,et,p,t
60,0.0009055638,0.005377282,5.342366
61,0.0008274393,0.0036210828,3.7563403
62,0.0006731229,0.0,0.297195
63,0.00076576875,0.0011469388,2.301423
64,0.0010737611,0.0015236269,7.8248363
65,0.0012819123,0.0014030575,10.730554
66,0.0013163051,0.0059569404,11.088522
67,0.0013980858,0.019101532,12.002088
68,0.0015511819,0.0032739493,13.657464
69,0.0015219529,0.005656582,13.208889
70,0.0012350559,0.007243319,9.646908
71,0.0011169813,0.009225099,7.899018
72,0.0010238236,0.0013395379,6.365657
73,0.0009688918,0.0040304507,5.3732834
74,0.0008257816,0.004009336,2.6497312
75,0.00073321164,0.0025790574,0.63941914
76,0.0009195905,0.0017161008,4.2771807
77,0.001072057,0.0,6.727631
78,0.0012435117,0.0,9.112125
79,0.0014762,0.0,11.8860655
80,0.0012009059,0.003290742,8.314229
81,0.0014115688,0.009595053,10.935052
82,0.0015637209,0.005425948,12.593219
83,0.0018417664,0.0006242251,15.277497
84,0.0012474237,0.0040800855,8.609185
85,0.0014229014,0.0,10.749577
86,0.0016596362,0.0013022968,13.265893
87,0.001559855,0.00069107604,12.147287
88,0.0014158287,0.0052228253,10.427228
89,0.001618623,0.0060532545,12.615299
90,0.0020010916,0.0003965271,10.09818
91,0.0023564582,0.00031974597,12.763583
92,0.002263393,0.00015023873,11.953527
93,0.001719819,6.5282926e-05,7.2300105
94,0.0016648184,0.0,6.7488537
95,0.0018811849,0.0,8.691097
96,0.002251411,0.0018644747,11.609263
97,0.0020516287,0.0031527693,9.958049
98,0.0022351902,0.00014969204,11.3496475
99,0.0026313914,0.0,14.025274
100,0.0028328989,0.00013301452,15.218732
101,0.0025277985,0.0027720793,13.173986
102,0.0025001394,0.0012114161,12.921911
103,0.0024056747,0.0,12.155878
104,0.002347072,0.0001347852,11.66507
105,0.0019711694,0.0,8.696099
106,0.0015308771,0.0,4.5218105
107,0.001446684,0.0002015137,3.561586
108,0.0015720181,0.0038739652,4.8463955
109,0.0016318747,0.0,5.3534007
110,0.0016323111,0.0,5.2918797
111,0.001533807,0.0,4.2055073
112,0.0014826916,0.0,3.6064637
113,0.0017557055,0.00045621797,6.278722
114,0.0019672,0.0069964053,8.082513
115,0.0016762066,0.005183366,5.445192
116,0.0017073988,0.0058685276,5.640468
117,0.0017252668,0.002854292,5.7838397
118,0.0019832167,0.002599193,8.005637
119,0.0021681474,0.007325584,9.390156
120,0.0016123005,0.0015960474,5.851233
121,0.0015492028,0.0,5.154409
122,0.0016128145,0.004709894,5.7497597
123,0.0017136994,0.0056102867,6.676742
124,0.0018061877,0.0016093104,7.483665
125,0.002186391,0.00080845965,10.561805
126,0.0028968968,0.00039864864,15.245612
127,0.0026775596,0.0012850435,13.851955
128,0.0029783326,0.00090851146,15.60188
129,0.0029141528,0.012646613,15.122629
130,0.0027604594,0.0065398887,14.153247
131,0.0026602938,9.8091194e-05,13.488651
132,0.0025279198,8.906508e-05,12.592972
133,0.0025796955,0.0019182977,12.891095
134,0.0025057313,0.0025432082,12.363834
135,0.0023139524,0.003441832,10.982243
136,0.0024024197,0.0011917314,11.565675
137,0.003025754,0.0,15.406341
138,0.0036445705,0.00049435307,18.557102
139,0.0039463225,0.0004307908,19.892866
140,0.0034323058,0.002498255,17.417294
141,0.0025682694,0.0017419192,12.456561
142,0.0025975823,0.010607999,12.599786
143,0.0025167328,0.0041118753,12.038873
144,0.002407308,0.003687721,11.256466
145,0.0024637645,0.0038152016,11.6039
146,0.0023946082,0.005422311,11.092608
147,0.0025913222,0.007510425,12.375634
148,0.003001982,0.0024951948,14.819986
149,0.0034672238,0.00052036386,17.249784
150,0.0039715176,0.00018684583,19.568129
151,0.0038074106,0.00027485713,19.956621
152,0.0036440769,0.0104107065,19.154112
153,0.0030343102,0.013117424,15.984223
154,0.0024445204,0.0029869194,12.319884
155,0.0030445836,0.0022367646,15.987564
156,0.003080257,0.0,16.156021
157,0.0032426843,0.004599086,16.986341
158,0.0036578574,0.00038004684,19.065172
159,0.0029856197,0.0033464893,15.554223
160,0.0026423014,0.0,13.482453
161,0.003511861,0.0,18.30712
162,0.0028134172,0.0,14.430968
163,0.0030765892,0.0,16.014065
164,0.0037962913,0.0,19.631454
165,0.0036606977,0.0,18.96459
166,0.0024176366,0.00027381294,11.904962
167,0.0023750016,0.006998351,11.624536
168,0.0022932093,0.0,11.033805
169,0.002429662,0.0022187557,11.994625
170,0.0023975843,0.004398149,11.76106
171,0.0023862214,0.00012424016,11.686192
172,0.0026022713,0.0,13.134396
173,0.002988117,0.0,15.468124
174,0.0029274558,0.0036174601,15.123215
175,0.0028440272,0.013886642,14.63596
176,0.0028667464,0.009941292,14.776172
177,0.002807663,0.011799603,14.432527
178,0.002480591,0.019937811,12.342774
179,0.0022004007,0.010556631,10.388313
180,0.0025409353,0.0016040492,12.789433
181,0.0027772377,0.0008319116,14.988746
182,0.0030966909,0.011251617,16.815842
183,0.0026091598,0.0012688386,13.962915
184,0.0029127197,0.0019491412,15.847233
185,0.0032606798,0.0015347552,17.796532
186,0.0032146827,0.0,17.57582
187,0.003391301,0.0,18.522308
188,0.004125403,0.0,21.97419
189,0.003906436,0.0056916387,21.038042
190,0.0034783485,0.005540159,19.040648
191,0.0031123897,0.00018093838,17.1458
192,0.002953898,0.0021571992,16.281374
193,0.0028247547,0.0035371035,15.549252
194,0.0029773756,0.0005491296,16.47425
195,0.0028655634,0.0015345667,15.853952
196,0.0029767982,0.009951509,16.54045
197,0.0025521435,0.00063835597,13.968512
198,0.0024038667,0.00325281,13.003371
199,0.002556034,0.0014460199,14.077676
200,0.0028857032,0.0038645626,16.17315
