,et,p,t
290,0.0011630955,0.0046638167,12.61317
291,0.00096700375,0.00022176199,9.569951
292,0.00092945865,0.0034698166,8.970102
293,0.0007178274,0.0026379856,4.74809
294,0.00067643385,0.0024208934,3.8628635
295,0.00064608577,0.0019420425,3.1785312
296,0.00064171926,0.0,3.1569583
297,0.00068306545,0.0,4.288318
298,0.00067934213,0.00033023808,4.277631
299,0.0006888483,0.005858614,4.607236
300,0.00071971776,0.002734844,5.4337435
301,0.0008412016,0.010917919,8.146524
302,0.00080533867,0.012753447,7.503165
303,0.0009116781,0.0026438148,9.692393
304,0.000864521,0.0023060574,11.89496
305,0.0008320926,0.0016616579,11.33853
306,0.00072679244,0.0,9.129462
307,0.00072561076,8.103633e-05,9.17079
308,0.0005780075,0.0014014866,5.4357767
309,0.00050501653,0.0038491278,3.2574286
310,0.0004027729,0.0,-0.22900923
311,0.0004034264,0.0006145261,-0.13208233
312,0.0003749745,0.00020349475,-1.1560479
313,0.00036428845,0.0,-1.5224664
314,0.00041632314,0.0044700354,0.5340981
315,0.0005200725,0.0022463766,4.2493906
316,0.0005046882,0.0035993897,3.8183632
317,0.00045190132,0.001885429,2.029972
318,0.00037924835,0.0,-0.57474595
319,0.00032601197,0.0,-2.799575
320,0.000447011,0.0010560763,2.071766
321,0.00058384903,0.0,6.6826453
322,0.00063966116,0.002948102,8.278553
323,0.0007255867,0.0,10.5329685
324,0.0007106418,0.0026695752,10.236887
325,0.0006817569,0.0009917883,9.60803
326,0.0006620161,0.0032242846,9.164667
327,0.00047443883,0.0,3.552259
328,0.00039470475,0.0025633774,0.6128975
329,0.00043528556,0.004766998,2.2293434
330,0.00049567886,0.007234992,4.4801064
331,0.00042323736,0.0028619112,1.8661995
332,0.00043394906,0.0057869502,2.3491645
333,0.00041643405,0.011077328,1.6896675
334,0.00013136321,0.0034616962,0.45754224
335,0.000106931104,0.00018796795,-2.6428058
336,0.000117211326,0.006371077,-1.1948109
337,0.00013164253,0.006322909,0.60829604
338,0.00012360209,0.0017439311,-0.30353573
339,0.00013831948,0.004533865,1.4414381
340,0.00014390652,0.0076954938,2.0963209
341,0.00014316235,0.011232709,2.051332
342,0.00010969589,0.0007255722,-2.0194325
343,0.00010354433,0.001329832,-2.9773579
344,0.00013427385,0.006617001,1.1242292
345,9.55606e-05,0.00013559466,-4.102245
346,8.2807106e-05,0.004805118,-6.461726
347,0.00014198874,0.0074022533,2.043559
348,0.000113162605,0.002065763,-1.4989796
349,6.793892e-05,0.0022619897,-9.742857
350,7.0437614e-05,0.0,-9.187996
351,8.753739e-05,0.004736117,-5.4731092
352,6.662603e-05,0.0,-9.892439
353,6.186925e-05,0.0,-11.254662
354,9.24116e-05,0.00019456951,-4.6467333
355,0.00010821833,0.0,-2.1446521
356,0.00011007163,0.0,-1.8265492
357,0.00012628877,0.004790717,0.28821543
358,0.00011450644,0.0018439253,-1.1975574
359,9.791852e-05,0.0,-3.608733
360,6.960971e-05,0.0,-9.216814
361,7.909315e-05,0.0,-7.181754
362,0.00011896418,0.0009726827,-0.78256404
363,0.00015726285,0.0042192168,3.7116864
364,0.00016407396,0.0,4.4846935
365,1.3366114e-05,0.0,2.981583
366,1.3370047e-05,0.0024647047,2.8970554
367,1.3575041e-05,0.0,3.0218968
368,1.5600164e-05,0.0016707713,5.649829
369,1.4970377e-05,0.0070517575,5.122327
370,6.4189944e-06,0.0,-8.298971
371,6.046033e-06,0.0,-9.912781
372,6.408314e-06,0.0043651257,-8.783553
373,6.0403936e-06,0.00362971,-9.812039
374,5.336122e-06,0.0035801616,-11.475876
375,6.533332e-06,0.007761066,-8.153228
376,5.1761954e-06,0.0,-13.201508
377,4.5265306e-06,0.0,-15.82181
378,4.882265e-06,0.0,-14.483523
379,6.5340864e-06,0.0,-9.308111
380,6.8469612e-06,0.0,-8.544973
381,6.9054922e-06,0.0,-8.017165
382,1.0375014e-05,0.0,-2.5272915
383,9.750762e-06,0.0,-4.04552
384,1.0649341e-05,0.0,-1.2683742
385,1.2891115e-05,0.0012554566,1.3929905
386,1.2285644e-05,0.0,0.6086246
387,1.1506984e-05,0.0,-0.6250271
388,1.0190413e-05,0.0,-2.4830654
389,1.0615699e-05,0.0010719778,-1.9391171
390,1.3414994e-05,0.00413106,1.5153751
391,1.2456719e-05,0.0010151808,0.30015293
392,1.1603772e-05,0.0035700388,-0.7176846
393,1.4452055e-05,0.008876205,2.7570438
394,1.6354488e-05,0.005947882,4.4915743
395,1.0916543e-05,0.0006189023,-1.0588375
396,0.0003016252,0.0,-5.7062597
397,0.00026416252,0.0,-7.941232
398,0.00027324227,0.0,-7.4252105
399,0.00030643417,0.0,-5.749839
400,0.0003858307,0.0,-2.3490174
401,0.0005593287,0.0,3.5535188
402,0.0005880279,0.0016971678,4.310635
403,0.0005334951,0.0017537677,2.6095276
404,0.0004780971,0.0,0.6943053
405,0.0004967734,0.0,1.2220672
406,0.00056089705,0.0,3.1438568
407,0.00052935607,0.0,2.1259093
408,0.00053125975,0.0,2.0801115
409,0.00057959865,0.0006117398,3.4537568
410,0.0004800743,0.0,0.28984675
411,0.0004776909,0.0,0.14821771
412,0.0004913191,0.0,0.501184
413,0.00047668503,0.0,-0.04014898
414,0.00037890268,0.0,-3.4967046
415,0.00036982977,0.0,-3.9460697
416,0.00038825755,0.0,-3.2991734
417,0.00041528582,0.0,-2.360742
418,0.00041123497,0.0017213948,-2.5615265
419,0.0004016348,0.0,-2.9671206
420,0.00041109975,0.00010524971,-2.6907043
421,0.00041789492,0.0,-2.5557559
422,0.0004441875,0.0,-1.729529
423,0.0006477743,0.0028406805,4.086096
424,0.001366638,0.003987061,5.912587
425,0.0011628455,9.627854e-05,3.153145
426,0.0014036403,0.0061192764,6.1838427
427,0.0012024604,0.0,3.5328598
428,0.0009892866,0.0,0.34332758
429,0.00090737396,0.0,-0.98575866
430,0.0010312239,0.0,0.79706603
431,0.0011475715,0.0,2.4299455
432,0.0012968888,0.0,4.3547163
433,0.0013826202,0.007404188,5.3252273
434,0.0011084934,0.0012763104,1.614754
435,0.001218813,0.0016528119,3.0851946
436,0.0010812527,0.00143617,1.0472919
437,0.0011692547,0.0,2.2428973
438,0.0013499067,0.0,4.515938
439,0.0013919643,0.0,4.9387374
440,0.0012759266,0.0034413233,3.4253707
441,0.0012974051,0.0001479857,3.6119704
442,0.0012739056,0.0,3.242836
443,0.001288227,0.00042498196,3.3423324
444,0.0014441493,0.0,5.1360064
445,0.001317458,0.0004433703,3.5582442
446,0.0012694901,0.0,2.873369
447,0.0013085881,0.0,3.2887192
448,0.0014750384,0.0,5.166707
449,0.0016944855,0.0,7.3602343
450,0.0017656805,0.0,7.9683485
451,0.0020468396,0.00010233922,10.334478
452,0.0017351527,0.0017555502,7.510301
453,0.0015597984,0.0025423532,5.678221
454,0.001577622,0.0,5.801088
455,0.0021859978,0.0,8.332754
456,0.002561779,0.0011127449,10.891263
457,0.0020289333,0.0,6.950774
458,0.0020787776,0.0,7.273449
459,0.0024733862,0.0,10.070279
460,0.0030413424,0.0,13.460788
461,0.0026127477,0.0035322048,10.831091
462,0.0019069178,0.0065314956,5.559594
463,0.001615593,0.0,2.8009057
464,0.0017479239,0.0043100724,4.00707
465,0.0016399808,0.001583755,2.903405
466,0.0016068717,0.001968578,2.506286
467,0.00155324,0.0004889341,1.8908653
468,0.0017312125,0.0,3.5752678
469,0.0019063735,0.0,5.0697927
470,0.0021638693,0.0,7.067092
471,0.0022298633,0.0,7.4903955
472,0.0020400877,0.0,5.9699335
473,0.0020164768,0.0,5.711886
474,0.0021871035,0.0,6.968905
475,0.0023188638,0.0,7.8626304
476,0.00203137,0.0,5.6333275
477,0.0023140672,0.0035455946,7.695858
478,0.002140937,0.0029892777,6.3634086
479,0.002321658,0.0,7.6206045
480,0.0021454531,0.00036096838,6.272686
481,0.002150211,0.0,6.245495
482,0.002224354,0.00013176116,6.7376213
483,0.0020456158,0.004817142,5.3145623
484,0.001978993,0.00043747254,4.7220144
485,0.0019510705,0.0040391022,5.9973574
486,0.002015798,0.0,6.4706907
487,0.0027507409,0.0,11.537751
488,0.0027423527,0.0032905093,11.418525
489,0.0022993279,0.0022445852,8.442518
490,0.0022969935,0.004105834,8.378633
491,0.0020628062,0.0,6.563577
492,0.002491361,0.0,9.604298
493,0.0024640383,0.004564653,9.370604
494,0.0025164348,0.003422123,9.665613
495,0.0023299549,0.0012286016,8.343779
496,0.0026017108,0.0,10.112293
497,0.0028368006,0.0,11.497471
498,0.003001154,0.0,12.387363
499,0.0034723678,0.0,14.79982
500,0.004125078,0.0,17.701168
501,0.003903356,0.0031353761,16.696064
502,0.0039746286,0.005343939,16.961132
503,0.0036089618,0.0025180893,15.26124
504,0.0036129686,0.0028687601,15.232617
505,0.0036422624,0.0008856522,15.32771
506,0.0035734833,0.00051500124,14.957868
507,0.0032789086,0.009097495,13.454959
508,0.0030111035,0.0011644184,11.992243
509,0.003353982,0.0,13.763364
510,0.004047683,0.0,16.928085
511,0.0045058057,0.0,18.742245
512,0.003524186,0.00046585983,14.483426
513,0.0034325018,0.0,14.007517
514,0.0036994615,0.0,15.243164
515,0.00452272,0.0,18.666906
516,0.0044692,0.0,21.18866
517,0.004760282,0.0,22.275568
518,0.0046851225,0.00057264196,21.958141
519,0.005080044,0.0,23.37449
520,0.0042880303,0.005954054,20.332724
521,0.0038828657,0.008645108,18.589285
522,0.0037883196,0.0077063353,18.138529
523,0.0038743776,0.0,18.507395
524,0.003800797,0.0,18.148458
525,0.003611769,0.0,17.25571
526,0.0038143923,0.011157265,18.173676
527,0.0028523009,0.0045276573,13.214478
528,0.0025866427,0.0023180272,11.567337
529,0.0024190855,0.0012457075,10.447332
530,0.0026068606,0.0,11.675616
531,0.002782597,0.0064301593,12.754257
532,0.0025957474,0.0,11.589129
533,0.0032469511,0.00451065,15.340716
534,0.0031085727,0.00019538282,14.598755
535,0.0031337948,0.0,14.731326
536,0.003645806,0.003931526,17.31042
537,0.0037823908,0.0092828525,17.948126
538,0.003440773,0.005563619,16.323355
539,0.0034131422,0.0,16.188526
540,0.0042855935,0.0015735319,20.127987
541,0.0039843833,0.0019354237,18.861364
542,0.0032535277,0.003004891,15.3883
543,0.0032151833,0.0027590073,15.197827
544,0.0030971512,0.002535643,14.573685
545,0.0029942957,0.00059051876,14.018832
546,0.0033101786,0.0,16.200062
547,0.0043777837,0.0,21.059671
548,0.0048505357,0.0028276867,22.895823
549,0.0033328445,0.0,16.367994
550,0.0033314496,0.0,16.377932
551,0.0035583135,0.0,17.531218
552,0.0033001595,0.0,16.26307
553,0.0037051537,0.0,18.276264
554,0.004253318,0.0,20.706675
555,0.0048026876,0.0,22.886776
556,0.004614879,0.0,22.206371
557,0.004602543,0.0,22.183802
558,0.0044699796,0.0,21.704184
559,0.004809551,7.816192e-05,23.041779
560,0.0046158303,0.0011298393,22.342611
561,0.004194115,0.0029392869,20.689587
562,0.003898358,0.00077265076,19.446207
563,0.0037904899,0.0,18.996723
564,0.0037326938,0.0,18.768427
565,0.004135738,0.0012086031,20.60315
566,0.004016649,0.006981286,20.133204
567,0.003787766,0.0017234307,19.150705
568,0.0038187925,0.00059839326,19.333105
