,et,p,t
758,0.00071029546,0.0032950388,5.425917
759,0.0005899056,0.021898864,2.4433365
760,0.0005554218,0.01596882,1.464649
761,0.0009907233,0.006268373,3.1788805
762,0.0007088695,0.0022021432,-1.9551725
763,0.000714582,0.0050158,-1.8798887
764,0.0005868614,0.0,-5.0345273
765,0.00075703504,0.017551854,-1.1368498
766,0.00081906136,0.0051279096,0.00679636
767,0.0007796409,0.0022848728,-0.79592997
768,0.0006867393,0.000530845,-2.8600893
769,0.00064222125,0.0003562958,-3.916315
770,0.00061770214,0.0,-4.5691457
771,0.0006029363,0.0015585774,-5.018994
772,0.00058617187,0.00010756609,-5.556468
773,0.00070735713,0.0005041257,-2.8110473
774,0.00075374247,0.0,-1.8286142
775,0.00066176767,0.0,-3.8363752
776,0.00054364634,0.0,-6.987021
777,0.0005188064,0.0,-7.835862
778,0.0005812845,0.0,-6.116899
779,0.0007033851,0.0,-3.1675231
780,0.00065592694,0.0,-4.2601485
781,0.00058463786,0.0,-6.1654377
782,0.0005594593,0.0,-6.9570537
783,0.00063052395,0.0,-5.1602983
784,0.0007847175,0.0,-1.8319471
785,0.0010042712,0.009103951,1.8464974
786,0.0011574181,0.0107255755,3.9028473
787,0.0011381054,0.004199799,3.5074728
788,0.001006616,0.0063993586,1.6391141
789,0.0008968666,0.002968387,-0.3156596
790,0.0008635817,0.0,-0.9054246
791,0.0007945222,0.0,-2.1746635
792,0.0009153998,0.0,-0.19469757
793,0.0009708264,0.0,0.58493507
794,0.001052637,0.0,1.6965764
795,0.0010951408,0.0,2.2426386
796,0.0013130686,0.0,5.067318
797,0.0013693804,0.0,5.6393237
798,0.0014017227,0.0,5.9630346
799,0.0013240434,0.0,4.9837675
800,0.0011735631,0.0,2.9893107
801,0.0013432528,8.938348e-05,4.979039
802,0.0013651683,0.007955267,5.1826024
803,0.0012887334,0.010707216,4.194686
804,0.0013121456,0.0016637621,4.450391
805,0.0013854968,0.0005947512,5.256394
806,0.001462036,0.0035383236,6.0726924
807,0.0014999158,0.003010081,6.4142966
808,0.0015229884,0.0,6.57891
809,0.0015533705,0.0042570075,6.8621955
810,0.0011892722,0.006583175,2.5060136
