"datetime","et","p","t","et_1","p_1","t_1","et_2","p_2","t_2","et_3","p_3","t_3","et_4","p_4","t_4","et_5","p_5","t_5","et_6","p_6","t_6","et_7","p_7","t_7","et_8","p_8","t_8","et_9","p_9","t_9","et_10","p_10","t_10"
1981-01-15,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866,0.00019723426,0.0034999314,-2.4817681,0.00018533334,0,-3.7016716,0.0002143257,0.0027256957,-0.92599666,0.00019636148,0.003785262,-2.1217513,0.00015576882,9.032771e-05,-6.2534065,0.00017409818,0.00080398435,-4.556288,0.00021889135,0.0048406823,-1.0099703,0.00022697537,0.003109953,-0.2478097
1981-01-16,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866,0.00019723426,0.0034999314,-2.4817681,0.00018533334,0,-3.7016716,0.0002143257,0.0027256957,-0.92599666,0.00019636148,0.003785262,-2.1217513,0.00015576882,9.032771e-05,-6.2534065,0.00017409818,0.00080398435,-4.556288,0.00021889135,0.0048406823,-1.0099703
1981-01-17,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866,0.00019723426,0.0034999314,-2.4817681,0.00018533334,0,-3.7016716,0.0002143257,0.0027256957,-0.92599666,0.00019636148,0.003785262,-2.1217513,0.00015576882,9.032771e-05,-6.2534065,0.00017409818,0.00080398435,-4.556288
1981-01-18,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866,0.00019723426,0.0034999314,-2.4817681,0.00018533334,0,-3.7016716,0.0002143257,0.0027256957,-0.92599666,0.00019636148,0.003785262,-2.1217513,0.00015576882,9.032771e-05,-6.2534065
1981-01-19,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866,0.00019723426,0.0034999314,-2.4817681,0.00018533334,0,-3.7016716,0.0002143257,0.0027256957,-0.92599666,0.00019636148,0.003785262,-2.1217513
1981-01-20,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866,0.00019723426,0.0034999314,-2.4817681,0.00018533334,0,-3.7016716,0.0002143257,0.0027256957,-0.92599666
1981-01-21,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866,0.00019723426,0.0034999314,-2.4817681,0.00018533334,0,-3.7016716
1981-01-22,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866,0.00019723426,0.0034999314,-2.4817681
1981-01-23,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476,0.00018481807,0.000759976,-3.92866
1981-01-24,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151,0.00023627825,0.012338927,0.20958476
