"datetime","et","p","t","et_1","p_1","t_1","et_2","p_2","t_2","et_3","p_3","t_3","et_4","p_4","t_4","et_5","p_5","t_5","et_6","p_6","t_6","et_7","p_7","t_7","et_8","p_8","t_8","et_9","p_9","t_9","et_10","p_10","t_10"
2000-11-06,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523,0.00062660885,0.011013526,6.2952385,0.0007277403,0.017751094,8.615561,0.000703163,0.00083488855,7.959916,0.0008680593,0.005759684,5.8735757,0.0011297031,0.014029977,10.230594,0.0010498828,0.0006103269,8.894679,0.0011788959,0.0011254573,10.755782,0.000950049,0,7.096553
2000-11-07,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523,0.00062660885,0.011013526,6.2952385,0.0007277403,0.017751094,8.615561,0.000703163,0.00083488855,7.959916,0.0008680593,0.005759684,5.8735757,0.0011297031,0.014029977,10.230594,0.0010498828,0.0006103269,8.894679,0.0011788959,0.0011254573,10.755782
2000-11-08,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523,0.00062660885,0.011013526,6.2952385,0.0007277403,0.017751094,8.615561,0.000703163,0.00083488855,7.959916,0.0008680593,0.005759684,5.8735757,0.0011297031,0.014029977,10.230594,0.0010498828,0.0006103269,8.894679
2000-11-09,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523,0.00062660885,0.011013526,6.2952385,0.0007277403,0.017751094,8.615561,0.000703163,0.00083488855,7.959916,0.0008680593,0.005759684,5.8735757,0.0011297031,0.014029977,10.230594
2000-11-10,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523,0.00062660885,0.011013526,6.2952385,0.0007277403,0.017751094,8.615561,0.000703163,0.00083488855,7.959916,0.0008680593,0.005759684,5.8735757
2000-11-11,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523,0.00062660885,0.011013526,6.2952385,0.0007277403,0.017751094,8.615561,0.000703163,0.00083488855,7.959916
2000-11-12,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523,0.00062660885,0.011013526,6.2952385,0.0007277403,0.017751094,8.615561
2000-11-13,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523,0.00062660885,0.011013526,6.2952385
2000-11-14,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965,0.0005436579,0.001031548,3.8798523
2000-11-15,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782,0.0006143022,0.009412578,5.9822965
2000-11-16,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852,0.0005878112,0.0154805165,5.384782
2000-11-17,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827,0.0005836327,0.002300439,5.310852
2000-11-18,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857,0.000569186,0.0008776891,4.9454827
2000-11-19,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454,0.00050355314,0.0012681149,2.984857
2000-11-20,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515,0.0004402394,0.0008489001,0.88484454
2000-11-21,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267,0.00048113227,0,2.3650515
2000-11-22,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491,0.0006491944,0.0004040975,7.3694267
2000-11-23,0.0005638839,0.01505288,5.773052,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189,0.00072524813,0.010125428,9.382491
2000-11-24,0.00044659874,0.0044299774,2.1173148,0.0005638839,0.01505288,5.773052,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903,0.0006393242,0.010322578,7.438189
2000-11-25,0.0004403533,0.002596338,1.791358,0.00044659874,0.0044299774,2.1173148,0.0005638839,0.01505288,5.773052,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398,0.00050878566,0,3.6481903
2000-11-26,0.00042453373,0.0040283357,1.1924875,0.0004403533,0.002596338,1.791358,0.00044659874,0.0044299774,2.1173148,0.0005638839,0.01505288,5.773052,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347,0.00051023526,0.004846634,3.7853398
2000-11-27,0.0004325388,0.003990952,1.324317,0.00042453373,0.0040283357,1.1924875,0.0004403533,0.002596338,1.791358,0.00044659874,0.0044299774,2.1173148,0.0005638839,0.01505288,5.773052,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877,0.00044792445,0.013619591,1.7529347
2000-11-28,0.00055124506,0,5.37229,0.0004325388,0.003990952,1.324317,0.00042453373,0.0040283357,1.1924875,0.0004403533,0.002596338,1.791358,0.00044659874,0.0044299774,2.1173148,0.0005638839,0.01505288,5.773052,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364,0.00034369665,0,-2.5830877
2000-11-29,0.0005748984,0.0022956312,6.1932535,0.00055124506,0,5.37229,0.0004325388,0.003990952,1.324317,0.00042453373,0.0040283357,1.1924875,0.0004403533,0.002596338,1.791358,0.00044659874,0.0044299774,2.1173148,0.0005638839,0.01505288,5.773052,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766,0.00045918007,0.004137025,2.0735364
2000-11-30,0.0005444096,0,5.4416313,0.0005748984,0.0022956312,6.1932535,0.00055124506,0,5.37229,0.0004325388,0.003990952,1.324317,0.00042453373,0.0040283357,1.1924875,0.0004403533,0.002596338,1.791358,0.00044659874,0.0044299774,2.1173148,0.0005638839,0.01505288,5.773052,0.0005345413,0.00079051586,4.6852207,0.0004912515,0.0005918086,3.252501,0.000485975,0.008585618,3.11766
