,discharge,datetime
11602,95.74333,1932-10-07
11603,86.576744,1932-10-08
11604,79.5296,1932-10-09
11605,96.33199,1932-10-10
11606,109.454025,1932-10-11
11607,96.64147,1932-10-12
11608,85.931816,1932-10-13
11609,83.00952,1932-10-14
11610,79.34059,1932-10-15
11611,74.0352,1932-10-16
11612,70.7349,1932-10-17
11613,81.8544,1932-10-18
11614,94.94084,1932-10-19
11615,111.04564,1932-10-20
11616,118.95581,1932-10-21
11617,110.03751,1932-10-22
11618,101.102104,1932-10-23
11619,122.45138,1932-10-24
11620,149.81203,1932-10-25
11621,163.53308,1932-10-26
11622,169.44827,1932-10-27
11623,156.80467,1932-10-28
11624,141.63753,1932-10-29
11625,126.1156,1932-10-30
11626,113.0456,1932-10-31
11627,102.6745,1932-11-01
11628,99.30841,1932-11-02
11629,101.22633,1932-11-03
11630,104.18701,1932-11-04
11631,105.447685,1932-11-05
11632,103.42148,1932-11-06
11633,99.66545,1932-11-07
11634,95.68139,1932-11-08
11635,92.24055,1932-11-09
11636,89.55635,1932-11-10
11637,87.57201,1932-11-11
11638,86.12552,1932-11-12
11639,85.03776,1932-11-13
11640,84.15205,1932-11-14
11641,83.35013,1932-11-15
11642,82.55579,1932-11-16
11643,81.729034,1932-11-17
11644,80.85606,1932-11-18
11645,80.71237,1932-11-19
11646,136.60129,1932-11-20
11647,245.80002,1932-11-21
11648,274.57077,1932-11-22
11649,248.8616,1932-11-23
11650,208.66893,1932-11-24
11651,173.13821,1932-11-25
11652,164.64272,1932-11-26
11653,161.51114,1932-11-27
11654,149.11835,1932-11-28
11655,136.89995,1932-11-29
11656,126.92506,1932-11-30
11657,120.26567,1932-12-01
11658,114.892555,1932-12-02
11659,110.604294,1932-12-03
11660,107.7669,1932-12-04
11661,106.06263,1932-12-05
11662,105.052826,1932-12-06
11663,104.42692,1932-12-07
11664,104.09417,1932-12-08
11665,103.99168,1932-12-09
11666,104.01874,1932-12-10
11667,104.00174,1932-12-11
11668,103.866425,1932-12-12
11669,103.593185,1932-12-13
11670,103.17769,1932-12-14
11671,102.6261,1932-12-15
11672,101.95449,1932-12-16
11673,101.18647,1932-12-17
11674,100.34789,1932-12-18
11675,99.47229,1932-12-19
11676,98.57891,1932-12-20
11677,97.67024,1932-12-21
11678,96.74553,1932-12-22
11679,95.80372,1932-12-23
11680,94.846306,1932-12-24
11681,93.8755,1932-12-25
11682,92.89021,1932-12-26
11683,91.89,1932-12-27
11684,90.87945,1932-12-28
11685,89.86523,1932-12-29
11686,88.85267,1932-12-30
11687,87.96602,1932-12-31
11688,87.363754,1933-01-01
11689,87.01559,1933-01-02
11690,86.731766,1933-01-03
11691,86.353195,1933-01-04
11692,85.77272,1933-01-05
11693,84.97097,1933-01-06
11694,84.00314,1933-01-07
11695,204.29903,1933-01-08
11696,517.5495,1933-01-09
11697,612.10016,1933-01-10
11698,464.31638,1933-01-11
11699,323.74133,1933-01-12
11700,236.2608,1933-01-13
11701,184.67961,1933-01-14
11702,153.35269,1933-01-15
11703,133.49474,1933-01-16
11704,120.49769,1933-01-17
11705,111.88825,1933-01-18
11706,106.26274,1933-01-19
11707,102.58583,1933-01-20
11708,100.10295,1933-01-21
11709,98.315414,1933-01-22
11710,96.91502,1933-01-23
11711,95.7382,1933-01-24
11712,94.69354,1933-01-25
11713,93.72075,1933-01-26
11714,92.78251,1933-01-27
11715,91.85904,1933-01-28
11716,90.94183,1933-01-29
11717,90.38562,1933-01-30
11718,94.01729,1933-01-31
11719,99.996124,1933-02-01
11720,103.22419,1933-02-02
11721,102.73612,1933-02-03
11722,121.66171,1933-02-04
11723,150.85214,1933-02-05
11724,159.51872,1933-02-06
11725,156.06755,1933-02-07
11726,145.60701,1933-02-08
11727,134.3127,1933-02-09
11728,124.567535,1933-02-10
11729,116.998436,1933-02-11
11730,111.86849,1933-02-12
11731,109.006584,1933-02-13
11732,107.16426,1933-02-14
11733,105.44075,1933-02-15
11734,103.67776,1933-02-16
11735,101.913284,1933-02-17
11736,100.16234,1933-02-18
11737,98.47085,1933-02-19
11738,96.8614,1933-02-20
11739,95.32449,1933-02-21
11740,93.843765,1933-02-22
11741,92.40989,1933-02-23
11742,91.020454,1933-02-24
11743,89.67686,1933-02-25
11744,88.38117,1933-02-26
11745,87.120346,1933-02-27
11746,85.8852,1933-02-28
11747,84.83839,1933-03-01
11748,105.31048,1933-03-02
11749,136.53189,1933-03-03
11750,147.11154,1933-03-04
11751,144.31602,1933-03-05
11752,135.2598,1933-03-06
11753,126.56331,1933-03-07
11754,118.64011,1933-03-08
11755,111.41964,1933-03-09
11756,104.86663,1933-03-10
11757,99.10969,1933-03-11
11758,94.254745,1933-03-12
11759,90.3609,1933-03-13
11760,87.24178,1933-03-14
11761,84.685524,1933-03-15
11762,82.55604,1933-03-16
11763,80.74824,1933-03-17
11764,79.180756,1933-03-18
11765,95.39445,1933-03-19
11766,109.57439,1933-03-20
11767,103.249245,1933-03-21
11768,96.74554,1933-03-22
11769,92.42128,1933-03-23
11770,88.95457,1933-03-24
11771,85.68502,1933-03-25
11772,82.44787,1933-03-26
11773,79.33095,1933-03-27
11774,76.4615,1933-03-28
11775,73.944824,1933-03-29
11776,71.80309,1933-03-30
11777,69.98338,1933-03-31
11778,68.36543,1933-04-01
11779,66.9607,1933-04-02
11780,74.17262,1933-04-03
11781,83.78954,1933-04-04
11782,84.915306,1933-04-05
11783,83.38364,1933-04-06
11784,80.09493,1933-04-07
11785,76.23708,1933-04-08
11786,72.52266,1933-04-09
11787,69.25819,1933-04-10
11788,66.69013,1933-04-11
11789,64.82496,1933-04-12
11790,63.339798,1933-04-13
11791,62.017273,1933-04-14
11792,60.764122,1933-04-15
11793,59.56277,1933-04-16
11794,58.417465,1933-04-17
11795,57.32507,1933-04-18
11796,56.277264,1933-04-19
11797,55.26964,1933-04-20
11798,54.301216,1933-04-21
11799,53.376934,1933-04-22
11800,52.53237,1933-04-23
11801,51.812187,1933-04-24
11802,51.213352,1933-04-25
11803,50.678078,1933-04-26
11804,50.654774,1933-04-27
11805,50.182564,1933-04-28
11806,51.188496,1933-04-29
11807,75.39086,1933-04-30
11808,116.95411,1933-05-01
11809,132.47362,1933-05-02
11810,217.46437,1933-05-03
11811,387.94412,1933-05-04
11812,397.6606,1933-05-05
11813,326.8173,1933-05-06
11814,286.15735,1933-05-07
11815,253.89117,1933-05-08
11816,218.35278,1933-05-09
11817,194.2561,1933-05-10
11818,177.65462,1933-05-11
11819,168.12172,1933-05-12
11820,151.4565,1933-05-13
11821,149.58188,1933-05-14
11822,159.96481,1933-05-15
11823,158.49796,1933-05-16
11824,148.37009,1933-05-17
11825,133.08804,1933-05-18
11826,118.12151,1933-05-19
11827,105.99501,1933-05-20
11828,96.76881,1933-05-21
11829,89.65763,1933-05-22
11830,84.038925,1933-05-23
11831,79.53584,1933-05-24
11832,95.17564,1933-05-25
11833,116.52632,1933-05-26
11834,117.64239,1933-05-27
11835,113.53868,1933-05-28
11836,106.22247,1933-05-29
11837,116.89143,1933-05-30
11838,136.6916,1933-05-31
11839,152.86494,1933-06-01
11840,163.80624,1933-06-02
11841,155.38066,1933-06-03
11842,138.69942,1933-06-04
11843,121.19656,1933-06-05
11844,106.059364,1933-06-06
11845,94.10933,1933-06-07
11846,85.075615,1933-06-08
11847,107.196815,1933-06-09
11848,186.11726,1933-06-10
11849,313.59427,1933-06-11
11850,347.67792,1933-06-12
11851,332.05008,1933-06-13
11852,329.88184,1933-06-14
11853,278.2672,1933-06-15
11854,256.24487,1933-06-16
11855,262.88467,1933-06-17
11856,244.09993,1933-06-18
11857,230.10687,1933-06-19
11858,245.42322,1933-06-20
11859,225.85843,1933-06-21
11860,184.35939,1933-06-22
11861,153.97519,1933-06-23
11862,134.4373,1933-06-24
11863,121.91719,1933-06-25
11864,130.73167,1933-06-26
11865,146.39185,1933-06-27
11866,147.46588,1933-06-28
11867,141.25925,1933-06-29
11868,130.65794,1933-06-30
11869,120.458855,1933-07-01
11870,112.1246,1933-07-02
11871,105.63702,1933-07-03
11872,100.67503,1933-07-04
11873,96.81093,1933-07-05
11874,93.6956,1933-07-06
11875,91.08735,1933-07-07
11876,88.80934,1933-07-08
11877,95.04598,1933-07-09
11878,119.95677,1933-07-10
11879,194.73361,1933-07-11
11880,242.74287,1933-07-12
11881,219.32074,1933-07-13
11882,178.37881,1933-07-14
11883,145.79909,1933-07-15
11884,126.185425,1933-07-16
11885,115.544876,1933-07-17
11886,113.82676,1933-07-18
11887,127.216415,1933-07-19
11888,137.32632,1933-07-20
11889,173.5705,1933-07-21
11890,255.43541,1933-07-22
11891,360.86746,1933-07-23
11892,351.94067,1933-07-24
11893,268.8213,1933-07-25
11894,199.10826,1933-07-26
11895,153.07356,1933-07-27
11896,123.67642,1933-07-28
11897,106.74374,1933-07-29
11898,102.50378,1933-07-30
11899,102.29645,1933-07-31
11900,97.74162,1933-08-01
11901,90.13438,1933-08-02
11902,83.85167,1933-08-03
11903,78.198654,1933-08-04
11904,73.08748,1933-08-05
11905,67.88756,1933-08-06
11906,64.50669,1933-08-07
11907,61.735447,1933-08-08
11908,58.5904,1933-08-09
11909,55.63709,1933-08-10
11910,54.50691,1933-08-11
11911,91.014145,1933-08-12
11912,194.14279,1933-08-13
11913,238.7497,1933-08-14
11914,231.28473,1933-08-15
11915,257.28806,1933-08-16
11916,259.09155,1933-08-17
11917,212.18692,1933-08-18
11918,165.7008,1933-08-19
11919,132.31064,1933-08-20
11920,108.54204,1933-08-21
11921,93.00451,1933-08-22
11922,136.2666,1933-08-23
11923,215.13493,1933-08-24
11924,209.17545,1933-08-25
11925,176.66432,1933-08-26
11926,142.66557,1933-08-27
11927,116.20818,1933-08-28
11928,96.243996,1933-08-29
11929,81.63313,1933-08-30
11930,71.01236,1933-08-31
11931,69.45675,1933-09-01
11932,74.4133,1933-09-02
11933,79.58821,1933-09-03
11934,83.980515,1933-09-04
11935,81.97276,1933-09-05
11936,74.36232,1933-09-06
11937,66.167816,1933-09-07
11938,60.375103,1933-09-08
11939,55.122345,1933-09-09
11940,50.672245,1933-09-10
11941,46.980694,1933-09-11
11942,71.498886,1933-09-12
11943,183.33229,1933-09-13
11944,292.26642,1933-09-14
11945,257.73483,1933-09-15
11946,196.84607,1933-09-16
11947,148.61568,1933-09-17
11948,115.5304,1933-09-18
11949,114.751434,1933-09-19
11950,183.89873,1933-09-20
11951,251.40868,1933-09-21
11952,233.27678,1933-09-22
11953,205.60083,1933-09-23
11954,175.4043,1933-09-24
11955,143.41893,1933-09-25
11956,116.10948,1933-09-26
11957,95.703064,1933-09-27
11958,81.03174,1933-09-28
11959,70.41985,1933-09-29
11960,62.59271,1933-09-30
11961,56.744324,1933-10-01
11962,52.1936,1933-10-02
11963,48.553818,1933-10-03
11964,45.57386,1933-10-04
11965,43.089607,1933-10-05
11966,40.980064,1933-10-06
11967,39.16253,1933-10-07
11968,43.489346,1933-10-08
11969,60.614174,1933-10-09
11970,73.25924,1933-10-10
11971,87.603874,1933-10-11
11972,98.84498,1933-10-12
11973,91.175766,1933-10-13
11974,82.516884,1933-10-14
11975,74.14984,1933-10-15
11976,86.244835,1933-10-16
11977,106.82806,1933-10-17
11978,109.33404,1933-10-18
11979,103.55427,1933-10-19
11980,93.56397,1933-10-20
11981,82.55418,1933-10-21
11982,72.50715,1933-10-22
11983,64.109024,1933-10-23
11984,57.4104,1933-10-24
11985,73.33373,1933-10-25
11986,91.49208,1933-10-26
11987,95.22841,1933-10-27
11988,94.50554,1933-10-28
11989,91.68586,1933-10-29
11990,100.310486,1933-10-30
11991,102.71521,1933-10-31
11992,118.26695,1933-11-01
11993,205.09573,1933-11-02
11994,332.67255,1933-11-03
11995,326.52148,1933-11-04
11996,254.481,1933-11-05
11997,191.81566,1933-11-06
11998,158.3926,1933-11-07
11999,132.61853,1933-11-08
12000,110.22813,1933-11-09
12001,96.783325,1933-11-10
12002,88.007,1933-11-11
12003,81.91388,1933-11-12
12004,77.43114,1933-11-13
12005,73.989365,1933-11-14
12006,71.29606,1933-11-15
12007,69.1727,1933-11-16
12008,67.429306,1933-11-17
12009,66.19734,1933-11-18
12010,65.707306,1933-11-19
12011,65.95745,1933-11-20
12012,66.30558,1933-11-21
12013,66.17366,1933-11-22
12014,65.44767,1933-11-23
12015,64.30647,1933-11-24
12016,63.008965,1933-11-25
12017,61.733196,1933-11-26
12018,60.560028,1933-11-27
12019,59.522373,1933-11-28
12020,58.6008,1933-11-29
12021,57.7432,1933-11-30
12022,56.969334,1933-12-01
12023,56.20348,1933-12-02
12024,55.453922,1933-12-03
12025,54.729263,1933-12-04
12026,54.033905,1933-12-05
12027,53.369022,1933-12-06
12028,52.733532,1933-12-07
12029,52.124992,1933-12-08
12030,51.540028,1933-12-09
12031,50.974964,1933-12-10
12032,50.426735,1933-12-11
12033,49.89285,1933-12-12
12034,49.37126,1933-12-13
12035,48.855774,1933-12-14
12036,48.290756,1933-12-15
12037,47.63092,1933-12-16
12038,46.933567,1933-12-17
12039,46.276234,1933-12-18
12040,45.659264,1933-12-19
12041,58.46236,1933-12-20
12042,73.289246,1933-12-21
12043,72.45014,1933-12-22
12044,68.94056,1933-12-23
12045,64.93646,1933-12-24
12046,61.190838,1933-12-25
12047,57.78698,1933-12-26
12048,54.74672,1933-12-27
12049,52.10736,1933-12-28
12050,49.884724,1933-12-29
12051,48.106186,1933-12-30
12052,66.454865,1933-12-31
12053,106.14615,1934-01-01
12054,121.69755,1934-01-02
12055,114.285904,1934-01-03
12056,103.38487,1934-01-04
12057,113.16428,1934-01-05
12058,122.94301,1934-01-06
12059,110.28787,1934-01-07
12060,97.11013,1934-01-08
12061,85.863235,1934-01-09
12062,76.9221,1934-01-10
12063,70.06711,1934-01-11
12064,104.14094,1934-01-12
12065,156.77484,1934-01-13
12066,155.2228,1934-01-14
12067,151.06348,1934-01-15
12068,154.8393,1934-01-16
12069,165.09352,1934-01-17
12070,187.28728,1934-01-18
12071,206.96513,1934-01-19
12072,199.13194,1934-01-20
12073,175.19702,1934-01-21
12074,148.60631,1934-01-22
12075,127.065605,1934-01-23
12076,111.55182,1934-01-24
12077,101.07179,1934-01-25
12078,94.43425,1934-01-26
12079,90.55447,1934-01-27
12080,88.60808,1934-01-28
12081,87.841286,1934-01-29
12082,87.740234,1934-01-30
12083,87.83477,1934-01-31
12084,87.70275,1934-02-01
12085,87.42327,1934-02-02
12086,87.03549,1934-02-03
12087,86.58223,1934-02-04
12088,86.07701,1934-02-05
12089,85.51626,1934-02-06
12090,84.89209,1934-02-07
12091,85.430046,1934-02-08
12092,85.126015,1934-02-09
12093,83.999435,1934-02-10
12094,83.27047,1934-02-11
12095,86.14625,1934-02-12
12096,97.56344,1934-02-13
12097,105.23787,1934-02-14
12098,106.71172,1934-02-15
12099,103.42994,1934-02-16
12100,98.08607,1934-02-17
12101,92.65257,1934-02-18
12102,88.03267,1934-02-19
12103,84.46929,1934-02-20
12104,82.76564,1934-02-21
12105,83.32013,1934-02-22
12106,84.87426,1934-02-23
12107,86.12852,1934-02-24
12108,86.32472,1934-02-25
12109,85.91098,1934-02-26
12110,104.92441,1934-02-27
12111,124.01994,1934-02-28
12112,121.30109,1934-03-01
12113,116.04896,1934-03-02
12114,109.56494,1934-03-03
12115,103.39689,1934-03-04
12116,98.46369,1934-03-05
12117,97.49414,1934-03-06
12118,100.53368,1934-03-07
12119,97.638405,1934-03-08
12120,97.71324,1934-03-09
12121,103.51043,1934-03-10
12122,108.00615,1934-03-11
12123,110.17432,1934-03-12
12124,111.50409,1934-03-13
12125,110.2537,1934-03-14
12126,106.474976,1934-03-15
12127,103.132454,1934-03-16
12128,100.353035,1934-03-17
12129,97.62431,1934-03-18
12130,95.0741,1934-03-19
12131,92.817505,1934-03-20
12132,91.0472,1934-03-21
12133,89.58609,1934-03-22
12134,88.53586,1934-03-23
12135,88.36606,1934-03-24
12136,88.70287,1934-03-25
12137,88.77886,1934-03-26
12138,88.238045,1934-03-27
12139,87.165405,1934-03-28
12140,85.8047,1934-03-29
12141,84.38556,1934-03-30
12142,83.11095,1934-03-31
12143,81.99555,1934-04-01
12144,80.99528,1934-04-02
12145,79.97148,1934-04-03
12146,78.87374,1934-04-04
12147,77.7082,1934-04-05
12148,76.49783,1934-04-06
12149,75.26432,1934-04-07
12150,74.02131,1934-04-08
12151,72.77983,1934-04-09
12152,71.57875,1934-04-10
12153,70.49527,1934-04-11
12154,69.443085,1934-04-12
12155,68.30891,1934-04-13
12156,67.39632,1934-04-14
12157,66.79442,1934-04-15
12158,66.05287,1934-04-16
12159,65.01667,1934-04-17
12160,65.32761,1934-04-18
12161,77.79805,1934-04-19
12162,86.18558,1934-04-20
12163,80.31395,1934-04-21
12164,93.1676,1934-04-22
12165,109.9146,1934-04-23
12166,104.55934,1934-04-24
12167,93.652985,1934-04-25
12168,85.026184,1934-04-26
12169,78.39397,1934-04-27
12170,72.951256,1934-04-28
12171,68.24462,1934-04-29
12172,64.07296,1934-04-30
12173,60.399727,1934-05-01
12174,58.99604,1934-05-02
12175,57.481586,1934-05-03
12176,57.12811,1934-05-04
12177,56.27892,1934-05-05
12178,54.2207,1934-05-06
12179,82.166,1934-05-07
12180,124.978615,1934-05-08
12181,131.75937,1934-05-09
12182,123.235725,1934-05-10
12183,108.04394,1934-05-11
12184,92.82853,1934-05-12
12185,104.69097,1934-05-13
12186,120.2348,1934-05-14
12187,108.59847,1934-05-15
12188,95.58215,1934-05-16
12189,113.64163,1934-05-17
12190,145.22562,1934-05-18
12191,145.56967,1934-05-19
12192,134.07993,1934-05-20
12193,116.379524,1934-05-21
12194,98.61875,1934-05-22
12195,83.46293,1934-05-23
12196,71.37539,1934-05-24
12197,61.95004,1934-05-25
12198,54.529373,1934-05-26
12199,48.65936,1934-05-27
12200,44.038223,1934-05-28
12201,40.39357,1934-05-29
12202,37.513287,1934-05-30
12203,35.23413,1934-05-31
12204,33.35813,1934-06-01
12205,31.88212,1934-06-02
12206,31.658047,1934-06-03
12207,32.974426,1934-06-04
12208,34.02241,1934-06-05
12209,33.886017,1934-06-06
12210,32.774776,1934-06-07
12211,31.181719,1934-06-08
12212,29.481314,1934-06-09
12213,27.8725,1934-06-10
12214,26.429827,1934-06-11
12215,24.743563,1934-06-12
12216,22.53556,1934-06-13
12217,21.723024,1934-06-14
12218,20.95643,1934-06-15
12219,20.246326,1934-06-16
12220,19.609226,1934-06-17
12221,19.006205,1934-06-18
12222,18.117521,1934-06-19
12223,39.917946,1934-06-20
12224,78.397156,1934-06-21
12225,97.78629,1934-06-22
12226,98.49114,1934-06-23
12227,130.67508,1934-06-24
12228,241.82686,1934-06-25
12229,404.49716,1934-06-26
12230,452.3443,1934-06-27
12231,333.9719,1934-06-28
12232,227.67468,1934-06-29
12233,302.3851,1934-06-30
12234,439.62103,1934-07-01
12235,358.09113,1934-07-02
12236,250.76263,1934-07-03
12237,172.61449,1934-07-04
12238,122.95494,1934-07-05
12239,91.56708,1934-07-06
12240,71.07653,1934-07-07
12241,57.13636,1934-07-08
12242,47.208866,1934-07-09
12243,39.84336,1934-07-10
12244,34.177544,1934-07-11
12245,29.595816,1934-07-12
12246,53.98318,1934-07-13
12247,82.97197,1934-07-14
12248,85.53457,1934-07-15
12249,84.52385,1934-07-16
12250,76.75289,1934-07-17
12251,71.536896,1934-07-18
12252,69.83125,1934-07-19
12253,65.455795,1934-07-20
12254,55.12762,1934-07-21
12255,68.94782,1934-07-22
12256,97.10127,1934-07-23
12257,123.47079,1934-07-24
12258,166.04144,1934-07-25
12259,182.04396,1934-07-26
12260,198.64813,1934-07-27
12261,225.43523,1934-07-28
12262,192.24835,1934-07-29
12263,146.56828,1934-07-30
12264,120.49095,1934-07-31
12265,122.49425,1934-08-01
12266,141.106,1934-08-02
12267,192.73988,1934-08-03
12268,255.8211,1934-08-04
12269,255.27983,1934-08-05
12270,209.94637,1934-08-06
12271,177.29341,1934-08-07
12272,154.72311,1934-08-08
12273,233.46553,1934-08-09
12274,351.42575,1934-08-10
12275,302.93607,1934-08-11
12276,223.37886,1934-08-12
12277,160.9659,1934-08-13
12278,132.82489,1934-08-14
12279,115.88505,1934-08-15
12280,94.68907,1934-08-16
12281,79.284874,1934-08-17
12282,67.61818,1934-08-18
12283,58.366917,1934-08-19
12284,50.78696,1934-08-20
12285,44.487453,1934-08-21
12286,53.821243,1934-08-22
12287,87.03939,1934-08-23
12288,122.4148,1934-08-24
12289,139.1912,1934-08-25
12290,139.01674,1934-08-26
12291,148.61267,1934-08-27
12292,176.61346,1934-08-28
12293,190.96906,1934-08-29
12294,190.15782,1934-08-30
12295,203.0838,1934-08-31
12296,207.99144,1934-09-01
12297,210.34206,1934-09-02
12298,204.36403,1934-09-03
12299,171.24863,1934-09-04
12300,133.59349,1934-09-05
12301,103.75925,1934-09-06
12302,82.158485,1934-09-07
12303,66.62593,1934-09-08
12304,67.63941,1934-09-09
12305,161.29605,1934-09-10
12306,258.92044,1934-09-11
12307,198.76382,1934-09-12
12308,141.92807,1934-09-13
12309,103.75916,1934-09-14
12310,78.98865,1934-09-15
12311,62.481194,1934-09-16
12312,51.056213,1934-09-17
12313,42.88455,1934-09-18
12314,68.50538,1934-09-19
12315,126.85684,1934-09-20
12316,166.60724,1934-09-21
12317,172.1478,1934-09-22
12318,161.28886,1934-09-23
12319,221.62967,1934-09-24
12320,323.16833,1934-09-25
12321,299.76144,1934-09-26
12322,226.07861,1934-09-27
12323,164.09651,1934-09-28
12324,122.363464,1934-09-29
12325,94.945145,1934-09-30
12326,76.59072,1934-10-01
12327,63.928688,1934-10-02
12328,54.98092,1934-10-03
12329,48.43812,1934-10-04
12330,43.460384,1934-10-05
12331,39.532696,1934-10-06
12332,36.31814,1934-10-07
12333,33.613983,1934-10-08
12334,40.646034,1934-10-09
12335,46.523945,1934-10-10
12336,42.45171,1934-10-11
12337,38.425354,1934-10-12
12338,35.01363,1934-10-13
12339,50.826847,1934-10-14
12340,92.80037,1934-10-15
12341,136.22318,1934-10-16
12342,179.88551,1934-10-17
12343,199.31044,1934-10-18
12344,187.105,1934-10-19
12345,164.33493,1934-10-20
12346,138.91069,1934-10-21
12347,117.50206,1934-10-22
12348,99.55778,1934-10-23
12349,85.314896,1934-10-24
12350,74.40734,1934-10-25
12351,66.08529,1934-10-26
12352,59.56779,1934-10-27
12353,54.98909,1934-10-28
12354,53.56441,1934-10-29
12355,56.13137,1934-10-30
12356,79.169754,1934-10-31
12357,107.8736,1934-11-01
12358,112.74038,1934-11-02
12359,107.81662,1934-11-03
12360,97.011505,1934-11-04
12361,85.209724,1934-11-05
12362,83.10218,1934-11-06
12363,78.52206,1934-11-07
12364,70.71829,1934-11-08
12365,69.38661,1934-11-09
12366,75.152664,1934-11-10
12367,79.27376,1934-11-11
12368,78.45498,1934-11-12
12369,74.51204,1934-11-13
12370,69.04512,1934-11-14
12371,63.45174,1934-11-15
12372,58.381054,1934-11-16
12373,119.31463,1934-11-17
12374,247.06863,1934-11-18
12375,267.38034,1934-11-19
12376,223.32748,1934-11-20
12377,172.64659,1934-11-21
12378,133.92436,1934-11-22
12379,107.08956,1934-11-23
12380,88.785446,1934-11-24
12381,76.156166,1934-11-25
12382,67.288704,1934-11-26
12383,61.01625,1934-11-27
12384,56.550793,1934-11-28
12385,53.324284,1934-11-29
12386,50.96709,1934-11-30
12387,49.2531,1934-12-01
12388,56.51116,1934-12-02
12389,63.58985,1934-12-03
12390,66.22999,1934-12-04
12391,68.24521,1934-12-05
12392,67.49977,1934-12-06
12393,66.68136,1934-12-07
12394,64.87426,1934-12-08
12395,62.10504,1934-12-09
12396,59.03189,1934-12-10
12397,56.153507,1934-12-11
12398,53.658783,1934-12-12
12399,51.589275,1934-12-13
12400,49.910557,1934-12-14
12401,62.404404,1934-12-15
12402,75.9025,1934-12-16
12403,73.599464,1934-12-17
12404,70.01285,1934-12-18
12405,66.49722,1934-12-19
12406,63.347088,1934-12-20
12407,60.510284,1934-12-21
12408,57.989475,1934-12-22
12409,55.714756,1934-12-23
12410,53.78199,1934-12-24
12411,52.250145,1934-12-25
12412,51.066425,1934-12-26
12413,56.28829,1934-12-27
12414,61.899323,1934-12-28
12415,73.59194,1934-12-29
12416,87.28747,1934-12-30
12417,106.35678,1934-12-31
12418,126.3097,1935-01-01
12419,127.491875,1935-01-02
12420,121.27254,1935-01-03
12421,126.4428,1935-01-04
12422,133.52762,1935-01-05
12423,125.966125,1935-01-06
12424,115.39376,1935-01-07
12425,104.107635,1935-01-08
12426,94.17207,1935-01-09
12427,86.37777,1935-01-10
12428,80.81477,1935-01-11
12429,77.1293,1935-01-12
12430,74.81325,1935-01-13
12431,73.42733,1935-01-14
12432,72.62008,1935-01-15
12433,72.139725,1935-01-16
12434,71.82819,1935-01-17
12435,71.52947,1935-01-18
12436,71.18488,1935-01-19
12437,70.78458,1935-01-20
12438,70.318016,1935-01-21
12439,69.848274,1935-01-22
12440,80.9931,1935-01-23
12441,102.40233,1935-01-24
12442,169.99518,1935-01-25
12443,249.77907,1935-01-26
12444,236.0793,1935-01-27
12445,198.14005,1935-01-28
12446,162.8353,1935-01-29
12447,136.25923,1935-01-30
12448,117.277336,1935-01-31
12449,103.81735,1935-02-01
12450,183.02744,1935-02-02
12451,311.99915,1935-02-03
12452,304.77267,1935-02-04
12453,259.23254,1935-02-05
12454,210.77515,1935-02-06
12455,171.99069,1935-02-07
12456,143.6826,1935-02-08
12457,124.00206,1935-02-09
12458,110.56236,1935-02-10
12459,101.44804,1935-02-11
12460,95.41116,1935-02-12
12461,91.58362,1935-02-13
12462,106.520195,1935-02-14
12463,168.54713,1935-02-15
12464,317.60062,1935-02-16
12465,460.0916,1935-02-17
12466,450.53564,1935-02-18
12467,350.2737,1935-02-19
12468,263.31485,1935-02-20
12469,208.25774,1935-02-21
12470,182.82976,1935-02-22
12471,201.5131,1935-02-23
12472,214.97208,1935-02-24
12473,197.29684,1935-02-25
12474,178.60974,1935-02-26
12475,161.2696,1935-02-27
12476,147.67712,1935-02-28
12477,138.05566,1935-03-01
12478,131.53676,1935-03-02
12479,127.38855,1935-03-03
12480,124.92073,1935-03-04
12481,123.594734,1935-03-05
12482,122.94744,1935-03-06
12483,122.673195,1935-03-07
12484,122.565,1935-03-08
12485,122.48251,1935-03-09
12486,122.33677,1935-03-10
12487,122.078705,1935-03-11
12488,121.68403,1935-03-12
12489,121.13514,1935-03-13
12490,122.55417,1935-03-14
12491,122.260475,1935-03-15
12492,121.647095,1935-03-16
12493,123.09456,1935-03-17
12494,124.40574,1935-03-18
12495,124.23372,1935-03-19
12496,122.56695,1935-03-20
12497,120.028244,1935-03-21
12498,120.419365,1935-03-22
12499,125.252686,1935-03-23
12500,161.75583,1935-03-24
12501,194.98648,1935-03-25
12502,186.05019,1935-03-26
12503,170.21727,1935-03-27
12504,153.78688,1935-03-28
12505,139.81111,1935-03-29
12506,128.85017,1935-03-30
12507,120.64188,1935-03-31
12508,114.58199,1935-04-01
12509,110.195465,1935-04-02
12510,107.08759,1935-04-03
12511,104.864685,1935-04-04
12512,107.94724,1935-04-05
12513,111.92881,1935-04-06
12514,110.43049,1935-04-07
12515,118.49917,1935-04-08
12516,178.89174,1935-04-09
12517,245.51566,1935-04-10
12518,254.60014,1935-04-11
12519,240.27472,1935-04-12
12520,203.57523,1935-04-13
12521,181.17966,1935-04-14
12522,162.89783,1935-04-15
12523,178.74763,1935-04-16
12524,197.83713,1935-04-17
12525,179.47119,1935-04-18
12526,161.0549,1935-04-19
12527,145.85533,1935-04-20
12528,134.26195,1935-04-21
12529,125.72025,1935-04-22
12530,119.69537,1935-04-23
12531,143.73317,1935-04-24
12532,223.96173,1935-04-25
12533,361.00247,1935-04-26
12534,434.2972,1935-04-27
