"datetime","obs","pcr","res"
1985-07-05,75.8,130.3589,-54.5589
1985-07-06,70.6,125.53963,-54.93963
1985-07-07,63,121.08509,-58.08509
1985-07-08,64.8,117.51733,-52.71733
1985-07-09,61.4,114.88234,-53.48234
1985-07-10,65.5,114.14587,-48.64587
1985-07-11,60.2,116.70147,-56.50147
1985-07-12,53,120.89025,-67.89025
1985-07-13,50.4,123.26043,-72.86043
1985-07-14,49.6,136.63028,-87.03028
1985-07-15,50.2,157.44835,-107.24835
1985-07-16,55.4,181.1189,-125.7189
1985-07-17,67.2,223.6234,-156.4234
1985-07-18,59,225.38239,-166.38239
1985-07-19,54.4,203.72783,-149.32783
1985-07-20,49.6,203.4367,-153.8367
1985-07-21,48.1,246.87662,-198.77662
1985-07-22,54,246.32893,-192.32893
1985-07-23,54.4,213.29877,-158.89877
1985-07-24,50,181.28346,-131.28346
1985-07-25,48.8,157.95345,-109.15345
1985-07-26,49.4,147.59383,-98.19383
1985-07-27,58,141.5584,-83.5584
1985-07-28,50,132.80852,-82.80852
1985-07-29,71.6,167.88878,-96.28878
1985-07-30,90,243.27164,-153.27164
1985-07-31,61.5,248.32556,-186.82556
1985-08-01,67.2,224.80466,-157.60466
1985-08-02,71,197.87097,-126.87097
1985-08-03,61.8,174.19519,-112.39519
1985-08-04,53,155.68417,-102.68417
1985-08-05,52.6,141.65076,-89.05076
1985-08-06,51.5,141.70291,-90.20291
1985-08-07,58,183.66423,-125.66423
1985-08-08,56.6,194.95209,-138.35209
1985-08-09,50.4,172.9276,-122.5276
1985-08-10,53,189.217,-136.217
1985-08-11,49.2,231.47708,-182.27708
1985-08-12,52.8,250.23805,-197.43805
1985-08-13,51.6,288.7434,-237.1434
1985-08-14,63.5,266.9433,-203.4433
1985-08-15,54,314.53098,-260.53098
1985-08-16,50.3,525.76483,-475.46483
1985-08-17,48.8,655.04913,-606.24913
1985-08-18,47,476.28412,-429.28412
1985-08-19,46.8,348.2095,-301.4095
1985-08-20,50.2,290.4728,-240.2728
1985-08-21,67.5,239.28165,-171.78165
1985-08-22,60.2,200.39117,-140.19117
1985-08-23,54.1,172.74973,-118.64973
1985-08-24,51.5,154.96364,-103.46364
1985-08-25,48,144.92134,-96.92134
1985-08-26,56.6,156.77666,-100.17666
1985-08-27,63.2,164.32974,-101.12974
1985-08-28,57,153.93536,-96.93536
1985-08-29,52.5,139.35942,-86.85942
1985-08-30,49,127.979645,-78.979645
1985-08-31,45.1,120.369644,-75.269644
1985-09-01,42,115.357605,-73.357605
1985-09-02,50.5,110.29003,-59.79003
1985-09-03,55.5,221.85907,-166.35907
1985-09-04,84,425.63556,-341.63556
1985-09-05,76.4,416.67667,-340.27667
1985-09-06,84,378.14355,-294.14355
1985-09-07,80.2,291.68756,-211.48756
1985-09-08,64.3,232.77144,-168.47144
1985-09-09,71.6,197.51492,-125.91492
1985-09-10,72.2,170.85501,-98.65501
1985-09-11,63.3,152.64072,-89.34072
1985-09-12,58.2,139.46442,-81.26442
1985-09-13,53,129.6686,-76.6686
1985-09-14,48.7,124.15645,-75.45645
1985-09-15,49.2,120.349815,-71.149815
1985-09-16,48.7,117.41146,-68.71146
1985-09-17,47.7,115.634,-67.934
1985-09-18,51,114.25941,-63.25941
1985-09-19,47.6,112.086365,-64.486365
1985-09-20,47,108.029884,-61.029884
1985-09-21,43.6,102.79927,-59.19927
1985-09-22,39,99.5195,-60.5195
1985-09-23,42,96.68921,-54.68921
1985-09-24,41.4,94.43269,-53.03269
1985-09-25,43.1,92.51571,-49.41571
1985-09-26,42.4,90.880066,-48.480066
1985-09-27,43,89.39179,-46.39179
1985-09-28,43.8,87.97333,-44.17333
1985-09-29,41.7,86.66122,-44.96122
1985-09-30,40.9,85.29462,-44.39462
1985-10-01,42,84.04912,-42.04912
1985-10-02,42,82.75045,-40.75045
1985-10-03,43,81.4239,-38.4239
1985-10-04,45,80.13361,-35.13361
1985-10-05,44,97.36954,-53.36954
1985-10-06,42,115.39243,-73.39243
1985-10-07,48,107.39832,-59.39832
1985-10-08,50,97.17854,-47.17854
1985-10-09,44,88.93586,-44.93586
1985-10-10,44,82.80231,-38.80231
1985-10-11,44,78.1484,-34.1484
1985-10-12,44,74.41352,-30.41352
1985-10-13,43,71.235825,-28.235825
1985-10-14,44,68.384285,-24.384285
1985-10-15,43,65.90478,-22.90478
1985-10-16,44,63.879017,-19.879017
1985-10-17,42,62.29513,-20.29513
1985-10-18,44,61.019764,-17.019764
1985-10-19,44,59.904472,-15.904472
1985-10-20,42,58.902893,-16.902893
1985-10-21,44,58.015793,-14.015793
1985-10-22,44,57.17588,-13.17588
1985-10-23,44,56.378372,-12.378372
1985-10-24,41,55.62092,-14.62092
1985-10-25,40,54.892506,-14.892506
1985-10-26,41,54.181396,-13.181396
1985-10-27,40,53.501255,-13.501255
1985-10-28,41,52.81805,-11.81805
1985-10-29,41,52.166336,-11.166336
1985-10-30,43,51.4803,-8.4803
1985-10-31,43,50.855476,-7.855476
1985-11-01,42.6,53.618217,-11.018217
1985-11-02,40.4,56.164585,-15.764585
1985-11-03,45.6,55.91809,-10.31809
1985-11-04,46,56.167976,-10.167976
1985-11-05,46.8,113.3215,-66.5215
1985-11-06,65.7,203.81,-138.11
1985-11-07,73.8,199.21834,-125.41834
1985-11-08,63.8,202.68428,-138.88428
1985-11-09,59.5,240.87352,-181.37352
1985-11-10,59.5,245.95784,-186.45784
1985-11-11,74,205.0328,-131.0328
1985-11-12,64.8,167.52165,-102.72165
1985-11-13,55.5,140.54506,-85.04506
1985-11-14,56,122.09618,-66.09618
1985-11-15,52.2,109.61553,-57.41553
1985-11-16,50,101.00267,-51.00267
1985-11-17,48,94.839355,-46.839355
1985-11-18,48.3,90.17295,-41.87295
1985-11-19,44.8,86.36435,-41.56435
1985-11-20,43,83.203575,-40.203575
1985-11-21,44.2,80.54996,-36.34996
1985-11-22,43.5,78.42946,-34.92946
1985-11-23,42.4,76.77151,-34.37151
1985-11-24,41.6,75.45635,-33.85635
1985-11-25,42.8,74.28935,-31.48935
1985-11-26,44,73.271866,-29.271866
1985-11-27,44,72.27612,-28.27612
1985-11-28,43.2,71.23637,-28.03637
1985-11-29,44.4,70.27066,-25.87066
1985-11-30,45.6,95.77089,-50.17089
1985-12-01,56.5,147.3903,-90.8903
1985-12-02,59.8,183.6785,-123.8785
1985-12-03,70,177.88834,-107.88834
1985-12-04,68.6,156.72397,-88.12397
1985-12-05,67.4,134.80968,-67.40968
1985-12-06,68,117.714294,-49.714294
1985-12-07,72.2,141.45442,-69.25442
1985-12-08,81.6,179.36899,-97.76899
1985-12-09,87,165.23277,-78.23277
1985-12-10,86.4,143.81401,-57.41401
1985-12-11,88.2,125.811844,-37.611844
1985-12-12,79.5,112.78662,-33.28662
1985-12-13,79,103.824066,-24.824066
1985-12-14,70.8,97.829506,-27.029506
1985-12-15,70,94.19169,-24.19169
1985-12-16,75.2,92.23022,-17.03022
1985-12-17,81,91.50437,-10.50437
1985-12-18,79.6,93.44803,-13.84803
1985-12-19,98.4,96.29371,2.10629
1985-12-20,112,99.320625,12.679375
1985-12-21,112,104.54448,7.45552000000001
1985-12-22,118,112.2126,5.78740000000001
1985-12-23,115,116.983284,-1.983284
1985-12-24,107,117.134384,-10.134384
1985-12-25,93,117.50166,-24.50166
1985-12-26,91.6,116.4443,-24.8443
1985-12-27,90,119.210175,-29.210175
1985-12-28,92.2,178.12523,-85.92523
1985-12-29,107,273.6987,-166.6987
1985-12-30,128,274.58603,-146.58603
1985-12-31,112,232.57442,-120.57442
1986-01-01,86.5,193.3102,-106.8102
1986-01-02,83.2,169.29189,-86.09189
1986-01-03,87.8,184.39334,-96.59334
1986-01-04,90,204.75899,-114.75899
1986-01-05,85.7,189.38693,-103.68693
1986-01-06,82.6,171.00516,-88.40516
1986-01-07,78.2,157.40266,-79.20266
1986-01-08,72.3,148.65086,-76.35086
1986-01-09,71.4,143.24777,-71.84777
1986-01-10,68,161.82127,-93.82127
1986-01-11,68.8,178.39153,-109.59153
1986-01-12,93.5,199.87576,-106.37576
1986-01-13,114,280.90747,-166.90747
1986-01-14,161,353.8878,-192.8878
1986-01-15,276,321.74875,-45.74875
1986-01-16,378,272.61285,105.38715
1986-01-17,421,233.28731,187.71269
1986-01-18,373,341.78778,31.21222
1986-01-19,260,649.4938,-389.4938
1986-01-20,312,651.07733,-339.07733
1986-01-21,429,470.2904,-41.2904
1986-01-22,540,344.2127,195.7873
1986-01-23,490,329.3042,160.6958
1986-01-24,389,340.43356,48.56644
1986-01-25,439,297.18918,141.81082
1986-01-26,512,259.96948,252.03052
1986-01-27,455,232.52776,222.47224
1986-01-28,334,213.73933,120.26067
1986-01-29,252,201.25162,50.74838
1986-01-30,211,193.05577,17.94423
1986-01-31,187,187.67912,-0.679120000000012
1986-02-01,162,184.7703,-22.7703
1986-02-02,155,183.27795,-28.27795
1986-02-03,159,182.6706,-23.6706
1986-02-04,153,182.92352,-29.92352
1986-02-05,138,183.4283,-45.4283
1986-02-06,134,183.73976,-49.73976
1986-02-07,118,183.81021,-65.81021
1986-02-08,105,183.57243,-78.57243
1986-02-09,93,183.09242,-90.09242
1986-02-10,97,182.17885,-85.17885
1986-02-11,93,180.98671,-87.98671
1986-02-12,89,179.59117,-90.59117
1986-02-13,88,177.89,-89.89
1986-02-14,88,175.95912,-87.95912
1986-02-15,90,174.02309,-84.02309
1986-02-16,88,171.95406,-83.95406
1986-02-17,86,169.9011,-83.9011
1986-02-18,84,167.83737,-83.83737
1986-02-19,82,165.71744,-83.71744
1986-02-20,78,163.47226,-85.47226
1986-02-21,77,161.30846,-84.30846
1986-02-22,70,159.28801,-89.28801
1986-02-23,69,157.43431,-88.43431
1986-02-24,67,155.7493,-88.7493
1986-02-25,68,154.18155,-86.18155
1986-02-26,66,152.66121,-86.66121
1986-02-27,65,151.2909,-86.2909
1986-02-28,65,149.92102,-84.92102
1986-03-01,65,148.08293,-83.08293
1986-03-02,66.2,145.99486,-79.79486
1986-03-03,65.3,144.02565,-78.72565
1986-03-04,66.5,144.48273,-77.98273
1986-03-05,80,195.614,-115.614
1986-03-06,117,302.0288,-185.0288
1986-03-07,185,358.83536,-173.83536
1986-03-08,216,323.34747,-107.34747
1986-03-09,172,264.71976,-92.71976
1986-03-10,135,219.85374,-84.85374
1986-03-11,131,190.8094,-59.8094
1986-03-12,117,172.48961,-55.48961
1986-03-13,114,160.77028,-46.77028
1986-03-14,111,153.03558,-42.03558
1986-03-15,105,148.00789,-43.00789
1986-03-16,103,144.8453,-41.8453
1986-03-17,111,142.77016,-31.77016
1986-03-18,119,141.29501,-22.29501
1986-03-19,118,140.02744,-22.02744
1986-03-20,117,144.99391,-27.99391
1986-03-21,117,147.63377,-30.63377
1986-03-22,117,148.64578,-31.64578
1986-03-23,125,161.56041,-36.56041
1986-03-24,134,245.84952,-111.84952
1986-03-25,205,351.85925,-146.85925
1986-03-26,290,330.31277,-40.31277
1986-03-27,309,274.6945,34.3055
1986-03-28,242,229.19394,12.80606
1986-03-29,193,202.94238,-9.94238000000001
1986-03-30,174,229.76982,-55.76982
1986-03-31,180,299.46832,-119.46832
1986-04-01,227,309.1368,-82.1368
1986-04-02,285,269.53375,15.46625
1986-04-03,327,234.54556,92.45444
1986-04-04,299,210.48819,88.51181
1986-04-05,293,194.16974,98.83026
1986-04-06,254,182.68074,71.31926
1986-04-07,208,174.88326,33.11674
1986-04-08,185,170.03809,14.96191
1986-04-09,166,193.82855,-27.82855
1986-04-10,163,231.95345,-68.95345
1986-04-11,168,233.20953,-65.20953
1986-04-12,163,216.06923,-53.06923
1986-04-13,148,196.74673,-48.74673
1986-04-14,138,190.7985,-52.7985
1986-04-15,134,186.12613,-52.12613
1986-04-16,128,177.28917,-49.28917
1986-04-17,121,171.6233,-50.6233
1986-04-18,115,167.45264,-52.45264
1986-04-19,115,164.20444,-49.20444
1986-04-20,115,161.94241,-46.94241
1986-04-21,118,160.83029,-42.83029
1986-04-22,117,160.66869,-43.66869
1986-04-23,114,160.89655,-46.89655
1986-04-24,108,160.91472,-52.91472
1986-04-25,117,160.3371,-43.3371
1986-04-26,128,159.10724,-31.10724
1986-04-27,151,161.75932,-10.75932
1986-04-28,188,162.65039,25.34961
1986-04-29,169,160.83035,8.16964999999999
1986-04-30,134,159.72124,-25.72124
1986-05-01,110,158.38261,-48.38261
1986-05-02,100,156.555,-56.555
1986-05-03,92.7,154.65561,-61.95561
1986-05-04,89,152.91182,-63.91182
1986-05-05,86.2,151.40797,-65.20797
1986-05-06,87,171.09966,-84.09966
1986-05-07,100,208.89206,-108.89206
1986-05-08,104,239.09836,-135.09836
1986-05-09,121,240.70895,-119.70895
1986-05-10,114,255.18414,-141.18414
1986-05-11,100,256.77945,-156.77945
1986-05-12,106,222.17804,-116.17804
1986-05-13,94.5,217.55914,-123.05914
1986-05-14,98.7,223.76106,-125.06106
1986-05-15,98.5,214.56967,-116.06967
1986-05-16,90.9,201.3742,-110.4742
1986-05-17,91,187.50246,-96.50246
1986-05-18,88.4,174.15738,-85.75738
1986-05-19,82,171.1589,-89.1589
1986-05-20,105,166.12689,-61.12689
1986-05-21,119,179.59708,-60.59708
1986-05-22,108,196.7603,-88.7603
1986-05-23,97,201.64412,-104.64412
1986-05-24,78.3,198.24437,-119.94437
1986-05-25,80.6,182.25961,-101.65961
1986-05-26,74.4,170.13739,-95.73739
1986-05-27,71.2,177.8856,-106.6856
1986-05-28,80,179.79819,-99.79819
1986-05-29,95.7,181.88881,-86.18881
1986-05-30,100,248.38113,-148.38113
1986-05-31,122,309.8655,-187.8655
1986-06-01,129,281.86154,-152.86154
1986-06-02,122,234.03368,-112.03368
1986-06-03,118,200.04033,-82.04033
1986-06-04,124,179.38902,-55.38902
1986-06-05,158,166.92564,-8.92563999999999
1986-06-06,178,159.56738,18.43262
1986-06-07,163,158.50694,4.49306000000001
1986-06-08,190,158.35231,31.64769
1986-06-09,250,155.91457,94.08543
1986-06-10,278,153.47174,124.52826
1986-06-11,227,207.77588,19.22412
1986-06-12,178,355.30035,-177.30035
1986-06-13,178,358.89984,-180.89984
1986-06-14,184,286.3308,-102.3308
1986-06-15,158,227.61136,-69.61136
1986-06-16,137,190.94284,-53.94284
1986-06-17,122,181.43274,-59.43274
1986-06-18,143,181.88316,-38.88316
1986-06-19,166,177.69466,-11.69466
1986-06-20,142,186.59508,-44.59508
1986-06-21,111,191.40062,-80.40062
1986-06-22,103,183.02814,-80.02814
1986-06-23,98.4,173.3282,-74.9282
1986-06-24,84.2,163.54893,-79.34893
1986-06-25,87.4,155.26042,-67.86042
1986-06-26,80,149.25117,-69.25117
1986-06-27,72.8,144.62267,-71.82267
1986-06-28,66,140.85493,-74.85493
1986-06-29,63,137.79301,-74.79301
1986-06-30,56.2,135.13518,-78.93518
1986-07-01,55.1,133.2218,-78.1218
1986-07-02,55.6,131.72014,-76.12014
1986-07-03,54.6,130.25023,-75.65023
1986-07-04,52.3,128.86588,-76.56588
1986-07-05,50.5,181.26082,-130.76082
1986-07-06,53.2,316.99976,-263.79976
1986-07-07,81.4,407.88693,-326.48693
1986-07-08,110,348.04822,-238.04822
1986-07-09,96,267.01553,-171.01553
1986-07-10,84.3,213.71599,-129.41599
1986-07-11,85.4,181.58464,-96.18464
1986-07-12,77,162.04364,-85.04364
1986-07-13,64.9,149.66074,-84.76074
1986-07-14,65.3,141.09428,-75.79428
1986-07-15,64.5,134.58426,-70.08426
1986-07-16,56,129.40977,-73.40977
1986-07-17,56.6,125.16007,-68.56007
1986-07-18,54,121.62332,-67.62332
1986-07-19,53.3,118.71615,-65.41615
1986-07-20,50,116.11099,-66.11099
1986-07-21,48.2,113.95043,-65.75043
1986-07-22,53.3,159.38379,-106.08379
1986-07-23,54.7,322.02557,-267.32557
1986-07-24,71.8,424.75986,-352.95986
1986-07-25,70.6,354.06967,-283.46967
1986-07-26,59,291.21548,-232.21548
1986-07-27,52.4,233.39438,-180.99438
1986-07-28,55.3,192.30676,-137.00676
1986-07-29,50.2,165.55937,-115.35937
1986-07-30,45.8,148.25781,-102.45781
1986-07-31,44.7,136.86165,-92.16165
1986-08-01,58,128.83485,-70.83485
1986-08-02,70,122.58656,-52.58656
1986-08-03,48.4,117.24803,-68.84803
1986-08-04,51.8,167.82599,-116.02599
1986-08-05,53.2,259.67764,-206.47764
1986-08-06,44.5,249.4675,-204.9675
1986-08-07,49,204.67102,-155.67102
1986-08-08,44.6,164.99002,-120.39002
1986-08-09,41.5,137.82007,-96.32007
1986-08-10,37.5,125.98617,-88.48617
1986-08-11,43.5,122.89454,-79.39454
1986-08-12,51,141.06543,-90.06543
1986-08-13,58.7,156.07707,-97.37707
1986-08-14,63.4,143.52438,-80.12438
1986-08-15,56.5,128.98871,-72.48871
1986-08-16,49.2,114.99107,-65.79107
1986-08-17,47.8,170.46115,-122.66115
1986-08-18,51,283.53708,-232.53708
1986-08-19,54.5,376.48605,-321.98605
1986-08-20,66,389.82208,-323.82208
1986-08-21,70.3,299.4917,-229.1917
1986-08-22,58.6,231.7576,-173.1576
1986-08-23,55.2,196.46465,-141.26465
1986-08-24,61.2,211.19229,-149.99229
1986-08-25,80.7,237.73564,-157.03564
1986-08-26,74.3,214.10606,-139.80606
1986-08-27,67,182.62689,-115.62689
1986-08-28,67.4,158.79611,-91.39611
1986-08-29,60.6,142.48766,-81.88766
1986-08-30,63.3,131.52742,-68.22742
1986-08-31,56.3,127.31326,-71.01326
1986-09-01,60,122.95783,-62.95783
1986-09-02,54.3,123.518,-69.218
1986-09-03,52.6,121.94728,-69.34728
1986-09-04,59.6,117.759514,-58.159514
1986-09-05,60.8,115.61085,-54.81085
1986-09-06,56,113.868065,-57.868065
1986-09-07,55.6,111.92081,-56.32081
1986-09-08,61.5,109.81801,-48.31801
1986-09-09,57,107.95216,-50.95216
1986-09-10,52.4,106.26325,-53.86325
1986-09-11,52.8,104.80758,-52.00758
1986-09-12,54,143.69241,-89.69241
1986-09-13,79.5,184.25166,-104.75166
1986-09-14,105,194.99231,-89.99231
1986-09-15,92.2,257.08163,-164.88163
1986-09-16,88,373.57898,-285.57898
1986-09-17,89.5,421.5217,-332.0217
1986-09-18,104,332.3443,-228.3443
1986-09-19,112,249.72192,-137.72192
1986-09-20,89,197.16278,-108.16278
1986-09-21,80.6,165.80783,-85.20783
1986-09-22,78.2,147.0394,-68.8394
1986-09-23,70.4,135.24438,-64.84438
1986-09-24,68.1,127.45507,-59.35507
1986-09-25,64,122.12119,-58.12119
1986-09-26,63.6,118.21345,-54.61345
1986-09-27,60.5,115.38557,-54.88557
1986-09-28,58,113.27312,-55.27312
1986-09-29,57.2,111.52846,-54.32846
1986-09-30,55.6,109.81839,-54.21839
1986-10-01,56,108.38165,-52.38165
1986-10-02,54.2,106.97325,-52.77325
1986-10-03,55.6,105.61499,-50.01499
1986-10-04,53.8,104.32052,-50.52052
1986-10-05,52.6,103.03434,-50.43434
1986-10-06,52,101.5465,-49.5465
1986-10-07,55,98.86318,-43.86318
1986-10-08,55.8,95.03431,-39.23431
1986-10-09,55.2,90.73618,-35.53618
1986-10-10,55.8,86.65791,-30.85791
1986-10-11,52,83.20278,-31.20278
1986-10-12,52.8,80.43092,-27.63092
1986-10-13,51.6,78.20491,-26.60491
1986-10-14,51.1,76.33033,-25.23033
1986-10-15,51,74.6382,-23.6382
1986-10-16,49.2,73.060524,-23.860524
1986-10-17,46.6,71.55204,-24.95204
1986-10-18,49.4,70.10654,-20.70654
1986-10-19,56,83.71094,-27.71094
1986-10-20,70.3,137.78586,-67.48586
1986-10-21,117,403.08463,-286.08463
1986-10-22,128,1313.6616,-1185.6616
1986-10-23,193,1633.3732,-1440.3732
1986-10-24,284,865.64075,-581.64075
1986-10-25,307,467.48068,-160.48068
1986-10-26,262,297.79834,-35.79834
1986-10-27,188,218.09398,-30.09398
1986-10-28,155,177.26907,-22.26907
1986-10-29,132,154.68208,-22.68208
1986-10-30,138,141.1727,-3.17269999999999
1986-10-31,151,144.82147,6.17852999999999
1986-11-01,134,175.76895,-41.76895
1986-11-02,137,200.61874,-63.61874
1986-11-03,185,191.08862,-6.08861999999999
1986-11-04,198,172.85094,25.14906
1986-11-05,176,176.24931,-0.249310000000008
1986-11-06,152,184.35014,-32.35014
1986-11-07,135,174.61424,-39.61424
1986-11-08,131,163.11128,-32.11128
1986-11-09,116,151.78267,-35.78267
1986-11-10,108,142.92743,-34.92743
1986-11-11,105,137.14932,-32.14932
1986-11-12,98,133.46898,-35.46898
1986-11-13,94.2,131.0817,-36.8817
1986-11-14,88,129.682,-41.682
1986-11-15,86.8,128.65132,-41.85132
1986-11-16,84.6,127.70314,-43.10314
1986-11-17,80.2,126.33228,-46.13228
1986-11-18,80,124.18857,-44.18857
1986-11-19,82.1,122.06221,-39.96221
1986-11-20,83.8,120.28566,-36.48566
1986-11-21,84.4,118.83166,-34.43166
1986-11-22,86.4,131.76962,-45.36962
1986-11-23,97.7,143.07915,-45.37915
1986-11-24,110,139.56902,-29.56902
1986-11-25,106,134.88728,-28.88728
1986-11-26,92.6,129.55049,-36.95049
1986-11-27,89.5,124.4535,-34.9535
1986-11-28,85,120.05144,-35.05144
1986-11-29,82.2,116.46684,-34.26684
1986-11-30,78.5,113.76542,-35.26542
1986-12-01,84.2,111.883286,-27.683286
1986-12-02,78.5,110.47324,-31.97324
1986-12-03,78.5,109.35836,-30.85836
1986-12-04,77.6,108.408806,-30.808806
1986-12-05,78.4,107.52435,-29.12435
1986-12-06,77,106.77441,-29.77441
1986-12-07,76.6,106.02966,-29.42966
1986-12-08,84.7,105.402985,-20.702985
1986-12-09,78.6,104.804535,-26.204535
1986-12-10,77.2,104.13321,-26.93321
1986-12-11,74,103.379906,-29.379906
1986-12-12,76.2,102.46953,-26.26953
1986-12-13,69,101.09751,-32.09751
1986-12-14,71.8,98.28627,-26.48627
1986-12-15,72,102.89234,-30.89234
1986-12-16,77.4,107.89302,-30.49302
1986-12-17,86.8,105.98109,-19.18109
1986-12-18,94.5,146.4263,-51.9263
1986-12-19,155,199.92519,-44.92519
1986-12-20,259,193.61296,65.38704
1986-12-21,291,176.67334,114.32666
1986-12-22,249,159.99118,89.00882
1986-12-23,188,147.19052,40.80948
1986-12-24,153,137.68541,15.31459
1986-12-25,132,130.34152,1.65848
1986-12-26,122,124.710106,-2.710106
1986-12-27,119,140.27155,-21.27155
1986-12-28,118,238.8656,-120.8656
1986-12-29,142,370.30487,-228.30487
1986-12-30,252,392.96518,-140.96518
1986-12-31,394,395.23343,-1.23343
1987-01-01,528,499.68384,28.31616
1987-01-02,732,676.42865,55.5713500000001
1987-01-03,819,526.2368,292.7632
1987-01-04,816,389.82944,426.17056
1987-01-05,738,315.27863,422.72137
1987-01-06,503,268.0594,234.9406
1987-01-07,396,240.1397,155.8603
1987-01-08,364,215.94615,148.05385
1987-01-09,290,196.38065,93.61935
1987-01-10,241,182.27208,58.72792
1987-01-11,211,172.38576,38.61424
1987-01-12,174,165.8594,8.14060000000001
1987-01-13,140,161.61356,-21.61356
1987-01-14,136,158.99095,-22.99095
1987-01-15,132,158.06363,-26.06363
1987-01-16,131,158.0896,-27.0896
1987-01-17,131,158.61162,-27.61162
1987-01-18,134,159.23177,-25.23177
1987-01-19,130,159.76671,-29.76671
1987-01-20,123,159.94212,-36.94212
1987-01-21,122,159.66481,-37.66481
1987-01-22,114,159.10135,-45.10135
1987-01-23,108,191.41234,-83.41234
1987-01-24,107,259.31985,-152.31985
1987-01-25,106,284.72562,-178.72562
1987-01-26,111,264.78003,-153.78003
1987-01-27,108,234.50606,-126.50606
1987-01-28,106,209.75511,-103.75511
1987-01-29,99,192.00183,-93.00183
1987-01-30,93.5,179.45506,-85.95506
1987-01-31,83.5,170.76277,-87.26277
1987-02-01,79,164.53848,-85.53848
1987-02-02,77.2,160.44768,-83.24768
1987-02-03,80.8,156.82314,-76.02314
1987-02-04,86.3,153.83624,-67.53624
1987-02-05,88.5,151.64471,-63.14471
1987-02-06,84.2,160.12732,-75.92732
1987-02-07,86,186.88763,-100.88763
1987-02-08,185,267.06302,-82.06302
1987-02-09,247,352.1076,-105.1076
1987-02-10,349,321.1344,27.8656
1987-02-11,443,269.24658,173.75342
1987-02-12,461,229.56935,231.43065
1987-02-13,410,203.51373,206.48627
1987-02-14,325,186.58626,138.41374
1987-02-15,271,186.19295,84.80705
1987-02-16,242,193.91559,48.08441
1987-02-17,237,195.40509,41.59491
1987-02-18,220,190.318,29.682
1987-02-19,194,181.96632,12.03368
1987-02-20,176,174.22058,1.77941999999999
1987-02-21,166,168.50044,-2.50044
1987-02-22,158,164.56123,-6.56122999999999
1987-02-23,155,162.07207,-7.07207
1987-02-24,148,160.31033,-12.31033
1987-02-25,140,158.80238,-18.80238
1987-02-26,128,189.67743,-61.67743
1987-02-27,129,311.30594,-182.30594
1987-02-28,206,532.3486,-326.3486
1987-03-01,369,539.1993,-170.1993
1987-03-02,549,537.24396,11.75604
1987-03-03,703,464.0337,238.9663
1987-03-04,812,345.61853,466.38147
1987-03-05,856,271.12247,584.87753
1987-03-06,482,229.93086,252.06914
1987-03-07,334,207.20528,126.79472
1987-03-08,263,193.9811,69.0189
1987-03-09,222,185.70383,36.29617
1987-03-10,205,180.26555,24.73445
1987-03-11,190,176.62825,13.37175
1987-03-12,174,174.31145,-0.311450000000008
1987-03-13,165,172.68616,-7.68616
1987-03-14,155,171.31302,-16.31302
1987-03-15,149,169.76025,-20.76025
1987-03-16,144,168.12604,-24.12604
1987-03-17,146,182.85887,-36.85887
1987-03-18,149,259.5346,-110.5346
1987-03-19,175,383.72388,-208.72388
1987-03-20,210,398.60538,-188.60538
1987-03-21,196,337.2263,-141.2263
1987-03-22,165,277.94327,-112.94327
1987-03-23,159,301.8712,-142.8712
1987-03-24,193,480.566,-287.566
1987-03-25,312,485.81717,-173.81717
1987-03-26,439,387.53195,51.46805
1987-03-27,498,311.51367,186.48633
1987-03-28,516,265.0746,250.9254
1987-03-29,514,238.06047,275.93953
1987-03-30,537,223.12271,313.87729
1987-03-31,514,214.53323,299.46677
1987-04-01,396,208.42944,187.57056
1987-04-02,325,204.07375,120.92625
1987-04-03,287,201.19382,85.80618
1987-04-04,255,199.25574,55.74426
1987-04-05,232,198.17804,33.82196
1987-04-06,227,197.2342,29.7658
1987-04-07,232,196.14157,35.85843
1987-04-08,230,195.40007,34.59993
1987-04-09,224,228.17554,-4.17554000000001
1987-04-10,227,263.70413,-36.70413
1987-04-11,260,256.39218,3.60782
1987-04-12,276,239.98608,36.01392
1987-04-13,252,224.10794,27.89206
1987-04-14,227,211.77994,15.22006
1987-04-15,198,202.46812,-4.46812
1987-04-16,178,195.47534,-17.47534
1987-04-17,166,190.34656,-24.34656
1987-04-18,155,186.53038,-31.53038
1987-04-19,148,188.18604,-40.18604
1987-04-20,137,189.49359,-52.49359
1987-04-21,153,188.88628,-35.88628
1987-04-22,165,187.21283,-22.21283
1987-04-23,155,184.25482,-29.25482
1987-04-24,155,180.52588,-25.52588
1987-04-25,132,176.49594,-44.49594
1987-04-26,125,178.96715,-53.96715
1987-04-27,125,181.07916,-56.07916
1987-04-28,120,178.94453,-58.94453
1987-04-29,110,175.06348,-65.06348
1987-04-30,108,169.62062,-61.62062
1987-05-01,104,163.90672,-59.90672
1987-05-02,100,158.14789,-58.14789
1987-05-03,101,264.72372,-163.72372
1987-05-04,156,510.36392,-354.36392
1987-05-05,224,475.2902,-251.2902
1987-05-06,214,350.02985,-136.02985
1987-05-07,227,267.13998,-40.13998
1987-05-08,193,220.01881,-27.01881
1987-05-09,163,192.83809,-29.83809
1987-05-10,146,227.78027,-81.78027
1987-05-11,134,259.40756,-125.40756
1987-05-12,138,280.49368,-142.49368
