"datetime","obs","pcr","res"
1981-01-01,670,605.06915,64.93085
1981-01-02,647,599.35767,47.64233
1981-01-03,727,874.38354,-147.38354
1981-01-04,1363,998.86804,364.13196
1981-01-05,1202,968.0627,233.9373
1981-01-06,1026,952.9723,73.0277
1981-01-07,998,952.8465,45.1535
1981-01-08,950,955.12164,-5.12163999999996
1981-01-09,904,956.6135,-52.6135
1981-01-10,873,958.3433,-85.3433
1981-01-11,857,959.70905,-102.70905
1981-01-12,813,960.6451,-147.6451
1981-01-13,756,961.2608,-205.2608
1981-01-14,744,979.8623,-235.8623
1981-01-15,860,974.72955,-114.72955
1981-01-16,928,954.04,-26.04
1981-01-17,888,999.35657,-111.35657
1981-01-18,925,1011.44684,-86.44684
1981-01-19,917,1014.22,-97.22
1981-01-20,1112,990.1325,121.8675
1981-01-21,1019,944.3064,74.6935999999999
1981-01-22,964,880.401,83.599
1981-01-23,902,870.373,31.627
1981-01-24,859,857.11993,1.88007000000005
1981-01-25,804,857.9846,-53.9846
1981-01-26,772,848.7522,-76.7522
1981-01-27,722,770.165,-48.165
1981-01-28,708,697.9807,10.0193
1981-01-29,717,686.1938,30.8062
1981-01-30,681,676.167,4.83299999999997
1981-01-31,655,676.1665,-21.1665
1981-02-01,630,675.9732,-45.9732
1981-02-02,621,671.4095,-50.4095
1981-02-03,619,750.396,-131.396
1981-02-04,912,825.53864,86.46136
1981-02-05,904,801.18567,102.81433
1981-02-06,840,804.18915,35.81085
1981-02-07,835,785.8548,49.1452
1981-02-08,1030,784.9907,245.0093
1981-02-09,1069,826.8535,242.1465
1981-02-10,1001,839.2847,161.7153
1981-02-11,993,838.52466,154.47534
1981-02-12,933,799.74695,133.25305
1981-02-13,877,766.7051,110.2949
1981-02-14,824,725.91064,98.0893600000001
1981-02-15,793,724.9043,68.0957
1981-02-16,782,716.5028,65.4972
1981-02-17,724,711.29944,12.70056
1981-02-18,739,706.13696,32.86304
1981-02-19,704,670.5876,33.4124
1981-02-20,693,657.6632,35.3368
1981-02-21,659,650.5031,8.49689999999998
1981-02-22,652,644.01935,7.98064999999997
1981-02-23,630,629.8525,0.147500000000036
1981-02-24,633,625.49054,7.50945999999999
1981-02-25,614,613.68933,0.310669999999959
1981-02-26,594,604.8755,-10.8755
1981-02-27,591,593.746,-2.74599999999998
1981-02-28,587,606.9079,-19.9079
1981-03-01,608,623.1149,-15.1149
1981-03-02,611,650.3807,-39.3807
1981-03-03,766,732.4351,33.5649
1981-03-04,871,743.3152,127.6848
1981-03-05,835,729.91095,105.08905
1981-03-06,821,726.7075,94.2925
1981-03-07,892,725.54706,166.45294
1981-03-08,1044,724.9696,319.0304
1981-03-09,1463,724.6201,738.3799
1981-03-10,1678,724.2128,953.7872
1981-03-11,1789,749.7319,1039.2681
1981-03-12,2205,838.2796,1366.7204
1981-03-13,2757,809.9999,1947.0001
1981-03-14,2184,1187.8688,996.1312
1981-03-15,1899,1204.6648,694.3352
1981-03-16,1775,1129.9589,645.0411
1981-03-17,1699,1032.5612,666.4388
1981-03-18,1610,1008.2584,601.7416
1981-03-19,1509,957.4037,551.5963
1981-03-20,1457,931.38574,525.61426
1981-03-21,1392,933.53595,458.46405
1981-03-22,1306,930.5856,375.4144
1981-03-23,1292,952.9459,339.0541
1981-03-24,1422,953.76434,468.23566
1981-03-25,1657,959.10406,697.89594
1981-03-26,1804,995.5923,808.4077
1981-03-27,1893,999.12396,893.87604
1981-03-28,1717,1050.5051,666.4949
1981-03-29,1642,1320.24,321.76
1981-03-30,1645,1577.545,67.4549999999999
1981-03-31,1722,1927.1064,-205.1064
1981-04-01,1758,2259.421,-501.421
1981-04-02,1762,2064.7292,-302.7292
1981-04-03,1790,1848.288,-58.288
1981-04-04,1775,1670.5828,104.4172
1981-04-05,1735,1562.6578,172.3422
1981-04-06,1741,1513.6313,227.3687
1981-04-07,1712,1455.7963,256.2037
1981-04-08,1694,1456.2919,237.7081
1981-04-09,1679,1543.8453,135.1547
1981-04-10,1628,1590.2024,37.7976000000001
1981-04-11,1627,1661.6885,-34.6885
1981-04-12,1578,1713.3384,-135.3384
1981-04-13,1522,1752.1637,-230.1637
1981-04-14,1550,1824.7118,-274.7118
1981-04-15,1550,1825.6941,-275.6941
1981-04-16,1603,1931.6632,-328.6632
1981-04-17,1535,1730.6178,-195.6178
1981-04-18,1445,1606.0695,-161.0695
1981-04-19,1354,1475.5703,-121.5703
1981-04-20,1312,1460.5615,-148.5615
1981-04-21,1274,1428.5486,-154.5486
1981-04-22,1231,1407.7782,-176.7782
1981-04-23,1180,1378.9438,-198.9438
1981-04-24,1118,1359.8363,-241.8363
1981-04-25,1086,1336.6852,-250.6852
1981-04-26,1064,1372.5428,-308.5428
1981-04-27,1072,1331.4828,-259.4828
1981-04-28,1044,1314.0327,-270.0327
1981-04-29,1030,1298.8806,-268.8806
1981-04-30,1019,1276.5922,-257.5922
1981-05-01,1023,1281.1381,-258.1381
1981-05-02,1134,1265.432,-131.432
1981-05-03,1119,1252.2225,-133.2225
1981-05-04,1052,1249.2201,-197.2201
1981-05-05,1072,1120.2701,-48.2701
1981-05-06,1094,1019.1341,74.8659
1981-05-07,1056,951.175,104.825
1981-05-08,1048,1040.8813,7.11869999999999
1981-05-09,1013,1126.9302,-113.9302
1981-05-10,970,1170.5354,-200.5354
1981-05-11,979,1244.8972,-265.8972
1981-05-12,994,1225.9078,-231.9078
1981-05-13,1013,1217.9342,-204.9342
1981-05-14,1003,1217.3568,-214.3568
1981-05-15,1011,1236.9569,-225.9569
1981-05-16,1000,1250.0078,-250.0078
1981-05-17,1005,1241.246,-236.246
1981-05-18,1006,1273.5454,-267.5454
1981-05-19,964,1497.4033,-533.4033
1981-05-20,965,1773.7668,-808.7668
1981-05-21,944,2072.4214,-1128.4214
1981-05-22,968,2283.811,-1315.811
1981-05-23,1033,2470.9912,-1437.9912
1981-05-24,1054,2383.573,-1329.573
1981-05-25,1163,2566.3862,-1403.3862
1981-05-26,1567,3024.529,-1457.529
1981-05-27,1993,3411.159,-1418.159
1981-05-28,1925,2960.3523,-1035.3523
1981-05-29,1810,2614.6182,-804.6182
1981-05-30,1773,2362.6292,-589.6292
1981-05-31,1589,2379.5632,-790.5632
1981-06-01,1513,2306.6768,-793.6768
1981-06-02,1486,2388.9353,-902.9353
1981-06-03,1446,2453.091,-1007.091
1981-06-04,1545,2507.9915,-962.9915
1981-06-05,1528,2362.6477,-834.6477
1981-06-06,1520,2308.6821,-788.6821
1981-06-07,1468,2263.8938,-795.8938
1981-06-08,1439,2241.2388,-802.2388
1981-06-09,1445,2202.9124,-757.9124
1981-06-10,1475,2171.3376,-696.3376
1981-06-11,1528,2025.1877,-497.1877
1981-06-12,1486,2022.7152,-536.7152
1981-06-13,1458,1942.4553,-484.4553
1981-06-14,1437,1873.3087,-436.3087
1981-06-15,1408,1863.0554,-455.0554
1981-06-16,1390,1755.7913,-365.7913
1981-06-17,1374,1350.6674,23.3326
1981-06-18,1351,1312.8524,38.1476
1981-06-19,1349,1309.1213,39.8787
1981-06-20,1354,1307.1056,46.8943999999999
1981-06-21,1266,1337.7687,-71.7687000000001
1981-06-22,1225,1357.2974,-132.2974
1981-06-23,1225,1302.7911,-77.7910999999999
1981-06-24,1139,1298.0914,-159.0914
1981-06-25,1116,1507.907,-391.907
1981-06-26,1139,1475.4753,-336.4753
1981-06-27,1096,1305.9059,-209.9059
1981-06-28,1054,1414.4185,-360.4185
1981-06-29,1170,1570.032,-400.032
1981-06-30,1098,1546.6984,-448.6984
1981-07-01,1064,1528.3833,-464.3833
1981-07-02,1048,1333.2422,-285.2422
1981-07-03,1075,1395.3387,-320.3387
1981-07-04,1251,1505.1125,-254.1125
1981-07-05,1236,1358.9209,-122.9209
1981-07-06,1199,1285.6837,-86.6837
1981-07-07,1170,1279.8208,-109.8208
1981-07-08,1147,1279.4795,-132.4795
1981-07-09,1137,1286.0823,-149.0823
1981-07-10,1143,1309.2327,-166.2327
1981-07-11,1242,1366.1279,-124.1279
1981-07-12,1328,1468.6761,-140.6761
1981-07-13,1340,1470.9476,-130.9476
1981-07-14,1284,1456.7761,-172.7761
1981-07-15,1263,1368.1102,-105.1102
1981-07-16,1219,1278.8535,-59.8534999999999
1981-07-17,1205,1330.2896,-125.2896
1981-07-18,1289,1646.2787,-357.2787
1981-07-19,2118,1987.9338,130.0662
1981-07-20,2097,2195.936,-98.9360000000001
1981-07-21,2006,2054.1316,-48.1316000000002
1981-07-22,1971,1961.2506,9.74939999999992
1981-07-23,1949,2514.5916,-565.5916
1981-07-24,2040,3148.2407,-1108.2407
1981-07-25,2288,3028.399,-740.399
1981-07-26,2340,2802.1355,-462.1355
1981-07-27,2261,2392.7332,-131.7332
1981-07-28,2138,2253.8616,-115.8616
1981-07-29,2018,2088.7097,-70.7096999999999
1981-07-30,1913,2045.3041,-132.3041
1981-07-31,1844,2013.9066,-169.9066
1981-08-01,1724,1892.6298,-168.6298
1981-08-02,1636,1909.2089,-273.2089
1981-08-03,1606,1748.3811,-142.3811
1981-08-04,1506,1417.801,88.1990000000001
1981-08-05,1467,1485.9745,-18.9745
1981-08-06,1442,1534.1647,-92.1647
1981-08-07,1458,1821.8263,-363.8263
1981-08-08,1414,1889.2943,-475.2943
1981-08-09,1573,1921.9116,-348.9116
1981-08-10,1610,1809.428,-199.428
1981-08-11,1471,1773.053,-302.053
1981-08-12,1410,1787.9839,-377.9839
1981-08-13,1373,1702.5887,-329.5887
1981-08-14,1337,1381.7273,-44.7273
1981-08-15,1298,1317.0635,-19.0635
1981-08-16,1249,1334.2559,-85.2559000000001
1981-08-17,1231,1337.377,-106.377
1981-08-18,1229,1311.4006,-82.4005999999999
1981-08-19,1204,1308.8702,-104.8702
1981-08-20,1202,1327.6512,-125.6512
1981-08-21,1223,1313.9167,-90.9167
1981-08-22,1279,1304.3828,-25.3828000000001
1981-08-23,1184,1301.785,-117.785
1981-08-24,1171,1299.7675,-128.7675
1981-08-25,1114,1196.0237,-82.0237
1981-08-26,1062,1080.6655,-18.6655000000001
1981-08-27,1002,1049.4468,-47.4467999999999
1981-08-28,971,1024.2101,-53.2101
1981-08-29,920,997.99426,-77.9942600000001
1981-08-30,902,969.5446,-67.5445999999999
1981-08-31,889,919.1845,-30.1845
1981-09-01,1030,1091.2704,-61.2704000000001
1981-09-02,1229,1249.5444,-20.5444
1981-09-03,1048,1249.8159,-201.8159
1981-09-04,974,1250.0231,-276.0231
1981-09-05,916,1243.4812,-327.4812
1981-09-06,894,1072.6895,-178.6895
1981-09-07,879,931.15,-52.15
1981-09-08,850,898.43176,-48.4317600000001
1981-09-09,951,1030.5986,-79.5986
1981-09-10,944,1183.716,-239.716
1981-09-11,929,1198.0676,-269.0676
1981-09-12,974,1286.6367,-312.6367
1981-09-13,979,1305.1237,-326.1237
1981-09-14,1155,1280.7599,-125.7599
1981-09-15,1186,1284.371,-98.3710000000001
1981-09-16,1104,1277.835,-173.835
1981-09-17,1090,1272.2734,-182.2734
1981-09-18,1048,1329.2588,-281.2588
1981-09-19,1061,1313.2019,-252.2019
1981-09-20,1051,1282.8076,-231.8076
1981-09-21,987,1278.3081,-291.3081
1981-09-22,918,1352.4523,-434.4523
1981-09-23,1118,1410.3708,-292.3708
1981-09-24,1277,1753.5988,-476.5988
1981-09-25,1251,1794.1157,-543.1157
1981-09-26,1223,1957.495,-734.495
1981-09-27,1215,2289.7644,-1074.7644
1981-09-28,1362,2762.9758,-1400.9758
1981-09-29,2390,3091.656,-701.656
1981-09-30,2149,2625.5417,-476.5417
1981-10-01,1853,2107.4158,-254.4158
1981-10-02,1760,1935.5248,-175.5248
1981-10-03,1718,1809.9628,-91.9628
1981-10-04,1685,1781.3962,-96.3961999999999
1981-10-05,1552,1719.4507,-167.4507
1981-10-06,1478,1719.672,-241.672
1981-10-07,1493,1686.1052,-193.1052
1981-10-08,1446,1677.6919,-231.6919
1981-10-09,1372,1652.4015,-280.4015
1981-10-10,1336,1784.0455,-448.0455
1981-10-11,1940,1880.7863,59.2137
1981-10-12,1850,2161.3333,-311.3333
1981-10-13,2295,2401.364,-106.364
1981-10-14,2094,2821.0442,-727.0442
1981-10-15,2760,3199.1018,-439.1018
1981-10-16,2630,2921.3223,-291.3223
1981-10-17,2287,2448.58,-161.58
1981-10-18,2117,2076.8394,40.1606000000002
1981-10-19,2007,1987.7137,19.2863
1981-10-20,1921,1961.7632,-40.7632000000001
1981-10-21,2061,1952.4843,108.5157
1981-10-22,2197,1942.3328,254.6672
1981-10-23,2043,1978.7346,64.2654
1981-10-24,1899,1946.6387,-47.6387
1981-10-25,1756,1913.8004,-157.8004
1981-10-26,1702,1928.9413,-226.9413
1981-10-27,1692,1895.865,-203.865
1981-10-28,1758,1907.7295,-149.7295
1981-10-29,1739,1607.2833,131.7167
1981-10-30,2179,1949.3392,229.6608
1981-10-31,2513,1936.778,576.222
1981-11-01,1985,1879.5504,105.4496
1981-11-02,1835,1933.4337,-98.4337
1981-11-03,1708,1865.4181,-157.4181
1981-11-04,1638,1855.6963,-217.6963
1981-11-05,1561,1909.1045,-348.1045
1981-11-06,1509,1873.4702,-364.4702
1981-11-07,1428,1861.2997,-433.2997
1981-11-08,1334,1784.9122,-450.9122
1981-11-09,1267,1535.7782,-268.7782
1981-11-10,1199,1517.4476,-318.4476
1981-11-11,1180,1497.4415,-317.4415
1981-11-12,1139,1483.8383,-344.8383
1981-11-13,1093,1465.157,-372.157
1981-11-14,1063,1452.7605,-389.7605
1981-11-15,1022,1434.0751,-412.0751
1981-11-16,983,1414.7839,-431.7839
1981-11-17,962,1403.6166,-441.6166
1981-11-18,947,1398.1367,-451.1367
1981-11-19,956,1393.9005,-437.9005
1981-11-20,946,1389.8975,-443.8975
1981-11-21,908,1385.4795,-477.4795
1981-11-22,879,1381.5063,-502.5063
1981-11-23,867,1377.8762,-510.8762
1981-11-24,865,1374.105,-509.105
1981-11-25,889,1245.9635,-356.9635
1981-11-26,869,1117.1295,-248.1295
1981-11-27,863,1230.1997,-367.1997
1981-11-28,1004,1406.8303,-402.8303
1981-11-29,1010,1416.2166,-406.2166
1981-11-30,966,1508.4341,-542.4341
1981-12-01,1617,1447.0104,169.9896
1981-12-02,1345,1381.2048,-36.2048
1981-12-03,1199,1371.4069,-172.4069
1981-12-04,1135,1475.9425,-340.9425
1981-12-05,1184,1474.0569,-290.0569
1981-12-06,1099,1473.8318,-374.8318
1981-12-07,1102,1543.8909,-441.8909
1981-12-08,1320,1563.8038,-243.8038
1981-12-09,2029,1502.7521,526.2479
1981-12-10,1661,1488.4473,172.5527
1981-12-11,1638,1684.8782,-46.8782000000001
1981-12-12,1958,1602.3202,355.6798
1981-12-13,1640,1535.6616,104.3384
1981-12-14,1844,1659.4487,184.5513
1981-12-15,2211,1938.0846,272.9154
1981-12-16,2752,1809.3574,942.6426
1981-12-17,2663,1745.0726,917.9274
1981-12-18,2286,1794.4177,491.5823
1981-12-19,1988,1728.8491,259.1509
1981-12-20,1761,1698.26,62.74
1981-12-21,1647,1685.9548,-38.9548
1981-12-22,1534,1692.8732,-158.8732
1981-12-23,1465,1683.4009,-218.4009
1981-12-24,1431,1673.7537,-242.7537
1981-12-25,1411,1671.8567,-260.8567
1981-12-26,1307,1652.7393,-345.7393
1981-12-27,1252,1643.027,-391.027
1981-12-28,1197,1630.2544,-433.2544
1981-12-29,1143,1613.545,-470.545
1981-12-30,1145,1603.6357,-458.6357
1981-12-31,1145,1603.2944,-458.2944
1982-01-01,1328,1602.0458,-274.0458
1982-01-02,1361,1603.7202,-242.7202
1982-01-03,1264,1596.0111,-332.0111
1982-01-04,1246,1581.1074,-335.1074
1982-01-05,1473,1663.9921,-190.9921
1982-01-06,2540,1623.663,916.337
1982-01-07,2345,1590.1819,754.8181
1982-01-08,1904,1586.4746,317.5254
1982-01-09,2329,1627.9417,701.0583
1982-01-10,2705,1658.0712,1046.9288
1982-01-11,2306,1639.7118,666.2882
1982-01-12,2238,1591.0409,646.9591
1982-01-13,2178,1568.5796,609.4204
1982-01-14,1913,1550.1333,362.8667
1982-01-15,1758,1536.8375,221.1625
1982-01-16,1654,1526.8646,127.1354
1982-01-17,1555,1509.9172,45.0827999999999
1982-01-18,1393,1499.0588,-106.0588
1982-01-19,1366,1488.1105,-122.1105
1982-01-20,1371,1483.7333,-112.7333
1982-01-21,1304,1479.8722,-175.8722
1982-01-22,1257,1475.3744,-218.3744
1982-01-23,1155,1471.7867,-316.7867
1982-01-24,1150,1467.8583,-317.8583
1982-01-25,1115,1421.8495,-306.8495
1982-01-26,1079,1253.3768,-174.3768
1982-01-27,1113,1221.3608,-108.3608
1982-01-28,1115,1190.218,-75.2180000000001
1982-01-29,1114,1394.3357,-280.3357
1982-01-30,1686,1462.0684,223.9316
1982-01-31,2014,1403.2588,610.7412
1982-02-01,1676,1369.616,306.384
1982-02-02,1465,1346.0317,118.9683
1982-02-03,1363,1217.9417,145.0583
1982-02-04,1285,1141.5151,143.4849
1982-02-05,1203,1121.4757,81.5243
1982-02-06,1115,1119.046,-4.04600000000005
1982-02-07,1097,1153.5511,-56.5510999999999
1982-02-08,1093,1176.5643,-83.5643
1982-02-09,1096,1123.0033,-27.0033000000001
1982-02-10,1086,1094.3163,-8.31629999999996
1982-02-11,1065,1088.1565,-23.1565000000001
1982-02-12,1056,1076.9434,-20.9434000000001
1982-02-13,1018,1062.6627,-44.6627000000001
1982-02-14,1016,1070.3855,-54.3855000000001
1982-02-15,994,1077.9863,-83.9863
1982-02-16,916,1055.0594,-139.0594
1982-02-17,932,1021.9368,-89.9367999999999
1982-02-18,892,1004.0068,-112.0068
1982-02-19,891,994.1352,-103.1352
1982-02-20,916,993.21924,-77.21924
1982-02-21,876,992.5911,-116.5911
1982-02-22,860,983.25336,-123.25336
1982-02-23,844,968.24603,-124.24603
1982-02-24,845,950.9157,-105.9157
1982-02-25,859,887.94696,-28.94696
1982-02-26,829,856.3571,-27.3570999999999
1982-02-27,812,837.795,-25.795
1982-02-28,806,953.4905,-147.4905
1982-03-01,807,1074.2699,-267.2699
1982-03-02,1003,1077.6979,-74.6978999999999
1982-03-03,989,1046.893,-57.893
1982-03-04,922,1058.1146,-136.1146
1982-03-05,920,1074.5916,-154.5916
1982-03-06,859,1071.2798,-212.2798
1982-03-07,807,1029.4362,-222.4362
1982-03-08,788,936.6251,-148.6251
1982-03-09,760,893.3619,-133.3619
1982-03-10,750,1017.35223,-267.35223
1982-03-11,837,1086.6451,-249.6451
1982-03-12,818,1073.8739,-255.8739
1982-03-13,871,1082.723,-211.723
1982-03-14,849,1068.1654,-219.1654
1982-03-15,816,1052.084,-236.084
1982-03-16,799,994.99536,-195.99536
1982-03-17,867,1004.59454,-137.59454
1982-03-18,890,1005.91907,-115.91907
1982-03-19,869,956.9464,-87.9464
1982-03-20,935,930.86566,4.13433999999995
1982-03-21,980,939.5485,40.4515
1982-03-22,904,921.80817,-17.80817
1982-03-23,873,894.77484,-21.77484
1982-03-24,873,812.1152,60.8848
1982-03-25,843,779.52405,63.47595
1982-03-26,858,840.0475,17.9525
1982-03-27,808,868.0947,-60.0947
1982-03-28,837,886.81696,-49.81696
1982-03-29,878,976.67175,-98.67175
1982-03-30,974,1024.3038,-50.3037999999999
1982-03-31,1000,1011.747,-11.747
1982-04-01,972,972.21594,-0.215940000000046
1982-04-02,999,947.3852,51.6147999999999
1982-04-03,1097,947.346,149.654
1982-04-04,1073,946.4434,126.5566
1982-04-05,1055,953.5365,101.4635
1982-04-06,1136,984.1188,151.8812
1982-04-07,1200,987.0761,212.9239
1982-04-08,1289,1036.9346,252.0654
1982-04-09,1420,1023.7742,396.2258
1982-04-10,1295,1003.2625,291.7375
1982-04-11,1182,997.94415,184.05585
1982-04-12,1144,994.21204,149.78796
1982-04-13,1124,990.5775,133.4225
1982-04-14,1074,986.7978,87.2021999999999
1982-04-15,1026,957.3538,68.6462
1982-04-16,982,880.0204,101.9796
1982-04-17,950,850.72943,99.27057
1982-04-18,918,831.45935,86.54065
1982-04-19,951,815.6325,135.3675
1982-04-20,924,795.4973,128.5027
1982-04-21,917,784.6628,132.3372
1982-04-22,931,771.458,159.542
1982-04-23,929,780.66205,148.33795
1982-04-24,944,798.0139,145.9861
1982-04-25,952,817.2563,134.7437
1982-04-26,891,809.27185,81.72815
1982-04-27,907,760.77686,146.22314
1982-04-28,896,745.567,150.433
1982-04-29,901,809.7436,91.2564
1982-04-30,1012,847.0978,164.9022
1982-05-01,986,789.7978,196.2022
1982-05-02,929,748.0994,180.9006
1982-05-03,923,727.23303,195.76697
1982-05-04,953,782.6121,170.3879
1982-05-05,1074,851.03973,222.96027
1982-05-06,1157,845.72266,311.27734
1982-05-07,1146,805.2338,340.7662
1982-05-08,1110,748.05756,361.94244
1982-05-09,1054,709.67236,344.32764
1982-05-10,1066,707.90814,358.09186
1982-05-11,998,688.4903,309.5097
1982-05-12,943,680.96484,262.03516
1982-05-13,1013,673.2834,339.7166
1982-05-14,1029,654.26,374.74
1982-05-15,1064,665.4652,398.5348
1982-05-16,1098,745.82825,352.17175
1982-05-17,1124,786.7664,337.2336
1982-05-18,1200,820.0709,379.9291
1982-05-19,1388,815.2871,572.7129
1982-05-20,1404,815.2797,588.7203
1982-05-21,1497,1088.6746,408.3254
1982-05-22,1516,1638.9166,-122.9166
1982-05-23,1519,1957.9724,-438.9724
1982-05-24,1634,2224.4602,-590.4602
1982-05-25,1701,2276.252,-575.252
1982-05-26,1629,2188.0725,-559.0725
1982-05-27,1570,2299.5623,-729.5623
1982-05-28,1573,2229.9343,-656.9343
1982-05-29,1583,2367.7817,-784.7817
1982-05-30,1543,2247.455,-704.455
1982-05-31,1531,2378.0603,-847.0603
1982-06-01,1548,2384.2793,-836.2793
1982-06-02,1601,2455.812,-854.812
1982-06-03,1617,2505.291,-888.291
1982-06-04,1655,2597.6638,-942.6638
1982-06-05,1695,2691.5847,-996.5847
1982-06-06,1716,2770.0933,-1054.0933
1982-06-07,1732,2828.4753,-1096.4753
1982-06-08,1767,2974.31,-1207.31
1982-06-09,1765,2879.4497,-1114.4497
1982-06-10,1757,2974.5884,-1217.5884
1982-06-11,1785,3603.8286,-1818.8286
1982-06-12,1893,4521.5615,-2628.5615
1982-06-13,1982,4501.2847,-2519.2847
1982-06-14,2122,4174.0757,-2052.0757
1982-06-15,2158,3438.0103,-1280.0103
1982-06-16,2017,3115.752,-1098.752
1982-06-17,2198,2924.342,-726.342
1982-06-18,2089,2935.8682,-846.8682
1982-06-19,2063,3118.0051,-1055.0051
1982-06-20,1926,2996.5195,-1070.5195
1982-06-21,1880,3029.4773,-1149.4773
1982-06-22,1874,3187.7864,-1313.7864
1982-06-23,2291,3227.4248,-936.4248
1982-06-24,2180,3341.7397,-1161.7397
1982-06-25,2037,3499.4521,-1462.4521
1982-06-26,2167,3667.8962,-1500.8962
1982-06-27,2192,4071.5571,-1879.5571
1982-06-28,2244,3818.563,-1574.563
1982-06-29,2325,3471.9348,-1146.9348
1982-06-30,2287,3221.9011,-934.9011
1982-07-01,2146,3150.439,-1004.439
1982-07-02,2053,3039.8872,-986.8872
1982-07-03,1973,3028.0254,-1055.0254
1982-07-04,1901,2930.5337,-1029.5337
1982-07-05,1906,2880.3792,-974.3792
1982-07-06,1843,2753.1108,-910.1108
1982-07-07,1798,2073.6409,-275.6409
1982-07-08,1746,1799.9684,-53.9684
1982-07-09,1701,1709.0221,-8.02209999999991
1982-07-10,1619,1713.6525,-94.6524999999999
1982-07-11,1585,1743.7761,-158.7761
1982-07-12,1548,1684.0745,-136.0745
1982-07-13,1490,1643.0938,-153.0938
1982-07-14,1473,1838.6525,-365.6525
1982-07-15,1439,1722.8818,-283.8818
1982-07-16,1406,1917.6754,-511.6754
1982-07-17,1412,1879.4309,-467.4309
1982-07-18,1423,1806.7407,-383.7407
1982-07-19,1329,2012.3342,-683.3342
1982-07-20,1288,2052.008,-764.008
1982-07-21,1287,1822.8239,-535.8239
1982-07-22,1262,2168.5854,-906.5854
1982-07-23,1253,2288.6646,-1035.6646
1982-07-24,1460,2466.2517,-1006.2517
1982-07-25,2099,2472.4011,-373.4011
1982-07-26,2150,2301.591,-151.591
1982-07-27,2084,2233.8828,-149.8828
1982-07-28,1963,2186.0427,-223.0427
1982-07-29,1734,2137.7104,-403.7104
1982-07-30,1596,2260.6052,-664.6052
1982-07-31,1527,2436.0847,-909.0847
1982-08-01,1557,2224.6309,-667.6309
1982-08-02,1451,2084.7166,-633.7166
1982-08-03,1446,2196.1277,-750.1277
1982-08-04,1546,2219.9421,-673.9421
1982-08-05,1676,2189.6353,-513.6353
1982-08-06,1659,2195.557,-536.557
1982-08-07,1750,2161.3745,-411.3745
1982-08-08,1664,2187.7622,-523.7622
1982-08-09,1618,2195.6785,-577.6785
1982-08-10,1612,2188.2178,-576.2178
1982-08-11,1468,2113.5828,-645.5828
1982-08-12,1424,2144.0369,-720.0369
1982-08-13,1348,2161.62,-813.62
1982-08-14,1296,2107.506,-811.506
1982-08-15,1260,1982.5918,-722.5918
1982-08-16,1436,1892.8352,-456.8352
1982-08-17,1662,1974.6722,-312.6722
1982-08-18,1696,2057.4268,-361.4268
1982-08-19,1489,2105.6868,-616.6868
1982-08-20,1491,2081.2046,-590.2046
1982-08-21,1734,2043.6904,-309.6904
1982-08-22,1537,2020.1261,-483.1261
1982-08-23,1451,1635.3119,-184.3119
1982-08-24,1357,1553.5221,-196.5221
1982-08-25,1386,1520.4037,-134.4037
1982-08-26,1288,1584.3711,-296.3711
1982-08-27,1230,1875.1321,-645.1321
1982-08-28,1270,1966.9739,-696.9739
1982-08-29,1256,1914.2118,-658.2118
1982-08-30,1210,1923.5914,-713.5914
1982-08-31,1195,1926.4696,-731.4696
1982-09-01,1357,1939.8033,-582.8033
1982-09-02,1293,1857.6798,-564.6798
1982-09-03,1251,1559.9967,-308.9967
1982-09-04,1184,1465.2965,-281.2965
1982-09-05,1160,1646.1781,-486.1781
1982-09-06,1176,1883.4811,-707.4811
1982-09-07,1281,1836.332,-555.332
1982-09-08,1360,1845.2532,-485.2532
1982-09-09,1338,1837.2454,-499.2454
1982-09-10,1282,1563.8503,-281.8503
1982-09-11,1230,1401.308,-171.308
1982-09-12,1189,1390.8821,-201.8821
1982-09-13,1200,1387.2332,-187.2332
1982-09-14,1176,1383.2314,-207.2314
1982-09-15,1159,1380.2073,-221.2073
1982-09-16,1148,1376.021,-228.021
1982-09-17,1092,1371.5803,-279.5803
1982-09-18,1028,1367.192,-339.192
1982-09-19,1002,1363.3289,-361.3289
1982-09-20,965,1267.7189,-302.7189
1982-09-21,960,1310.8279,-350.8279
1982-09-22,978,1403.5918,-425.5918
1982-09-23,1006,1379.0873,-373.0873
1982-09-24,962,1353.6233,-391.6233
1982-09-25,899,1346.3431,-447.3431
1982-09-26,867,1376.4263,-509.4263
1982-09-27,973,1360.7678,-387.7678
1982-09-28,1002,1411.7805,-409.7805
1982-09-29,980,1496.6052,-516.6052
1982-09-30,970,1515.4966,-545.4966
1982-10-01,1138,1512.0316,-374.0316
1982-10-02,1133,1481.1991,-348.1991
1982-10-03,1052,1474.0151,-422.0151
1982-10-04,1000,1464.6191,-464.6191
1982-10-05,1047,1456.8591,-409.8591
1982-10-06,1083,1668.707,-585.707
1982-10-07,1477,1586.7422,-109.7422
1982-10-08,1295,1548.1545,-253.1545
1982-10-09,1236,1523.2151,-287.2151
1982-10-10,1156,1493.1556,-337.1556
1982-10-11,1121,1516.383,-395.383
1982-10-12,1194,1437.4005,-243.4005
1982-10-13,1258,1720.3374,-462.3374
1982-10-14,1715,1647.7378,67.2621999999999
1982-10-15,1631,1603.6941,27.3059000000001
1982-10-16,1663,1589.4711,73.5289
1982-10-17,1510,1594.634,-84.634
