"datetime","obs","pcr","res"
1984-11-29,639,437.2347,201.7653
1984-11-30,543,458.5009,84.4991
1984-12-01,519,415.2072,103.7928
1984-12-02,497,430.1421,66.8579
1984-12-03,402,428.74185,-26.74185
1984-12-04,310,433.26926,-123.26926
1984-12-05,287,435.38495,-148.38495
1984-12-06,263,450.21588,-187.21588
1984-12-07,247,435.58954,-188.58954
1984-12-08,240,456.44388,-216.44388
1984-12-09,227,480.21805,-253.21805
1984-12-10,205,413.94473,-208.94473
1984-12-11,180,435.01645,-255.01645
1984-12-12,174,473.3573,-299.3573
1984-12-13,178,418.3593,-240.3593
1984-12-14,165,442.9223,-277.9223
1984-12-15,171,475.0873,-304.0873
1984-12-16,175,408.7438,-233.7438
1984-12-17,168,492.8982,-324.8982
1984-12-18,231,578.27,-347.27
1984-12-19,309,459.28983,-150.28983
1984-12-20,385,450.9287,-65.9287
1984-12-21,470,459.26315,10.73685
1984-12-22,453,424.33496,28.66504
1984-12-23,452,434.44388,17.55612
1984-12-24,381,453.5589,-72.5589
1984-12-25,362,412.39917,-50.39917
1984-12-26,368,424.77823,-56.77823
1984-12-27,317,433.00842,-116.00842
1984-12-28,294,442.50375,-148.50375
1984-12-29,281,387.84207,-106.84207
1984-12-30,255,416.19705,-161.19705
1984-12-31,222,426.12555,-204.12555
1985-01-01,249,475.59467,-226.59467
1985-01-02,246,446.65784,-200.65784
1985-01-03,224,453.7425,-229.7425
1985-01-04,217,415.8255,-198.8255
1985-01-05,186,421.68466,-235.68466
1985-01-06,186,426.2372,-240.2372
1985-01-07,229,401.43094,-172.43094
1985-01-08,225,428.27133,-203.27133
1985-01-09,147,383.67847,-236.67847
1985-01-10,130,411.96454,-281.96454
1985-01-11,133,411.9389,-278.9389
1985-01-12,127,399.33084,-272.33084
1985-01-13,110,405.26324,-295.26324
1985-01-14,107,397.6138,-290.6138
1985-01-15,76,393.94934,-317.94934
1985-01-16,82,387.5898,-305.5898
1985-01-17,70,379.93314,-309.93314
1985-01-18,76,391.3306,-315.3306
1985-01-19,121,382.09946,-261.09946
1985-01-20,137,378.25186,-241.25186
1985-01-21,148,813.6189,-665.6189
1985-01-22,258,881.9242,-623.9242
1985-01-23,522,599.64056,-77.6405600000001
1985-01-24,432,494.19055,-62.19055
1985-01-25,412,472.7688,-60.7688
1985-01-26,520,484.40765,35.59235
1985-01-27,785,410.7835,374.2165
1985-01-28,774,394.95676,379.04324
1985-01-29,617,447.43112,169.56888
1985-01-30,544,413.11432,130.88568
1985-01-31,577,391.39874,185.60126
1985-02-01,591,393.24704,197.75296
1985-02-02,621,379.29453,241.70547
1985-02-03,609,392.6669,216.3331
1985-02-04,559,394.04245,164.95755
1985-02-05,492,391.24347,100.75653
1985-02-06,440,377.361,62.639
1985-02-07,416,396.6891,19.3109
1985-02-08,395,462.5379,-67.5379
1985-02-09,495,462.52463,32.47537
1985-02-10,548,468.4688,79.5312
1985-02-11,520,397.05124,122.94876
1985-02-12,428,420.5061,7.4939
1985-02-13,344,401.73138,-57.73138
1985-02-14,320,385.24124,-65.24124
1985-02-15,287,391.5887,-104.5887
1985-02-16,193,396.9459,-203.9459
1985-02-17,237,394.0823,-157.0823
1985-02-18,204,382.21323,-178.21323
1985-02-19,187,385.04413,-198.04413
1985-02-20,160,392.82434,-232.82434
1985-02-21,155,389.37216,-234.37216
1985-02-22,191,366.59558,-175.59558
1985-02-23,178,380.3613,-202.3613
1985-02-24,205,395.31778,-190.31778
1985-02-25,180,398.82028,-218.82028
1985-02-26,173,377.76202,-204.76202
1985-02-27,175,352.0024,-177.0024
1985-02-28,166,367.40598,-201.40598
1985-03-01,149,364.18427,-215.18427
1985-03-02,182,366.92758,-184.92758
1985-03-03,192,369.42307,-177.42307
1985-03-04,180,385.47055,-205.47055
1985-03-05,238,385.0692,-147.0692
1985-03-06,238,352.07166,-114.07166
1985-03-07,210,365.51697,-155.51697
1985-03-08,187,352.0789,-165.0789
1985-03-09,175,352.0789,-177.0789
1985-03-10,191,352.0789,-161.0789
1985-03-11,192,352.0789,-160.0789
1985-03-12,185,352.0789,-167.0789
1985-03-13,154,352.0789,-198.0789
1985-03-14,153,352.0789,-199.0789
1985-03-15,177,352.0789,-175.0789
1985-03-16,194,352.0789,-158.0789
1985-03-17,246,352.0789,-106.0789
1985-03-18,223,352.0789,-129.0789
1985-03-19,199,352.0789,-153.0789
1985-03-20,201,352.0789,-151.0789
1985-03-21,211,352.0789,-141.0789
1985-03-22,227,331.41876,-104.41876
1985-03-23,417,323.45523,93.54477
1985-03-24,486,323.2999,162.7001
1985-03-25,383,326.07217,56.92783
1985-03-26,401,347.38165,53.61835
1985-03-27,666,415.51923,250.48077
1985-03-28,804,391.97705,412.02295
1985-03-29,712,352.0761,359.9239
1985-03-30,562,356.68265,205.31735
1985-03-31,518,377.66815,140.33185
1985-04-01,563,352.0924,210.9076
1985-04-02,501,352.0924,148.9076
1985-04-03,396,352.0924,43.9076
1985-04-04,342,352.0924,-10.0924
1985-04-05,301,352.0924,-51.0924
1985-04-06,310,352.0924,-42.0924
1985-04-07,342,352.0924,-10.0924
1985-04-08,479,373.3854,105.6146
1985-04-09,460,367.09338,92.90662
1985-04-10,419,366.2124,52.7876
1985-04-11,339,561.51044,-222.51044
1985-04-12,474,577.358,-103.358
1985-04-13,648,542.5302,105.4698
1985-04-14,717,513.35,203.65
1985-04-15,858,489.4656,368.5344
1985-04-16,786,436.7336,349.2664
1985-04-17,696,417.45676,278.54324
1985-04-18,579,394.19214,184.80786
1985-04-19,490,375.68802,114.31198
1985-04-20,414,377.06503,36.93497
1985-04-21,417,388.4958,28.5042
1985-04-22,322,387.8885,-65.8885
1985-04-23,306,392.2475,-86.2475
1985-04-24,253,390.70444,-137.70444
1985-04-25,253,386.115,-133.115
1985-04-26,193,372.26477,-179.26477
1985-04-27,266,434.01175,-168.01175
1985-04-28,282,446.18964,-164.18964
1985-04-29,285,421.7338,-136.7338
1985-04-30,262,386.9357,-124.9357
1985-05-01,286,395.028,-109.028
1985-05-02,278,381.9194,-103.9194
1985-05-03,251,384.21497,-133.21497
1985-05-04,243,376.90393,-133.90393
1985-05-05,235,372.7018,-137.7018
1985-05-06,210,371.29987,-161.29987
1985-05-07,199,387.3081,-188.3081
1985-05-08,186,454.24667,-268.24667
1985-05-09,217,475.20972,-258.20972
1985-05-10,255,471.00482,-216.00482
1985-05-11,269,417.40994,-148.40994
1985-05-12,239,390.2362,-151.2362
1985-05-13,306,390.79126,-84.79126
1985-05-14,304,390.22894,-86.22894
1985-05-15,366,376.56348,-10.56348
1985-05-16,326,365.40994,-39.40994
1985-05-17,242,360.8081,-118.8081
1985-05-18,239,367.11578,-128.11578
1985-05-19,243,353.43982,-110.43982
1985-05-20,241,374.61575,-133.61575
1985-05-21,238,353.4513,-115.4513
1985-05-22,257,353.4513,-96.4513
1985-05-23,242,353.4513,-111.4513
1985-05-24,198,353.4513,-155.4513
1985-05-25,186,353.4513,-167.4513
1985-05-26,205,353.4513,-148.4513
1985-05-27,169,353.4513,-184.4513
1985-05-28,180,353.4513,-173.4513
1985-05-29,148,353.4513,-205.4513
1985-05-30,116,353.4513,-237.4513
1985-05-31,125,353.4513,-228.4513
1985-06-01,118,353.4513,-235.4513
1985-06-02,102,319.02277,-217.02277
1985-06-03,112,305.75647,-193.75647
1985-06-04,107,300.7311,-193.7311
1985-06-05,87,333.99615,-246.99615
1985-06-06,126,502.76575,-376.76575
1985-06-07,176,553.7258,-377.7258
1985-06-08,130,454.24615,-324.24615
1985-06-09,189,418.9749,-229.9749
1985-06-10,177,403.79807,-226.79807
1985-06-11,272,393.10156,-121.10156
1985-06-12,284,366.15533,-82.15533
1985-06-13,193,353.70538,-160.70538
1985-06-14,177,353.70538,-176.70538
1985-06-15,175,353.70538,-178.70538
1985-06-16,138,353.70538,-215.70538
1985-06-17,153,321.6296,-168.6296
1985-06-18,108,294.9295,-186.9295
1985-06-19,126,312.04126,-186.04126
1985-06-20,191,318.4292,-127.4292
1985-06-21,165,326.37823,-161.37823
1985-06-22,202,321.07318,-119.07318
1985-06-23,176,311.2629,-135.2629
1985-06-24,164,333.6668,-169.6668
1985-06-25,193,353.54666,-160.54666
1985-06-26,239,353.54666,-114.54666
1985-06-27,283,353.54666,-70.54666
1985-06-28,262,353.54666,-91.54666
1985-06-29,261,353.54666,-92.54666
1985-06-30,246,353.54666,-107.54666
1985-07-01,183,353.54666,-170.54666
1985-07-02,162,309.24908,-147.24908
1985-07-03,138,296.43765,-158.43765
1985-07-04,106,292.6968,-186.6968
1985-07-05,132,327.72034,-195.72034
1985-07-06,203,326.09232,-123.09232
1985-07-07,158,287.7032,-129.7032
1985-07-08,127,277.69263,-150.69263
1985-07-09,110,270.95462,-160.95462
1985-07-10,114,266.10617,-152.10617
1985-07-11,78,262.28552,-184.28552
1985-07-12,94,258.9197,-164.9197
1985-07-13,86,255.70416,-169.70416
1985-07-14,124,252.52197,-128.52197
1985-07-15,116,249.2907,-133.2907
1985-07-16,88,245.98824,-157.98824
1985-07-17,47,242.4243,-195.4243
1985-07-18,79,261.75024,-182.75024
1985-07-19,73,272.12976,-199.12976
1985-07-20,97,258.27393,-161.27393
1985-07-21,84,245.1469,-161.1469
1985-07-22,75,234.67784,-159.67784
1985-07-23,65,227.29704,-162.29704
1985-07-24,67,221.73616,-154.73616
1985-07-25,74,216.96204,-142.96204
1985-07-26,71,250.13298,-179.13298
1985-07-27,88,235.67876,-147.67876
1985-07-28,77,275.0837,-198.0837
1985-07-29,113,317.41724,-204.41724
1985-07-30,114,474.06412,-360.06412
1985-07-31,94,386.2678,-292.2678
1985-08-01,96,314.49203,-218.49203
1985-08-02,63,313.2354,-250.2354
1985-08-03,97,311.082,-214.082
1985-08-04,90,286.4269,-196.4269
1985-08-05,95,252.44931,-157.44931
1985-08-06,114,230.71834,-116.71834
1985-08-07,128,234.60245,-106.60245
1985-08-08,70,257.2129,-187.2129
1985-08-09,67,246.08044,-179.08044
1985-08-10,95,228.3925,-133.3925
1985-08-11,105,213.31036,-108.31036
1985-08-12,86,207.35445,-121.35445
1985-08-13,68,212.10786,-144.10786
1985-08-14,57,262.04346,-205.04346
1985-08-15,83,288.20078,-205.20078
1985-08-16,72,288.433,-216.433
1985-08-17,47,287.96112,-240.96112
1985-08-18,77,267.4552,-190.4552
1985-08-19,68,260.8346,-192.8346
1985-08-20,49,236.11507,-187.11507
1985-08-21,54,209.01454,-155.01454
1985-08-22,63,199.2968,-136.2968
1985-08-23,51,189.4319,-138.4319
1985-08-24,45,244.61935,-199.61935
1985-08-25,68,268.43546,-200.43546
1985-08-26,45,220.66301,-175.66301
1985-08-27,29,205.66037,-176.66037
1985-08-28,33,191.19295,-158.19295
1985-08-29,39,178.72935,-139.72935
1985-08-30,30,169.46974,-139.46974
1985-08-31,22,161.44797,-139.44797
1985-09-01,61,153.97064,-92.97064
1985-09-02,54,154.61829,-100.61829
1985-09-03,36,231.26349,-195.26349
1985-09-04,51,332.46994,-281.46994
1985-09-05,60,322.37546,-262.37546
1985-09-06,95,266.25656,-171.25656
1985-09-07,28,262.08786,-234.08786
1985-09-08,71,261.073,-190.073
1985-09-09,70,259.3171,-189.3171
1985-09-10,47,257.09235,-210.09235
1985-09-11,26,195.90263,-169.90263
1985-09-12,36,173.14966,-137.14966
1985-09-13,23,167.25392,-144.25392
1985-09-14,41,160.10056,-119.10056
1985-09-15,71,153.71013,-82.71013
1985-09-16,56,146.65605,-90.65605
1985-09-17,33,160.87259,-127.87259
1985-09-18,39,146.17535,-107.17535
1985-09-19,41,136.22473,-95.22473
1985-09-20,37,145.96332,-108.96332
1985-09-21,24,136.99063,-112.99063
1985-09-22,64,137.41835,-73.41835
1985-09-23,44,128.08359,-84.08359
1985-09-24,24,137.38126,-113.38126
1985-09-25,38,128.37425,-90.37425
1985-09-26,14,128.02026,-114.02026
1985-09-27,18,126.56647,-108.56647
1985-09-28,21,125.99349,-104.99349
1985-09-29,47,116.02467,-69.02467
1985-09-30,40,123.45758,-83.45758
1985-10-01,8,123.11919,-115.11919
1985-10-02,4,113.00838,-109.00838
1985-10-03,21,120.30303,-99.30303
1985-10-04,17,118.75284,-101.75284
1985-10-05,22,125.4211,-103.4211
1985-10-06,37,131.85353,-94.85353
1985-10-07,36,162.28157,-126.28157
1985-10-08,39,186.18388,-147.18388
1985-10-09,19,186.06664,-167.06664
1985-10-10,40,169.57503,-129.57503
1985-10-11,4,137.50084,-133.50084
1985-10-12,24,120.999374,-96.999374
1985-10-13,32,119.71387,-87.71387
1985-10-14,31,118.34366,-87.34366
1985-10-15,18,109.59623,-91.59623
1985-10-16,16,108.18517,-92.18517
1985-10-17,12,99.60498,-87.60498
1985-10-18,20,98.22722,-78.22722
1985-10-19,26,89.952896,-63.952896
1985-10-20,28,95.53342,-67.53342
1985-10-21,53,94.18475,-41.18475
1985-10-22,12,92.863365,-80.863365
1985-10-23,10,91.55523,-81.55523
1985-10-24,8,90.25523,-82.25523
1985-10-25,19,82.60873,-63.60873
1985-10-26,16,87.6807,-71.6807
1985-10-27,31,80.23698,-49.23698
1985-10-28,27,85.16024,-58.16024
1985-10-29,17,77.91102,-60.91102
1985-10-30,11,76.718185,-65.718185
1985-10-31,15,69.69947,-54.69947
1985-11-01,28,68.572464,-40.572464
1985-11-02,54,73.094696,-19.094696
1985-11-03,50,71.93154,-21.93154
1985-11-04,38,98.49102,-60.49102
1985-11-05,31,115.627266,-84.627266
1985-11-06,80,134.82204,-54.82204
1985-11-07,48,136.41658,-88.41658
1985-11-08,30,308.2201,-278.2201
1985-11-09,72,274.92883,-202.92883
1985-11-10,29,259.69696,-230.69696
1985-11-11,96,176.0543,-80.0543
1985-11-12,50,151.67899,-101.67899
1985-11-13,47,151.62695,-104.62695
1985-11-14,39,150.98886,-111.98886
1985-11-15,19,150.00949,-131.00949
1985-11-16,43,148.84282,-105.84282
1985-11-17,71,147.59047,-76.59047
1985-11-18,55,146.31047,-91.31047
1985-11-19,19,126.890854,-107.890854
1985-11-20,33,107.74826,-74.74826
1985-11-21,26,100.84859,-74.84859
1985-11-22,36,105.82369,-69.82369
1985-11-23,37,99.04809,-62.04809
1985-11-24,63,103.94508,-40.94508
1985-11-25,36,103.02802,-67.02802
1985-11-26,43,96.46248,-53.46248
1985-11-27,25,112.76197,-87.76197
1985-11-28,44,112.162186,-68.162186
1985-11-29,26,117.42913,-91.42913
1985-11-30,120,135.11232,-15.11232
1985-12-01,90,136.45497,-46.45497
1985-12-02,175,137.11055,37.88945
1985-12-03,145,137.31828,7.68172000000001
1985-12-04,114,137.24072,-23.24072
1985-12-05,90,136.99178,-46.99178
1985-12-06,84,136.66402,-52.66402
1985-12-07,137,137.10706,-0.10705999999999
1985-12-08,169,235.7675,-66.7675
1985-12-09,183,210.59032,-27.59032
1985-12-10,210,213.07365,-3.07364999999999
1985-12-11,175,190.20387,-15.20387
1985-12-12,188,163.19147,24.80853
1985-12-13,127,174.79877,-47.79877
1985-12-14,119,150.52002,-31.52002
1985-12-15,169,162.28961,6.71038999999999
1985-12-16,142,161.90047,-19.90047
1985-12-17,134,160.38878,-26.38878
1985-12-18,134,167.47928,-33.47928
1985-12-19,162,173.63063,-11.63063
1985-12-20,177,166.4114,10.5886
1985-12-21,157,168.09964,-11.09964
1985-12-22,162,178.33096,-16.33096
1985-12-23,130,169.69316,-39.69316
1985-12-24,127,187.10652,-60.10652
1985-12-25,153,195.88379,-42.88379
1985-12-26,174,384.9113,-210.9113
1985-12-27,240,223.41055,16.58945
1985-12-28,259,197.62537,61.37463
1985-12-29,208,235.16356,-27.16356
1985-12-30,231,193.68753,37.31247
1985-12-31,180,219.57619,-39.57619
1986-01-01,172,187.9228,-15.9228
1986-01-02,180,313.94583,-133.94583
1986-01-03,180,328.97867,-148.97867
1986-01-04,189,257.48193,-68.48193
1986-01-05,213,351.37326,-138.37326
1986-01-06,230,273.84296,-43.84296
1986-01-07,246,277.0997,-31.0997
1986-01-08,211,242.09752,-31.09752
1986-01-09,189,244.8832,-55.8832
1986-01-10,175,346.09448,-171.09448
1986-01-11,232,300.59625,-68.59625
1986-01-12,425,301.29477,123.70523
1986-01-13,432,281.8597,150.1403
1986-01-14,725,318.94394,406.05606
1986-01-15,836,349.1313,486.8687
1986-01-16,881,316.92767,564.07233
1986-01-17,758,294.17126,463.82874
1986-01-18,649,456.47357,192.52643
1986-01-19,1000,460.45786,539.54214
1986-01-20,1096,392.77283,703.22717
1986-01-21,950,388.74075,561.25925
1986-01-22,848,518.1516,329.8484
1986-01-23,857,453.82764,403.17236
1986-01-24,1112,477.35245,634.64755
1986-01-25,1160,454.24954,705.75046
1986-01-26,1025,413.39093,611.60907
1986-01-27,882,414.6721,467.3279
1986-01-28,768,373.72598,394.27402
1986-01-29,666,366.14728,299.85272
1986-01-30,614,389.53552,224.46448
1986-01-31,616,389.23065,226.76935
1986-02-01,564,395.34027,168.65973
1986-02-02,506,401.21902,104.78098
1986-02-03,393,400.86865,-7.86865
1986-02-04,324,398.17065,-74.17065
1986-02-05,342,438.46356,-96.46356
1986-02-06,301,386.4986,-85.4986
1986-02-07,261,414.04028,-153.04028
1986-02-08,239,430.2159,-191.2159
1986-02-09,228,421.23022,-193.23022
1986-02-10,189,388.3241,-199.3241
1986-02-11,165,428.1731,-263.1731
1986-02-12,186,400.62247,-214.62247
1986-02-13,141,411.60638,-270.60638
1986-02-14,162,428.14413,-266.14413
1986-02-15,166,377.55743,-211.55743
1986-02-16,167,425.06107,-258.06107
1986-02-17,152,376.67087,-224.67087
1986-02-18,125,398.35406,-273.35406
1986-02-19,127,400.38773,-273.38773
1986-02-20,129,373.85,-244.85
1986-02-21,140,389.74973,-249.74973
1986-02-22,192,374.1924,-182.1924
1986-02-23,162,381.61176,-219.61176
1986-02-24,113,363.5169,-250.5169
1986-02-25,94,363.636,-269.636
1986-02-26,87,361.35788,-274.35788
1986-02-27,78,355.3452,-277.3452
1986-02-28,82,354.50284,-272.50284
1986-03-01,96,338.6987,-242.6987
1986-03-02,94,344.79163,-250.79163
1986-03-03,92,338.70203,-246.70203
1986-03-04,56,444.68033,-388.68033
1986-03-05,130,462.11154,-332.11154
1986-03-06,233,397.75278,-164.75278
1986-03-07,314,393.18884,-79.18884
1986-03-08,308,362.50894,-54.50894
1986-03-09,230,338.9024,-108.9024
1986-03-10,209,338.9024,-129.9024
1986-03-11,219,338.9024,-119.9024
1986-03-12,225,338.9024,-113.9024
1986-03-13,188,338.9024,-150.9024
1986-03-14,220,338.9024,-118.9024
1986-03-15,238,331.23007,-93.23007
1986-03-16,226,291.85217,-65.85217
1986-03-17,184,287.79034,-103.79034
1986-03-18,180,283.95596,-103.95596
1986-03-19,193,280.73477,-87.73477
1986-03-20,190,279.48734,-89.48734
1986-03-21,216,280.5291,-64.5291
1986-03-22,188,324.2604,-136.2604
1986-03-23,256,366.6475,-110.6475
1986-03-24,400,562.33594,-162.33594
1986-03-25,688,580.57904,107.42096
1986-03-26,692,495.55194,196.44806
1986-03-27,626,480.87103,145.12897
1986-03-28,774,468.29126,305.70874
1986-03-29,804,421.55237,382.44763
1986-03-30,835,774.9067,60.0933
1986-03-31,1119,919.0354,199.9646
1986-04-01,1673,663.41675,1009.58325
1986-04-02,1415,501.8793,913.1207
1986-04-03,1156,400.64557,755.35443
1986-04-04,930,378.0194,551.9806
1986-04-05,785,363.25388,421.74612
1986-04-06,668,356.0274,311.9726
1986-04-07,636,362.19037,273.80963
1986-04-08,640,360.74435,279.25565
1986-04-09,573,370.39432,202.60568
1986-04-10,541,414.17722,126.82278
1986-04-11,534,423.06598,110.93402
1986-04-12,464,423.7216,40.2784
1986-04-13,410,376.12,33.88
1986-04-14,364,393.78223,-29.78223
1986-04-15,365,398.14194,-33.14194
1986-04-16,467,393.9923,73.0077
1986-04-17,474,412.81082,61.18918
1986-04-18,438,389.3091,48.6909
1986-04-19,406,402.33783,3.66217
1986-04-20,420,405.9801,14.0199
1986-04-21,430,476.45547,-46.45547
1986-04-22,578,575.20215,2.79785000000004
1986-04-23,634,560.4616,73.5384
1986-04-24,606,465.62842,140.37158
1986-04-25,534,409.63574,124.36426
1986-04-26,488,433.00055,54.99945
1986-04-27,508,429.64728,78.35272
1986-04-28,516,404.13977,111.86023
1986-04-29,490,439.5914,50.4086
1986-04-30,496,418.43204,77.56796
1986-05-01,483,441.21036,41.78964
1986-05-02,387,394.80554,-7.80554000000001
1986-05-03,348,529.36334,-181.36334
1986-05-04,334,428.90277,-94.90277
1986-05-05,307,438.01538,-131.01538
1986-05-06,333,465.5199,-132.5199
1986-05-07,320,456.36874,-136.36874
1986-05-08,324,439.44287,-115.44287
1986-05-09,272,465.6106,-193.6106
1986-05-10,275,410.03403,-135.03403
1986-05-11,272,451.9359,-179.9359
1986-05-12,283,422.33023,-139.33023
1986-05-13,253,418.73453,-165.73453
1986-05-14,284,486.7928,-202.7928
1986-05-15,239,447.07117,-208.07117
1986-05-16,211,410.5876,-199.5876
1986-05-17,218,406.94968,-188.94968
1986-05-18,220,413.87466,-193.87466
1986-05-19,241,386.84515,-145.84515
1986-05-20,202,515.84607,-313.84607
1986-05-21,224,456.4132,-232.4132
1986-05-22,213,396.90936,-183.90936
1986-05-23,187,394.18085,-207.18085
1986-05-24,220,387.52545,-167.52545
1986-05-25,272,370.52444,-98.52444
1986-05-26,188,362.1034,-174.1034
1986-05-27,192,356.7396,-164.7396
1986-05-28,157,419.01147,-262.01147
1986-05-29,113,418.8024,-305.8024
1986-05-30,158,402.4406,-244.4406
1986-05-31,131,342.6224,-211.6224
1986-06-01,147,442.9757,-295.9757
1986-06-02,159,420.49365,-261.49365
1986-06-03,136,579.8942,-443.8942
1986-06-04,191,494.9727,-303.9727
1986-06-05,220,427.50403,-207.50403
1986-06-06,212,386.855,-174.855
1986-06-07,392,343.0035,48.9965
1986-06-08,600,343.0035,256.9965
1986-06-09,396,343.0035,52.9965
1986-06-10,317,343.0035,-26.0035
1986-06-11,218,343.0035,-125.0035
1986-06-12,241,343.0035,-102.0035
1986-06-13,177,332.9886,-155.9886
1986-06-14,166,295.08685,-129.08685
1986-06-15,197,290.1613,-93.1613
1986-06-16,147,324.37994,-177.37994
1986-06-17,175,569.6438,-394.6438
1986-06-18,236,457.26443,-221.26443
1986-06-19,163,361.83197,-198.83197
1986-06-20,152,346.56625,-194.56625
1986-06-21,165,343.13165,-178.13165
1986-06-22,185,343.13165,-158.13165
1986-06-23,192,641.1506,-449.1506
1986-06-24,194,541.3841,-347.3841
1986-06-25,138,366.5944,-228.5944
1986-06-26,120,343.4161,-223.4161
1986-06-27,106,343.4161,-237.4161
1986-06-28,86,343.4161,-257.4161
1986-06-29,115,267.21783,-152.21783
1986-06-30,92,247.17381,-155.17381
1986-07-01,56,242.59625,-186.59625
1986-07-02,59,237.68959,-178.68959
1986-07-03,72,250.13235,-178.13235
1986-07-04,70,273.7497,-203.7497
1986-07-05,92,295.04773,-203.04773
1986-07-06,124,296.37158,-172.37158
1986-07-07,112,265.53195,-153.53195
1986-07-08,104,251.631,-147.631
1986-07-09,75,238.48433,-163.48433
1986-07-10,98,227.01491,-129.01491
1986-07-11,93,219.18468,-126.18468
1986-07-12,89,214.01814,-125.01814
1986-07-13,85,210.3084,-125.3084
1986-07-14,62,207.16945,-145.16945
1986-07-15,71,204.3445,-133.3445
1986-07-16,65,201.6687,-136.6687
1986-07-17,53,198.85135,-145.85135
1986-07-18,57,195.99158,-138.99158
1986-07-19,38,193.18988,-155.18988
1986-07-20,69,190.5153,-121.5153
1986-07-21,61,188.04028,-127.04028
1986-07-22,45,228.05136,-183.05136
1986-07-23,46,285.1653,-239.1653
1986-07-24,56,304.4297,-248.4297
1986-07-25,55,304.89896,-249.89896
1986-07-26,50,306.00024,-256.00024
1986-07-27,57,304.31805,-247.31805
1986-07-28,56,234.72931,-178.72931
1986-07-29,48,188.32889,-140.32889
1986-07-30,24,180.57779,-156.57779
1986-07-31,41,175.62955,-134.62955
1986-08-01,36,172.01004,-136.01004
1986-08-02,33,168.93227,-135.93227
1986-08-03,31,168.09799,-137.09799
1986-08-04,56,171.83621,-115.83621
1986-08-05,35,174.05319,-139.05319
1986-08-06,22,176.03831,-154.03831
1986-08-07,16,170.23538,-154.23538
1986-08-08,20,154.47157,-134.47157
1986-08-09,27,147.40984,-120.40984
1986-08-10,24,159.20435,-135.20435
1986-08-11,45,216.0343,-171.0343
1986-08-12,30,253.25806,-223.25806
1986-08-13,15,242.6233,-227.6233
1986-08-14,22,196.86493,-174.86493
1986-08-15,45,175.97824,-130.97824
1986-08-16,42,153.33102,-111.33102
1986-08-17,34,154.26651,-120.26651
1986-08-18,33,155.45238,-122.45238
1986-08-19,42,171.55399,-129.55399
1986-08-20,44,185.99568,-141.99568
1986-08-21,27,183.58017,-156.58017
1986-08-22,26,214.9156,-188.9156
1986-08-23,41,287.64917,-246.64917
1986-08-24,102,251.28209,-149.28209
1986-08-25,97,264.68564,-167.68564
1986-08-26,98,288.00958,-190.00958
1986-08-27,55,243.77408,-188.77408
1986-08-28,50,243.02365,-193.02365
1986-08-29,40,241.4554,-201.4554
1986-08-30,66,239.4647,-173.4647
1986-08-31,32,218.6476,-186.6476
1986-09-01,37,154.35428,-117.35428
1986-09-02,30,154.48679,-124.48679
1986-09-03,18,127.77142,-109.77142
1986-09-04,46,128.51158,-82.51158
1986-09-05,46,127.427925,-81.427925
1986-09-06,42,128.4952,-86.4952
1986-09-07,38,120.16093,-82.16093
1986-09-08,33,111.17779,-78.17779
1986-09-09,16,109.930176,-93.930176
1986-09-10,26,108.11485,-82.11485
1986-09-11,18,107.47014,-89.47014
1986-09-12,20,123.43411,-103.43411
1986-09-13,27,174.17519,-147.17519
1986-09-14,174,199.80203,-25.80203
1986-09-15,129,630.37195,-501.37195
1986-09-16,150,661.3972,-511.3972
1986-09-17,196,592.98303,-396.98303
1986-09-18,137,406.3671,-269.3671
1986-09-19,192,278.12027,-86.12027
1986-09-20,169,251.37096,-82.37096
1986-09-21,123,250.21893,-127.21893
1986-09-22,139,248.41457,-109.41457
1986-09-23,104,246.3326,-142.3326
1986-09-24,50,191.73492,-141.73492
1986-09-25,69,174.82127,-105.82127
1986-09-26,69,173.03867,-104.03867
1986-09-27,58,171.7284,-113.7284
1986-09-28,70,170.64911,-100.64911
1986-09-29,76,169.60713,-93.60713
1986-09-30,39,168.54825,-129.54825
1986-10-01,35,166.36108,-131.36108
1986-10-02,26,164.40503,-138.40503
1986-10-03,42,159.783,-117.783
1986-10-04,19,152.96492,-133.96492
1986-10-05,58,145.57901,-87.57901
1986-10-06,4,144.3397,-140.3397
1986-10-07,0,135.14508,-135.14508
1986-10-08,1,143.20784,-142.20784
1986-10-09,20,135.44586,-115.44586
1986-10-10,26,134.85036,-108.85036
1986-10-11,39,133.42703,-94.42703
1986-10-12,58,124.862305,-66.862305
1986-10-13,47,132.22696,-85.22696
1986-10-14,5,130.75462,-125.75462
1986-10-15,27,129.98265,-102.98265
1986-10-16,19,120.326775,-101.326775
1986-10-17,22,127.36002,-105.36002
1986-10-18,30,166.27246,-136.27246
1986-10-19,46,189.90134,-143.90134
1986-10-20,83,174.52231,-91.52231
1986-10-21,116,654.1274,-538.1274
1986-10-22,352,1031.3639,-679.3639
1986-10-23,626,925.85034,-299.85034
1986-10-24,569,529.4808,39.5192
1986-10-25,468,363.7097,104.2903
1986-10-26,444,290.175,153.825
1986-10-27,408,272.96112,135.03888
1986-10-28,374,272.60477,101.39523
1986-10-29,326,271.779,54.221
1986-10-30,356,270.82492,85.17508
1986-10-31,316,269.76672,46.23328
1986-11-01,290,269.2508,20.7492
1986-11-02,385,270.2133,114.7867
1986-11-03,451,271.9747,179.0253
