"datetime","obs","pcr","res"
1985-11-18,552,667.7706,-115.7706
1985-11-19,525,667.4517,-142.4517
1985-11-20,504,666.9657,-162.9657
1985-11-21,505,666.23157,-161.23157
1985-11-22,517,665.2359,-148.2359
1985-11-23,485,663.9806,-178.9806
1985-11-24,474,662.4756,-188.4756
1985-11-25,466,660.7377,-194.7377
1985-11-26,454,658.7807,-204.7807
1985-11-27,462,656.5956,-194.5956
1985-11-28,467,652.9588,-185.9588
1985-11-29,479,614.6655,-135.6655
1985-11-30,491,604.24646,-113.24646
1985-12-01,573,619.7806,-46.7806
1985-12-02,608,523.0458,84.9542
1985-12-03,585,491.7187,93.2813
1985-12-04,566,534.47815,31.52185
1985-12-05,556,577.9464,-21.9464
1985-12-06,525,598.2769,-73.2769
1985-12-07,525,616.7185,-91.7184999999999
1985-12-08,499,614.8024,-115.8024
1985-12-09,487,645.5366,-158.5366
1985-12-10,504,646.8109,-142.8109
1985-12-11,494,632.6922,-138.6922
1985-12-12,485,631.92334,-146.92334
1985-12-13,479,632.49335,-153.49335
1985-12-14,479,633.0371,-154.0371
1985-12-15,451,633.45807,-182.45807
1985-12-16,444,633.63885,-189.63885
1985-12-17,447,633.55,-186.55
1985-12-18,448,633.22986,-185.22986
1985-12-19,461,632.93097,-171.93097
1985-12-20,456,631.9859,-175.9859
1985-12-21,444,573.09875,-129.09875
1985-12-22,427,474.10977,-47.10977
1985-12-23,421,457.81598,-36.81598
1985-12-24,410,448.91617,-38.91617
1985-12-25,418,562.23114,-144.23114
1985-12-26,549,615.2905,-66.2905
1985-12-27,482,626.8684,-144.8684
1985-12-28,480,748.19165,-268.19165
1985-12-29,760,715.4198,44.5802
1985-12-30,650,648.3489,1.65110000000004
1985-12-31,547,634.36005,-87.36005
1986-01-01,508,631.4401,-123.4401
1986-01-02,501,631.921,-130.921
1986-01-03,494,634.4167,-140.4167
1986-01-04,495,635.4926,-140.4926
1986-01-05,476,636.4074,-160.4074
1986-01-06,464,637.4249,-173.4249
1986-01-07,462,638.194,-176.194
1986-01-08,448,639.58417,-191.58417
1986-01-09,448,640.6394,-192.6394
1986-01-10,446,649.6821,-203.6821
1986-01-11,749,694.72437,54.27563
1986-01-12,1367,711.2586,655.7414
1986-01-13,983,980.33026,2.66974000000005
1986-01-14,1227,1183.5194,43.4806000000001
1986-01-15,1430,1333.376,96.624
1986-01-16,1138,1353.0464,-215.0464
1986-01-17,1034,1217.81,-183.81
1986-01-18,930,1103.2845,-173.2845
1986-01-19,917,1058.1017,-141.1017
1986-01-20,1102,1052.3314,49.6686
1986-01-21,1007,1024.7494,-17.7493999999999
1986-01-22,968,968.62213,-0.62212999999997
1986-01-23,992,1032.5721,-40.5721000000001
1986-01-24,2028,1070.2655,957.7345
1986-01-25,1528,1080.3746,447.6254
1986-01-26,1232,1037.9364,194.0636
1986-01-27,1135,966.7303,168.2697
1986-01-28,1078,911.435,166.565
1986-01-29,1039,897.91907,141.08093
1986-01-30,994,888.0498,105.9502
1986-01-31,942,882.4476,59.5524
1986-02-01,874,875.17975,-1.17975000000001
1986-02-02,842,870.1203,-28.1203
1986-02-03,813,866.8224,-53.8224
1986-02-04,755,867.3188,-112.3188
1986-02-05,706,868.2287,-162.2287
1986-02-06,672,868.666,-196.666
1986-02-07,655,868.5401,-213.5401
1986-02-08,631,867.6089,-236.6089
1986-02-09,591,866.5414,-275.5414
1986-02-10,585,864.9334,-279.9334
1986-02-11,576,862.8013,-286.8013
1986-02-12,595,858.5325,-263.5325
1986-02-13,583,851.78796,-268.78796
1986-02-14,572,773.8376,-201.8376
1986-02-15,554,622.6359,-68.6359
1986-02-16,549,595.9088,-46.9088
1986-02-17,537,589.50653,-52.50653
1986-02-18,532,828.78424,-296.78424
1986-02-19,529,876.0457,-347.0457
1986-02-20,525,776.0637,-251.0637
1986-02-21,514,754.56415,-240.56415
1986-02-22,520,648.7539,-128.7539
1986-02-23,500,599.33636,-99.33636
1986-02-24,509,595.8188,-86.8188
1986-02-25,524,612.74347,-88.74347
1986-02-26,517,602.1481,-85.1481
1986-02-27,515,585.4679,-70.4679
1986-02-28,525,552.4923,-27.4923
1986-03-01,490,578.8814,-88.8814
1986-03-02,490,687.0861,-197.0861
1986-03-03,495,722.84076,-227.84076
1986-03-04,496,737.3103,-241.3103
1986-03-05,501,838.18176,-337.18176
1986-03-06,535,863.95844,-328.95844
1986-03-07,612,773.7776,-161.7776
1986-03-08,626,722.3715,-96.3715
1986-03-09,562,710.6233,-148.6233
1986-03-10,561,699.6937,-138.6937
1986-03-11,572,681.6193,-109.6193
1986-03-12,562,637.70715,-75.70715
1986-03-13,572,635.5427,-63.5427
1986-03-14,582,636.39264,-54.39264
1986-03-15,613,625.40344,-12.40344
1986-03-16,651,607.59564,43.40436
1986-03-17,691,622.8253,68.1747
1986-03-18,746,625.8583,120.1417
1986-03-19,766,634.8776,131.1224
1986-03-20,936,648.22675,287.77325
1986-03-21,1008,634.751,373.249
1986-03-22,933,625.5084,307.4916
1986-03-23,858,697.32556,160.67444
1986-03-24,1308,741.9289,566.0711
1986-03-25,1675,728.4181,946.5819
1986-03-26,1336,703.6432,632.3568
1986-03-27,1199,691.39594,507.60406
1986-03-28,1109,682.46185,426.53815
1986-03-29,1180,681.3667,498.6333
1986-03-30,1122,713.50793,408.49207
1986-03-31,1198,729.5358,468.4642
1986-04-01,1410,717.7392,692.2608
1986-04-02,1257,757.1812,499.8188
1986-04-03,1454,793.3306,660.6694
1986-04-04,1746,751.3122,994.6878
1986-04-05,1429,726.5099,702.4901
1986-04-06,1382,724.30566,657.69434
1986-04-07,1327,724.04126,602.95874
1986-04-08,1317,723.87036,593.12964
1986-04-09,1350,811.0457,538.9543
1986-04-10,2364,794.9938,1569.0062
1986-04-11,2089,749.5575,1339.4425
1986-04-12,1805,739.67975,1065.32025
1986-04-13,1589,738.4422,850.5578
1986-04-14,1507,738.73096,768.26904
1986-04-15,1432,739.4444,692.5556
1986-04-16,1410,739.82104,670.17896
1986-04-17,1375,765.57587,609.42413
1986-04-18,1373,778.5398,594.4602
1986-04-19,1358,792.14,565.86
1986-04-20,1294,812.9121,481.0879
1986-04-21,1518,818.80396,699.19604
1986-04-22,1584,916.93677,667.06323
1986-04-23,1637,925.6431,711.3569
1986-04-24,1480,930.77576,549.22424
1986-04-25,1479,964.79034,514.20966
1986-04-26,1469,1040.7087,428.2913
1986-04-27,1459,1260.9071,198.0929
1986-04-28,1509,1265.5693,243.4307
1986-04-29,1663,1497.5624,165.4376
1986-04-30,1821,1645.9066,175.0934
1986-05-01,1799,1657.4258,141.5742
1986-05-02,1753,1963.3374,-210.3374
1986-05-03,1635,2120.6538,-485.6538
1986-05-04,1598,2478.6863,-880.6863
1986-05-05,1563,2527.701,-964.701
1986-05-06,1593,2605.8552,-1012.8552
1986-05-07,1601,2697.7114,-1096.7114
1986-05-08,1787,2965.877,-1178.877
1986-05-09,1701,2838.9873,-1137.9873
1986-05-10,1617,2908.1235,-1291.1235
1986-05-11,1580,3055.2656,-1475.2656
1986-05-12,1554,3725.8708,-2171.8708
1986-05-13,1569,4287.294,-2718.294
1986-05-14,1592,4424.9414,-2832.9414
1986-05-15,1593,4475.114,-2882.114
1986-05-16,1650,4271.7446,-2621.7446
1986-05-17,1801,4281.452,-2480.452
1986-05-18,1723,4393.5034,-2670.5034
1986-05-19,1674,4572.586,-2898.586
1986-05-20,1785,4109.211,-2324.211
1986-05-21,1792,3899.73,-2107.73
1986-05-22,1915,3468.4678,-1553.4678
1986-05-23,1912,3515.9084,-1603.9084
1986-05-24,2017,3674.616,-1657.616
1986-05-25,2017,3357.9014,-1340.9014
1986-05-26,1951,3110.1943,-1159.1943
1986-05-27,1904,3079.4534,-1175.4534
1986-05-28,2435,3032.641,-597.641
1986-05-29,2410,2987.0117,-577.0117
1986-05-30,2637,2944.2522,-307.2522
1986-05-31,2705,2840.2908,-135.2908
1986-06-01,2447,2800.6182,-353.6182
1986-06-02,2461,2702.4114,-241.4114
1986-06-03,3053,2825.9397,227.0603
1986-06-04,2879,2749.867,129.133
1986-06-05,3143,2658.289,484.711
1986-06-06,2708,2609.6875,98.3125
1986-06-07,2514,2568.2773,-54.2773000000002
1986-06-08,2374,2550.29,-176.29
1986-06-09,2223,2498.4414,-275.4414
1986-06-10,2095,2473.0312,-378.0312
1986-06-11,2095,2516.8774,-421.8774
1986-06-12,2343,2539.5662,-196.5662
1986-06-13,2349,2503.2488,-154.2488
1986-06-14,2187,2452.505,-265.505
1986-06-15,2072,2339.7073,-267.7073
1986-06-16,2019,1862.5114,156.4886
1986-06-17,2040,1858.6417,181.3583
1986-06-18,2019,1762.538,256.462
1986-06-19,1975,1735.6154,239.3846
1986-06-20,1995,1752.0294,242.9706
1986-06-21,1998,1721.5323,276.4677
1986-06-22,1851,1806.9047,44.0953
1986-06-23,1813,2202.4482,-389.4482
1986-06-24,1903,2197.5955,-294.5955
1986-06-25,1857,2175.248,-318.248
1986-06-26,1772,1855.4078,-83.4078
1986-06-27,1728,1605.8413,122.1587
1986-06-28,1656,1555.0262,100.9738
1986-06-29,1601,1532.3607,68.6393
1986-06-30,1561,1512.7697,48.2302999999999
1986-07-01,1515,1473.0376,41.9623999999999
1986-07-02,1487,1448.2833,38.7166999999999
1986-07-03,1453,1488.4298,-35.4297999999999
1986-07-04,1474,1561.6858,-87.6858
1986-07-05,1391,1944.0469,-553.0469
1986-07-06,1408,2220.545,-812.545
1986-07-07,1556,2021.6926,-465.6926
1986-07-08,1621,1926.8278,-305.8278
1986-07-09,1574,1834.8737,-260.8737
1986-07-10,1531,1861.5878,-330.5878
1986-07-11,1471,1788.6515,-317.6515
1986-07-12,1427,1388.2966,38.7034000000001
1986-07-13,1368,1345.5735,22.4265
1986-07-14,1310,1323.5396,-13.5396000000001
1986-07-15,1235,1295.4401,-60.4401
1986-07-16,1218,1276.943,-58.943
1986-07-17,1209,1271.1681,-62.1681000000001
1986-07-18,1266,1315.0436,-49.0436
1986-07-19,1310,1362.4996,-52.4996000000001
1986-07-20,1279,1305.3008,-26.3008
1986-07-21,1204,1268.3356,-64.3356000000001
1986-07-22,1180,1262.8472,-82.8471999999999
1986-07-23,1156,1567.9724,-411.9724
1986-07-24,1414,1616.793,-202.793
1986-07-25,1546,1574.0122,-28.0121999999999
1986-07-26,1305,1556.736,-251.736
1986-07-27,1235,1528.6934,-293.6934
1986-07-28,1172,1508.7322,-336.7322
1986-07-29,1147,1492.9377,-345.9377
1986-07-30,1125,1324.0796,-199.0796
1986-07-31,1100,1256.4265,-156.4265
1986-08-01,1125,1385.6641,-260.6641
1986-08-02,1068,1308.8917,-240.8917
1986-08-03,1051,1250.9636,-199.9636
1986-08-04,1034,1370.7904,-336.7904
1986-08-05,1122,1479.5851,-357.5851
1986-08-06,1061,1427.96,-366.96
1986-08-07,1004,1271.098,-267.098
1986-08-08,994,1271.6428,-277.6428
1986-08-09,951,1407.463,-456.463
1986-08-10,961,1465.0608,-504.0608
1986-08-11,936,1484.7146,-548.7146
1986-08-12,1017,1493.5806,-476.5806
1986-08-13,1061,1515.3108,-454.3108
1986-08-14,1003,1500.3966,-497.3966
1986-08-15,992,1577.5488,-585.5488
1986-08-16,1027,1552.8215,-525.8215
1986-08-17,1037,1519.9207,-482.9207
1986-08-18,1076,1665.1222,-589.1222
1986-08-19,1193,1695.2357,-502.2357
1986-08-20,1277,1644.2081,-367.2081
1986-08-21,1174,1546.6309,-372.6309
1986-08-22,1099,1596.3396,-497.3396
1986-08-23,1242,1557.1052,-315.1052
1986-08-24,1342,1649.5304,-307.5304
1986-08-25,1314,1597.9767,-283.9767
1986-08-26,1221,1550.41,-329.41
1986-08-27,1303,1539.9424,-236.9424
1986-08-28,1220,1520.2355,-300.2355
1986-08-29,1216,1546.5604,-330.5604
1986-08-30,1201,1534.9243,-333.9243
1986-08-31,1148,1523.7538,-375.7538
1986-09-01,1106,1496.59,-390.59
1986-09-02,1041,1295.4061,-254.4061
1986-09-03,1018,1249.6632,-231.6632
1986-09-04,982,1247.2926,-265.2926
1986-09-05,951,1247.2565,-296.2565
1986-09-06,909,1247.2571,-338.2571
1986-09-07,894,1246.5181,-352.5181
1986-09-08,869,1126.9097,-257.9097
1986-09-09,830,1176.9448,-346.9448
1986-09-10,816,1241.4799,-425.4799
1986-09-11,798,1195.0433,-397.0433
1986-09-12,790,1278.8058,-488.8058
1986-09-13,782,1311.0853,-529.0853
1986-09-14,755,1263.236,-508.236
1986-09-15,754,1249.1287,-495.1287
1986-09-16,710,1288.4464,-578.4464
1986-09-17,734,1249.0756,-515.0756
1986-09-18,779,1172.119,-393.119
1986-09-19,722,1067.1619,-345.1619
1986-09-20,702,1001.60675,-299.60675
1986-09-21,699,908.6707,-209.6707
1986-09-22,694,655.581,38.419
1986-09-23,714,598.7911,115.2089
1986-09-24,709,581.9604,127.0396
1986-09-25,688,674.57764,13.42236
1986-09-26,697,778.04364,-81.04364
1986-09-27,670,688.2942,-18.2942
1986-09-28,660,764.1406,-104.1406
1986-09-29,641,758.77106,-117.77106
1986-09-30,640,583.0653,56.9347
1986-10-01,614,501.43304,112.56696
1986-10-02,588,462.18134,125.81866
1986-10-03,573,445.84628,127.15372
1986-10-04,544,432.8339,111.1661
1986-10-05,532,423.6218,108.3782
1986-10-06,528,417.196,110.804
1986-10-07,532,407.07574,124.92426
1986-10-08,519,408.7216,110.2784
1986-10-09,507,401.17828,105.82172
1986-10-10,502,400.55292,101.44708
1986-10-11,483,389.97592,93.02408
1986-10-12,481,388.15054,92.84946
1986-10-13,478,385.4745,92.5255
1986-10-14,468,378.07175,89.92825
1986-10-15,472,376.7025,95.2975
1986-10-16,455,372.9239,82.0761
1986-10-17,465,365.83008,99.16992
1986-10-18,445,365.53555,79.46445
1986-10-19,436,627.2267,-191.2267
1986-10-20,492,896.8462,-404.8462
1986-10-21,583,889.27185,-306.27185
1986-10-22,573,942.17194,-369.17194
1986-10-23,1095,917.1182,177.8818
1986-10-24,951,915.82965,35.17035
1986-10-25,839,1107.849,-268.849
1986-10-26,836,1066.3252,-230.3252
1986-10-27,818,1011.8539,-193.8539
1986-10-28,771,961.745,-190.745
1986-10-29,762,934.262,-172.262
1986-10-30,852,923.75946,-71.75946
1986-10-31,805,908.29675,-103.29675
1986-11-01,750,1109.5731,-359.5731
1986-11-02,770,1195.5614,-425.5614
1986-11-03,890,1142.1808,-252.1808
1986-11-04,808,1040.3387,-232.3387
1986-11-05,715,976.8122,-261.8122
1986-11-06,668,941.5527,-273.5527
1986-11-07,642,936.8413,-294.8413
1986-11-08,627,933.53455,-306.53455
1986-11-09,585,926.0317,-341.0317
1986-11-10,569,922.82733,-353.82733
1986-11-11,569,922.8372,-353.8372
1986-11-12,556,922.75085,-366.75085
1986-11-13,545,922.35266,-377.35266
1986-11-14,535,921.6146,-386.6146
1986-11-15,514,920.57104,-406.57104
1986-11-16,500,919.2152,-419.2152
1986-11-17,499,917.49396,-418.49396
1986-11-18,496,914.74835,-418.74835
1986-11-19,490,909.17175,-419.17175
1986-11-20,488,882.7587,-394.7587
1986-11-21,539,671.27576,-132.27576
1986-11-22,616,783.5605,-167.5605
1986-11-23,760,862.4925,-102.4925
1986-11-24,787,854.7635,-67.7635
1986-11-25,707,848.26807,-141.26807
1986-11-26,658,844.31036,-186.31036
1986-11-27,647,840.31433,-193.31433
1986-11-28,638,838.35925,-200.35925
1986-11-29,610,833.9932,-223.9932
1986-11-30,580,827.51666,-247.51666
1986-12-01,561,821.2275,-260.2275
1986-12-02,538,804.14594,-266.14594
1986-12-03,529,691.9283,-162.9283
1986-12-04,519,629.77216,-110.77216
1986-12-05,524,614.80396,-90.80396
1986-12-06,479,645.83276,-166.83276
1986-12-07,481,632.4535,-151.4535
1986-12-08,474,565.0009,-91.0009
1986-12-09,460,522.57336,-62.57336
1986-12-10,480,504.74936,-24.74936
1986-12-11,461,493.51596,-32.51596
1986-12-12,471,486.54486,-15.54486
1986-12-13,438,476.72073,-38.72073
1986-12-14,441,468.24277,-27.24277
1986-12-15,443,493.0575,-50.0575
1986-12-16,471,548.7362,-77.7362000000001
1986-12-17,527,579.5252,-52.5252
1986-12-18,542,767.9355,-225.9355
1986-12-19,1391,808.60535,582.39465
1986-12-20,1058,770.30804,287.69196
1986-12-21,858,762.17804,95.82196
1986-12-22,807,763.0695,43.9305000000001
1986-12-23,775,765.0827,9.91729999999995
1986-12-24,740,765.8975,-25.8975
1986-12-25,693,765.4587,-72.4587
1986-12-26,651,796.1051,-145.1051
1986-12-27,665,813.7167,-148.7167
1986-12-28,668,799.5896,-131.5896
1986-12-29,817,783.92896,33.07104
1986-12-30,1047,778.925,268.075
1986-12-31,1031,785.7548,245.2452
1987-01-01,1151,1000.5263,150.4737
1987-01-02,1614,1441.0397,172.9603
1987-01-03,1363,1461.6493,-98.6493
1987-01-04,1193,1380.8529,-187.8529
1987-01-05,1117,1280.3519,-163.3519
1987-01-06,1232,1212.3387,19.6613
1987-01-07,1192,1128.1382,63.8617999999999
1987-01-08,1029,1037.5505,-8.55050000000006
1987-01-09,957,983.6639,-26.6639
1987-01-10,907,967.51666,-60.51666
1987-01-11,834,960.1458,-126.1458
1987-01-12,799,954.54114,-155.54114
1987-01-13,765,948.0802,-183.0802
1987-01-14,727,941.3585,-214.3585
1987-01-15,722,934.80914,-212.80914
1987-01-16,710,929.21313,-219.21313
1987-01-17,690,923.7905,-233.7905
1987-01-18,657,922.9513,-265.9513
1987-01-19,662,922.71564,-260.71564
1987-01-20,641,922.0455,-281.0455
1987-01-21,630,920.9314,-290.9314
1987-01-22,618,919.4373,-301.4373
1987-01-23,593,916.23315,-323.23315
1987-01-24,566,915.9869,-349.9869
1987-01-25,565,908.38696,-343.38696
1987-01-26,555,900.7119,-345.7119
1987-01-27,563,868.40045,-305.40045
1987-01-28,557,733.87134,-176.87134
1987-01-29,563,723.08997,-160.08997
1987-01-30,551,712.6028,-161.6028
1987-01-31,517,683.1285,-166.1285
1987-02-01,530,659.20416,-129.20416
1987-02-02,516,628.1144,-112.1144
1987-02-03,510,623.40607,-113.40607
1987-02-04,507,614.97797,-107.97797
1987-02-05,514,609.59296,-95.5929599999999
1987-02-06,493,594.3833,-101.3833
1987-02-07,558,545.4699,12.5300999999999
1987-02-08,662,575.2634,86.7366
1987-02-09,648,664.1717,-16.1717
1987-02-10,842,724.49243,117.50757
1987-02-11,952,730.0322,221.9678
1987-02-12,829,741.2427,87.7573
1987-02-13,827,743.5599,83.4401
1987-02-14,795,712.9424,82.0576
1987-02-15,759,740.4488,18.5512
1987-02-16,760,737.0138,22.9862000000001
1987-02-17,712,679.5327,32.4673
1987-02-18,700,634.0722,65.9278
1987-02-19,685,617.00415,67.99585
1987-02-20,652,593.38275,58.61725
1987-02-21,618,594.7173,23.2827
1987-02-22,612,588.4119,23.5881000000001
1987-02-23,594,545.86774,48.13226
1987-02-24,569,506.82343,62.17657
1987-02-25,568,499.74945,68.25055
1987-02-26,592,678.979,-86.979
1987-02-27,721,773.9776,-52.9776000000001
1987-02-28,1430,767.3991,662.6009
1987-03-01,1734,740.04034,993.95966
1987-03-02,1537,765.3059,771.6941
1987-03-03,1897,753.3063,1143.6937
1987-03-04,1546,738.1417,807.8583
1987-03-05,1426,738.2616,687.7384
1987-03-06,1319,740.0373,578.9627
1987-03-07,1261,741.3414,519.6586
1987-03-08,1186,742.33887,443.66113
1987-03-09,1108,743.21844,364.78156
1987-03-10,1023,744.7829,278.2171
1987-03-11,982,746.159,235.841
1987-03-12,951,747.19086,203.80914
1987-03-13,881,747.932,133.068
1987-03-14,786,748.30865,37.6913500000001
1987-03-15,770,748.33405,21.66595
1987-03-16,747,748.0023,-1.00229999999999
1987-03-17,761,747.3404,13.6596
1987-03-18,749,759.85834,-10.85834
1987-03-19,776,754.98193,21.01807
1987-03-20,784,748.62415,35.37585
1987-03-21,752,746.83813,5.16187000000002
1987-03-22,731,746.0056,-15.0056
1987-03-23,718,744.94794,-26.94794
1987-03-24,735,743.5442,-8.54420000000005
1987-03-25,800,743.5423,56.4577
1987-03-26,859,742.05994,116.94006
1987-03-27,945,754.8753,190.1247
1987-03-28,1060,758.6725,301.3275
1987-03-29,1212,747.7873,464.2127
1987-03-30,1099,743.59674,355.40326
1987-03-31,1051,742.6017,308.3983
1987-04-01,1008,742.43304,265.56696
1987-04-02,949,741.94006,207.05994
1987-04-03,919,740.95294,178.04706
1987-04-04,907,740.3191,166.6809
1987-04-05,1070,739.9338,330.0662
1987-04-06,1070,739.4516,330.5484
1987-04-07,1031,742.68964,288.31036
1987-04-08,1081,740.73987,340.26013
1987-04-09,1250,767.16174,482.83826
1987-04-10,1752,917.3433,834.6567
1987-04-11,1850,1207.9497,642.0503
1987-04-12,1583,1215.4663,367.5337
1987-04-13,1509,1124.9186,384.0814
1987-04-14,1444,1027.3182,416.6818
1987-04-15,1335,961.3287,373.6713
1987-04-16,1255,895.50806,359.49194
1987-04-17,1174,849.5881,324.4119
1987-04-18,1171,870.4345,300.5655
1987-04-19,1181,1160.0781,20.9219000000001
1987-04-20,1311,1841.4796,-530.4796
1987-04-21,1613,2185.4104,-572.4104
1987-04-22,1504,1763.3027,-259.3027
1987-04-23,1433,1662.6919,-229.6919
1987-04-24,1392,1790.0128,-398.0128
1987-04-25,1368,2046.4292,-678.4292
1987-04-26,1344,2507.4297,-1163.4297
1987-04-27,1349,2601.4773,-1252.4773
1987-04-28,1334,2729.9507,-1395.9507
1987-04-29,1345,2913.5776,-1568.5776
1987-04-30,1357,3082.0732,-1725.0732
1987-05-01,1366,2979.4514,-1613.4514
1987-05-02,1394,3233.1262,-1839.1262
1987-05-03,1490,2885.598,-1395.598
1987-05-04,1625,2558.1992,-933.1992
1987-05-05,1638,2284.7007,-646.7007
1987-05-06,1854,2057.2937,-203.2937
1987-05-07,1873,1926.6135,-53.6134999999999
1987-05-08,1692,1904.6863,-212.6863
1987-05-09,1560,1977.5018,-417.5018
1987-05-10,1479,2355.5989,-876.5989
1987-05-11,1563,2519.8992,-956.8992
1987-05-12,1578,2891.62,-1313.62
1987-05-13,1607,2524.2932,-917.2932
1987-05-14,1701,2269.2693,-568.2693
1987-05-15,1641,2298.558,-657.558
1987-05-16,1734,2275.1123,-541.1123
1987-05-17,1656,2218.0835,-562.0835
1987-05-18,1532,2367.8171,-835.8171
1987-05-19,1562,2417.834,-855.834
1987-05-20,1559,2598.6968,-1039.6968
1987-05-21,1581,2350.411,-769.411
1987-05-22,1650,2200.8574,-550.8574
1987-05-23,1606,2158.267,-552.267
1987-05-24,1493,2206.2654,-713.2654
1987-05-25,1417,2235.8835,-818.8835
1987-05-26,1338,2437.5864,-1099.5864
1987-05-27,1363,2533.4285,-1170.4285
1987-05-28,1372,2634.3203,-1262.3203
1987-05-29,1379,2587.908,-1208.908
1987-05-30,1448,2523.2222,-1075.2222
1987-05-31,1400,2504.5647,-1104.5647
1987-06-01,1510,2425.363,-915.363
1987-06-02,1485,2332.935,-847.935
1987-06-03,1501,2264.0793,-763.0793
1987-06-04,1678,2298.5903,-620.5903
1987-06-05,2021,2272.5818,-251.5818
1987-06-06,1901,2210.0317,-309.0317
1987-06-07,1959,2428.8716,-469.8716
1987-06-08,2396,2413.4873,-17.4872999999998
1987-06-09,2444,2475.7825,-31.7824999999998
1987-06-10,2235,2548.1736,-313.1736
1987-06-11,2116,2415.065,-299.065
1987-06-12,2026,2251.3296,-225.3296
1987-06-13,1961,2237.0679,-276.0679
1987-06-14,2148,2204.6777,-56.6777000000002
1987-06-15,2489,2285.6382,203.3618
1987-06-16,3170,2479.291,690.709
1987-06-17,2954,2436.2122,517.7878
1987-06-18,3032,2352.4448,679.5552
1987-06-19,3123,2349.5647,773.4353
1987-06-20,2929,2478.3254,450.6746
1987-06-21,2791,2498.9846,292.0154
1987-06-22,2733,2412.4124,320.5876
1987-06-23,2573,2306.203,266.797
1987-06-24,2480,2282.791,197.209
1987-06-25,2566,2235.1055,330.8945
1987-06-26,2547,2322.5637,224.4363
1987-06-27,2632,2293.3347,338.6653
1987-06-28,2509,2259.2778,249.7222
1987-06-29,2462,2217.7705,244.2295
1987-06-30,2396,2178.3782,217.6218
1987-07-01,2381,2157.3696,223.6304
1987-07-02,2495,2145.5386,349.4614
1987-07-03,2407,1872.9143,534.0857
1987-07-04,2407,1591.0261,815.9739
1987-07-05,2353,1591.5609,761.4391
1987-07-06,2317,1572.0143,744.9857
1987-07-07,2308,1941.7023,366.2977
1987-07-08,2381,2100.3872,280.6128
1987-07-09,2481,2055.569,425.431
1987-07-10,2394,1735.9661,658.0339
1987-07-11,2306,1605.3326,700.6674
1987-07-12,2223,1895.389,327.611
1987-07-13,2152,1765.5527,386.4473
1987-07-14,2075,1660.4126,414.5874
1987-07-15,2040,1878.5466,161.4534
1987-07-16,2088,1970.8937,117.1063
1987-07-17,2046,1968.4978,77.5021999999999
1987-07-18,2017,2043.5853,-26.5853
1987-07-19,2291,2072.33,218.67
1987-07-20,2270,2160.882,109.118
1987-07-21,2235,2138.3015,96.6985
1987-07-22,2194,2110.9321,83.0679
1987-07-23,2151,2091.9648,59.0351999999998
1987-07-24,2101,2054.037,46.9630000000002
1987-07-25,2039,2093.5483,-54.5482999999999
1987-07-26,2170,2141.5063,28.4937
1987-07-27,2172,2141.9758,30.0241999999998
1987-07-28,2377,2107.8655,269.1345
1987-07-29,2253,2061.7341,191.2659
1987-07-30,2264,2059.2068,204.7932
1987-07-31,2360,2154.5383,205.4617
1987-08-01,2252,2095.9182,156.0818
1987-08-02,2135,2090.9316,44.0684000000001
1987-08-03,2160,2072.929,87.0709999999999
1987-08-04,2109,2104.0178,4.98219999999992
1987-08-05,2022,2016.6959,5.30410000000006
1987-08-06,2000,1737.9177,262.0823
1987-08-07,1940,1568.388,371.612
1987-08-08,1846,1553.5376,292.4624
1987-08-09,1776,1702.9215,73.0785000000001
1987-08-10,1692,1618.6346,73.3653999999999
1987-08-11,1691,1512.5675,178.4325
1987-08-12,1622,1498.4224,123.5776
1987-08-13,1565,1462.9066,102.0934
1987-08-14,1533,1464.1471,68.8529000000001
1987-08-15,1447,1429.8484,17.1515999999999
1987-08-16,1392,1418.4722,-26.4721999999999
1987-08-17,1365,1603.0336,-238.0336
1987-08-18,1466,1803.8499,-337.8499
1987-08-19,1409,1697.4628,-288.4628
1987-08-20,1363,1473.8695,-110.8695
1987-08-21,1314,1378.4468,-64.4467999999999
1987-08-22,1293,1334.2477,-41.2476999999999
1987-08-23,1282,1575.1407,-293.1407
1987-08-24,1310,1641.86,-331.86
1987-08-25,1678,1801.968,-123.968
1987-08-26,1822,1779.8687,42.1313
1987-08-27,1652,1753.6332,-101.6332
1987-08-28,1614,1895.1946,-281.1946
1987-08-29,1530,1797.4243,-267.4243
1987-08-30,1480,1754.9592,-274.9592
1987-08-31,1418,1700.3141,-282.3141
1987-09-01,1382,2067.3984,-685.3984
1987-09-02,1424,1959.8761,-535.8761
1987-09-03,1388,1896.6842,-508.6842
1987-09-04,1333,1728.6006,-395.6006
1987-09-05,1298,2053.912,-755.912
1987-09-06,1385,2035.6726,-650.6726
1987-09-07,1389,1862.1783,-473.1783
1987-09-08,1292,1771.2721,-479.2721
1987-09-09,1259,1761.7675,-502.7675
1987-09-10,1220,1701.8105,-481.8105
1987-09-11,1172,1661.0057,-489.0057
1987-09-12,1096,1662.9734,-566.9734
1987-09-13,1053,1635.8234,-582.8234
1987-09-14,1043,1591.1809,-548.1809
1987-09-15,1006,1586.274,-580.274
1987-09-16,980,1490.1229,-510.1229
1987-09-17,972,1299.4667,-327.4667
1987-09-18,952,1282.9478,-330.9478
1987-09-19,927,1281.2843,-354.2843
1987-09-20,886,1280.2594,-394.2594
1987-09-21,880,1279.116,-399.116
