,discharge,datetime
3871,346.92526,1911-08-08
3872,334.15778,1911-08-09
3873,333.39035,1911-08-10
3874,328.77747,1911-08-11
3875,293.30865,1911-08-12
3876,303.90414,1911-08-13
3877,306.18182,1911-08-14
3878,302.12234,1911-08-15
3879,261.50632,1911-08-16
3880,269.65805,1911-08-17
3881,256.65717,1911-08-18
3882,226.96991,1911-08-19
3883,202.64607,1911-08-20
3884,186.58461,1911-08-21
3885,155.32816,1911-08-22
3886,182.45926,1911-08-23
3887,200.70242,1911-08-24
3888,222.45255,1911-08-25
3889,247.22649,1911-08-26
3890,284.17038,1911-08-27
3891,338.64203,1911-08-28
3892,396.68472,1911-08-29
3893,428.61075,1911-08-30
3894,540.2214,1911-08-31
3895,648.0234,1911-09-01
3896,720.4635,1911-09-02
3897,781.1391,1911-09-03
3898,806.1521,1911-09-04
3899,756.11017,1911-09-05
3900,762.0155,1911-09-06
3901,735.0253,1911-09-07
3902,725.52356,1911-09-08
3903,693.43353,1911-09-09
3904,622.4435,1911-09-10
3905,590.9358,1911-09-11
3906,581.18256,1911-09-12
3907,623.1103,1911-09-13
3908,770.0127,1911-09-14
3909,982.125,1911-09-15
3910,1171.9922,1911-09-16
3911,1493.657,1911-09-17
3912,1836.6213,1911-09-18
3913,2031.1315,1911-09-19
3914,2057.8333,1911-09-20
3915,1980.3511,1911-09-21
3916,1827.8715,1911-09-22
3917,1629.673,1911-09-23
3918,1443.7238,1911-09-24
3919,1304.5469,1911-09-25
3920,1218.9556,1911-09-26
3921,1191.6244,1911-09-27
3922,1194.5482,1911-09-28
3923,1166.8955,1911-09-29
3924,1135.4739,1911-09-30
3925,1137.7498,1911-10-01
3926,1136.386,1911-10-02
3927,1087.4619,1911-10-03
3928,1038.0481,1911-10-04
3929,990.8227,1911-10-05
3930,961.5682,1911-10-06
3931,969.57,1911-10-07
3932,972.04425,1911-10-08
3933,958.44305,1911-10-09
3934,965.32196,1911-10-10
3935,1025.037,1911-10-11
3936,1153.2424,1911-10-12
3937,1312.1632,1911-10-13
3938,1492.4464,1911-10-14
3939,1598.1478,1911-10-15
3940,1559.7224,1911-10-16
3941,1467.3752,1911-10-17
3942,1354.0791,1911-10-18
3943,1239.5542,1911-10-19
3944,1138.5427,1911-10-20
3945,1055.99,1911-10-21
3946,1017.91547,1911-10-22
3947,1022.75433,1911-10-23
3948,1004.71545,1911-10-24
3949,984.92474,1911-10-25
3950,1083.5339,1911-10-26
3951,1272.5914,1911-10-27
3952,1412.3877,1911-10-28
3953,1481.3807,1911-10-29
3954,1492.0658,1911-10-30
3955,1474.6669,1911-10-31
3956,1409.51,1911-11-01
3957,1343.3921,1911-11-02
3958,1285.8285,1911-11-03
3959,1234.4166,1911-11-04
3960,1222.6753,1911-11-05
3961,1341.1697,1911-11-06
3962,1528.7179,1911-11-07
3963,1663.0343,1911-11-08
3964,1685.9448,1911-11-09
3965,1621.2096,1911-11-10
3966,1557.0374,1911-11-11
3967,1621.2926,1911-11-12
3968,1748.3213,1911-11-13
3969,1777.418,1911-11-14
3970,1730.5762,1911-11-15
3971,1649.3395,1911-11-16
3972,1649.7783,1911-11-17
3973,1755.4578,1911-11-18
3974,1751.4928,1911-11-19
3975,1808.5645,1911-11-20
3976,1917.6394,1911-11-21
3977,1876.4437,1911-11-22
3978,1802.7633,1911-11-23
3979,1735.4355,1911-11-24
3980,1695.0967,1911-11-25
3981,1681.0276,1911-11-26
3982,1657.6824,1911-11-27
3983,1603.8965,1911-11-28
3984,1537.1469,1911-11-29
3985,1469.587,1911-11-30
3986,1403.2958,1911-12-01
3987,1341.3591,1911-12-02
3988,1296.5316,1911-12-03
3989,1263.32,1911-12-04
3990,1244.9498,1911-12-05
3991,1236.8422,1911-12-06
3992,1230.4677,1911-12-07
3993,1251.6226,1911-12-08
3994,1291.7588,1911-12-09
3995,1322.3616,1911-12-10
3996,1347.4154,1911-12-11
3997,1356.116,1911-12-12
3998,1406.8385,1911-12-13
3999,1531.105,1911-12-14
4000,1672.9247,1911-12-15
4001,1796.1074,1911-12-16
4002,1895.0726,1911-12-17
4003,1943.7299,1911-12-18
4004,1929.6493,1911-12-19
4005,1876.2543,1911-12-20
4006,1817.0988,1911-12-21
4007,1775.0404,1911-12-22
4008,1783.866,1911-12-23
4009,1939.7056,1911-12-24
4010,2174.7332,1911-12-25
4011,2314.1743,1911-12-26
4012,2343.9973,1911-12-27
4013,2296.7117,1911-12-28
4014,2266.4946,1911-12-29
4015,2254.0598,1911-12-30
4016,2245.8147,1911-12-31
4017,2231.4634,1912-01-01
4018,2210.2983,1912-01-02
4019,2187.411,1912-01-03
4020,2166.2869,1912-01-04
4021,2198.2754,1912-01-05
4022,2215.3884,1912-01-06
4023,2302.5105,1912-01-07
4024,2562.4626,1912-01-08
4025,2964.3845,1912-01-09
4026,3542.871,1912-01-10
4027,3701.1736,1912-01-11
4028,3616.735,1912-01-12
4029,3436.626,1912-01-13
4030,3238.0088,1912-01-14
4031,3057.2039,1912-01-15
4032,2907.8157,1912-01-16
4033,2789.5166,1912-01-17
4034,2697.0688,1912-01-18
4035,2626.1584,1912-01-19
4036,2577.3875,1912-01-20
4037,2580.4268,1912-01-21
4038,2565.4058,1912-01-22
4039,2513.5283,1912-01-23
4040,2470.2432,1912-01-24
4041,2440.5732,1912-01-25
4042,2431.896,1912-01-26
4043,2439.5083,1912-01-27
4044,2449.6938,1912-01-28
4045,2447.3396,1912-01-29
4046,2440.3584,1912-01-30
4047,2435.1309,1912-01-31
4048,2428.9246,1912-02-01
4049,2420.4,1912-02-02
4050,2394.195,1912-02-03
4051,2355.4443,1912-02-04
4052,2309.5479,1912-02-05
4053,2327.076,1912-02-06
4054,2469.9443,1912-02-07
4055,2589.6614,1912-02-08
4056,2646.9844,1912-02-09
4057,2642.807,1912-02-10
4058,2597.0344,1912-02-11
4059,2525.6213,1912-02-12
4060,2446.6074,1912-02-13
4061,2372.918,1912-02-14
4062,2308.323,1912-02-15
4063,2253.8455,1912-02-16
4064,2205.5242,1912-02-17
4065,2184.722,1912-02-18
4066,2147.885,1912-02-19
4067,2128.423,1912-02-20
4068,2135.8809,1912-02-21
4069,2116.8455,1912-02-22
4070,2125.478,1912-02-23
4071,2190.7854,1912-02-24
4072,2246.5283,1912-02-25
4073,2241.6707,1912-02-26
4074,2230.8213,1912-02-27
4075,2206.7642,1912-02-28
4076,2172.4548,1912-02-29
4077,2142.6753,1912-03-01
4078,2123.0242,1912-03-02
4079,2113.0173,1912-03-03
4080,2114.3708,1912-03-04
4081,2177.6548,1912-03-05
4082,2282.7656,1912-03-06
4083,2333.7686,1912-03-07
4084,2388.554,1912-03-08
4085,2429.68,1912-03-09
4086,2438.508,1912-03-10
4087,2429.3125,1912-03-11
4088,2407.4502,1912-03-12
4089,2378.2112,1912-03-13
4090,2345.3494,1912-03-14
4091,2313.5967,1912-03-15
4092,2284.7336,1912-03-16
4093,2258.7988,1912-03-17
4094,2252.802,1912-03-18
4095,2238.4114,1912-03-19
4096,2219.5618,1912-03-20
4097,2250.6672,1912-03-21
4098,2295.7144,1912-03-22
4099,2282.4238,1912-03-23
4100,2246.8992,1912-03-24
4101,2222.3938,1912-03-25
4102,2212.0916,1912-03-26
4103,2230.456,1912-03-27
4104,2246.0542,1912-03-28
4105,2241.2883,1912-03-29
4106,2222.3677,1912-03-30
4107,2207.136,1912-03-31
4108,2249.2585,1912-04-01
4109,2313.3674,1912-04-02
4110,2355.844,1912-04-03
4111,2392.6714,1912-04-04
4112,2400.1946,1912-04-05
4113,2372.6768,1912-04-06
4114,2315.8318,1912-04-07
4115,2247.1196,1912-04-08
4116,2179.431,1912-04-09
4117,2120.1196,1912-04-10
4118,2061.6133,1912-04-11
4119,2016.9926,1912-04-12
4120,1988.4661,1912-04-13
4121,1968.7667,1912-04-14
4122,1949.736,1912-04-15
4123,1924.6133,1912-04-16
4124,1889.2463,1912-04-17
4125,1845.8761,1912-04-18
4126,1800.0476,1912-04-19
4127,1754.9768,1912-04-20
4128,1710.7383,1912-04-21
4129,1669.1913,1912-04-22
4130,1629.3065,1912-04-23
4131,1591.9985,1912-04-24
4132,1557.5491,1912-04-25
4133,1525.7325,1912-04-26
4134,1498.6349,1912-04-27
4135,1486.9009,1912-04-28
4136,1514.636,1912-04-29
4137,1608.8893,1912-04-30
4138,1768.5416,1912-05-01
4139,1944.3295,1912-05-02
4140,2078.2114,1912-05-03
4141,2110.7546,1912-05-04
4142,2043.115,1912-05-05
4143,1923.0662,1912-05-06
4144,1793.2063,1912-05-07
4145,1685.5746,1912-05-08
4146,1643.6038,1912-05-09
4147,1677.8381,1912-05-10
4148,1772.115,1912-05-11
4149,1958.335,1912-05-12
4150,2259.1655,1912-05-13
4151,2585.4246,1912-05-14
4152,2940.4421,1912-05-15
4153,3312.3552,1912-05-16
4154,3594.5718,1912-05-17
4155,3711.3281,1912-05-18
4156,3659.7178,1912-05-19
4157,3498.924,1912-05-20
4158,3318.9397,1912-05-21
4159,3253.7407,1912-05-22
4160,3228.1077,1912-05-23
4161,3147.1667,1912-05-24
4162,3195.3425,1912-05-25
4163,3359.8892,1912-05-26
4164,3563.6003,1912-05-27
4165,3681.9705,1912-05-28
4166,3627.9045,1912-05-29
4167,3447.1162,1912-05-30
4168,3220.814,1912-05-31
4169,3016.8357,1912-06-01
4170,2901.851,1912-06-02
4171,2912.446,1912-06-03
4172,2879.563,1912-06-04
4173,2749.2085,1912-06-05
4174,2616.8755,1912-06-06
4175,2520.3315,1912-06-07
4176,2440.904,1912-06-08
4177,2353.883,1912-06-09
4178,2285.7908,1912-06-10
4179,2248.6353,1912-06-11
4180,2304.3145,1912-06-12
4181,2357.8203,1912-06-13
4182,2253.9727,1912-06-14
4183,2194.9194,1912-06-15
4184,2235.67,1912-06-16
4185,2349.791,1912-06-17
4186,2383.9956,1912-06-18
4187,2405.1191,1912-06-19
4188,2411.108,1912-06-20
4189,2384.035,1912-06-21
4190,2322.6,1912-06-22
4191,2234.728,1912-06-23
4192,2115.5496,1912-06-24
4193,1998.961,1912-06-25
4194,1934.3323,1912-06-26
4195,1951.0085,1912-06-27
4196,2076.3547,1912-06-28
4197,2245.7305,1912-06-29
4198,2324.8147,1912-06-30
4199,2282.2727,1912-07-01
4200,2169.9502,1912-07-02
4201,2013.3285,1912-07-03
4202,1856.27,1912-07-04
4203,1729.6315,1912-07-05
4204,1678.3267,1912-07-06
4205,1705.9161,1912-07-07
4206,1745.6888,1912-07-08
4207,1783.5358,1912-07-09
4208,1841.9764,1912-07-10
4209,1896.6083,1912-07-11
4210,1909.8135,1912-07-12
4211,1859.1111,1912-07-13
4212,1750.828,1912-07-14
4213,1582.6573,1912-07-15
4214,1421.2977,1912-07-16
4215,1392.7427,1912-07-17
4216,1349.1399,1912-07-18
4217,1337.9503,1912-07-19
4218,1449.601,1912-07-20
4219,1876.1572,1912-07-21
4220,2503.2725,1912-07-22
4221,2811.465,1912-07-23
4222,2773.2063,1912-07-24
4223,2538.7864,1912-07-25
4224,2374.1436,1912-07-26
4225,2158.9,1912-07-27
4226,1956.2379,1912-07-28
4227,1769.8159,1912-07-29
4228,1611.5377,1912-07-30
4229,1509.8542,1912-07-31
4230,1443.3977,1912-08-01
4231,1386.57,1912-08-02
4232,1477.3995,1912-08-03
4233,1610.62,1912-08-04
4234,1727.0128,1912-08-05
4235,1831.6648,1912-08-06
4236,1929.3654,1912-08-07
4237,1993.6539,1912-08-08
4238,2057.2644,1912-08-09
4239,2190.215,1912-08-10
4240,2441.893,1912-08-11
4241,2707.9795,1912-08-12
4242,2841.213,1912-08-13
4243,2959.1125,1912-08-14
4244,3075.7773,1912-08-15
4245,3112.5818,1912-08-16
4246,2997.9712,1912-08-17
4247,2853.0354,1912-08-18
4248,2763.5244,1912-08-19
4249,2735.549,1912-08-20
4250,2725.7612,1912-08-21
4251,2727.4102,1912-08-22
4252,2807.3184,1912-08-23
4253,2930.556,1912-08-24
4254,2922.338,1912-08-25
4255,2948.0784,1912-08-26
4256,2978.0479,1912-08-27
4257,2864.7097,1912-08-28
4258,2755.7036,1912-08-29
4259,2746.594,1912-08-30
4260,2752.268,1912-08-31
4261,2614.3547,1912-09-01
4262,2602.7727,1912-09-02
4263,2605.8623,1912-09-03
4264,2512.9644,1912-09-04
4265,2470.3467,1912-09-05
4266,2466.08,1912-09-06
4267,2426.0837,1912-09-07
4268,2355.4878,1912-09-08
4269,2298.2058,1912-09-09
4270,2252.847,1912-09-10
4271,2272.7312,1912-09-11
4272,2291.0483,1912-09-12
4273,2294.9211,1912-09-13
4274,2283.4038,1912-09-14
4275,2261.4011,1912-09-15
4276,2190.123,1912-09-16
4277,2106.1926,1912-09-17
4278,2032.8636,1912-09-18
4279,1966.4028,1912-09-19
4280,1906.462,1912-09-20
4281,1853.1722,1912-09-21
4282,1818.692,1912-09-22
4283,1816.3826,1912-09-23
4284,1832.673,1912-09-24
4285,1831.5608,1912-09-25
4286,1794.7521,1912-09-26
4287,1732.5347,1912-09-27
4288,1663.2465,1912-09-28
4289,1653.21,1912-09-29
4290,1877.5565,1912-09-30
4291,2239.2698,1912-10-01
4292,2523.8003,1912-10-02
4293,2950.9429,1912-10-03
4294,3304.9478,1912-10-04
4295,3304.7278,1912-10-05
4296,3140.2751,1912-10-06
4297,3013.5154,1912-10-07
4298,2939.7156,1912-10-08
4299,2847.8901,1912-10-09
4300,2707.3975,1912-10-10
4301,2544.4026,1912-10-11
4302,2395.3264,1912-10-12
4303,2283.3635,1912-10-13
4304,2214.5452,1912-10-14
4305,2173.7734,1912-10-15
4306,2139.5051,1912-10-16
4307,2118.0403,1912-10-17
4308,2087.4377,1912-10-18
4309,2042.7092,1912-10-19
4310,2013.515,1912-10-20
4311,2038.0398,1912-10-21
4312,2174.2673,1912-10-22
4313,2371.1218,1912-10-23
4314,2418.3792,1912-10-24
4315,2435.7056,1912-10-25
4316,2409.8682,1912-10-26
4317,2435.1514,1912-10-27
4318,2550.219,1912-10-28
4319,2558.2632,1912-10-29
4320,2506.5068,1912-10-30
4321,2397.6013,1912-10-31
4322,2364.2092,1912-11-01
4323,2317.0854,1912-11-02
4324,2309.6096,1912-11-03
4325,2327.662,1912-11-04
4326,2346.1492,1912-11-05
4327,2351.0156,1912-11-06
4328,2344.0073,1912-11-07
4329,2330.458,1912-11-08
4330,2318.4138,1912-11-09
4331,2312.5425,1912-11-10
4332,2376.2004,1912-11-11
4333,2504.5176,1912-11-12
4334,2574.2544,1912-11-13
4335,2678.1094,1912-11-14
4336,2754.215,1912-11-15
4337,2752.6116,1912-11-16
4338,2701.5593,1912-11-17
4339,2628.2502,1912-11-18
4340,2573.0571,1912-11-19
4341,2711.4368,1912-11-20
4342,2943.3154,1912-11-21
4343,2896.5771,1912-11-22
4344,2826.631,1912-11-23
4345,2789.0916,1912-11-24
4346,2768.8806,1912-11-25
4347,2746.0364,1912-11-26
4348,2691.489,1912-11-27
4349,2627.272,1912-11-28
4350,2573.4368,1912-11-29
4351,2542.0647,1912-11-30
4352,2536.8845,1912-12-01
4353,2538.243,1912-12-02
4354,2532.6562,1912-12-03
4355,2508.427,1912-12-04
4356,2481.3145,1912-12-05
4357,2470.041,1912-12-06
4358,2470.833,1912-12-07
4359,2459.8296,1912-12-08
4360,2421.5664,1912-12-09
4361,2359.1306,1912-12-10
4362,2286.0146,1912-12-11
4363,2216.391,1912-12-12
4364,2155.0203,1912-12-13
4365,2126.2402,1912-12-14
4366,2186.6675,1912-12-15
4367,2353.3027,1912-12-16
4368,2476.83,1912-12-17
4369,2558.7175,1912-12-18
4370,2574.7612,1912-12-19
4371,2563.6777,1912-12-20
4372,2549.688,1912-12-21
4373,2524.3594,1912-12-22
4374,2484.9648,1912-12-23
4375,2439.5925,1912-12-24
4376,2526.5884,1912-12-25
4377,2693.9224,1912-12-26
4378,2741.232,1912-12-27
4379,2764.265,1912-12-28
4380,2722.4368,1912-12-29
4381,2690.6306,1912-12-30
4382,2673.6868,1912-12-31
4383,2672.155,1913-01-01
4384,2675.1284,1913-01-02
4385,2670.978,1913-01-03
4386,2658.0935,1913-01-04
4387,2637.302,1913-01-05
4388,2606.4475,1913-01-06
4389,2556.222,1913-01-07
4390,2486.4053,1913-01-08
4391,2410.6074,1913-01-09
4392,2340.4426,1913-01-10
4393,2292.1008,1913-01-11
4394,2274.0825,1913-01-12
4395,2230.2358,1913-01-13
4396,2170.2014,1913-01-14
4397,2107.4883,1913-01-15
4398,2045.6458,1913-01-16
4399,1980.0137,1913-01-17
4400,1938.7167,1913-01-18
4401,1929.227,1913-01-19
4402,1921.5104,1913-01-20
4403,1939.0538,1913-01-21
4404,1971.8972,1913-01-22
4405,2099.3367,1913-01-23
4406,2355.758,1913-01-24
4407,2454.056,1913-01-25
4408,2527.041,1913-01-26
4409,2570.4114,1913-01-27
4410,2560.2097,1913-01-28
4411,2526.1296,1913-01-29
4412,2476.1145,1913-01-30
4413,2457.1958,1913-01-31
4414,2640.7688,1913-02-01
4415,2986.383,1913-02-02
4416,3139.4866,1913-02-03
4417,3125.8733,1913-02-04
4418,2994.196,1913-02-05
4419,2860.6982,1913-02-06
4420,2760.1824,1913-02-07
4421,2683.6826,1913-02-08
4422,2619.4888,1913-02-09
4423,2565.2297,1913-02-10
4424,2521.189,1913-02-11
4425,2487.5193,1913-02-12
4426,2463.2046,1913-02-13
4427,2443.081,1913-02-14
4428,2421.4385,1913-02-15
4429,2394.8032,1913-02-16
4430,2361.7947,1913-02-17
4431,2322.3699,1913-02-18
4432,2279.3513,1913-02-19
4433,2233.1155,1913-02-20
4434,2185.5757,1913-02-21
4435,2136.2144,1913-02-22
4436,2086.0518,1913-02-23
4437,2035.4159,1913-02-24
4438,1986.2444,1913-02-25
4439,1943.8652,1913-02-26
4440,1910.2546,1913-02-27
4441,1877.3257,1913-02-28
4442,1846.1809,1913-03-01
4443,1815.2905,1913-03-02
4444,1785.9574,1913-03-03
4445,1761.6057,1913-03-04
4446,1741.7202,1913-03-05
4447,1757.0839,1913-03-06
4448,1802.6235,1913-03-07
4449,1791.4172,1913-03-08
4450,1717.5175,1913-03-09
4451,1633.9385,1913-03-10
4452,1588.25,1913-03-11
4453,1573.2393,1913-03-12
4454,1578.0792,1913-03-13
4455,1632.7578,1913-03-14
4456,1673.2775,1913-03-15
4457,1639.6648,1913-03-16
4458,1633.3009,1913-03-17
4459,1629.2324,1913-03-18
4460,1631.56,1913-03-19
4461,1677.836,1913-03-20
4462,1697.9069,1913-03-21
4463,1738.6282,1913-03-22
4464,1824.2937,1913-03-23
4465,1906.8922,1913-03-24
4466,1966.3513,1913-03-25
4467,1985.67,1913-03-26
4468,1970.7848,1913-03-27
4469,1938.6246,1913-03-28
4470,1903.8434,1913-03-29
4471,1874.3323,1913-03-30
4472,1858.56,1913-03-31
4473,1863.083,1913-04-01
4474,1897.7184,1913-04-02
4475,1975.2413,1913-04-03
4476,2093.896,1913-04-04
4477,2224.567,1913-04-05
4478,2317.643,1913-04-06
4479,2338.183,1913-04-07
4480,2289.64,1913-04-08
4481,2204.2,1913-04-09
4482,2103.6648,1913-04-10
4483,2001.8088,1913-04-11
4484,1906.6802,1913-04-12
4485,1824.7461,1913-04-13
4486,1757.994,1913-04-14
4487,1704.0878,1913-04-15
4488,1658.7203,1913-04-16
4489,1637.0677,1913-04-17
4490,1609.1516,1913-04-18
4491,1610.8947,1913-04-19
4492,1685.023,1913-04-20
4493,1749.9377,1913-04-21
4494,1729.4462,1913-04-22
4495,1676.7571,1913-04-23
4496,1628.1515,1913-04-24
4497,1588.3579,1913-04-25
4498,1547.9178,1913-04-26
4499,1532.8206,1913-04-27
4500,1568.1133,1913-04-28
4501,1682.3381,1913-04-29
4502,1891.057,1913-04-30
4503,2184.7356,1913-05-01
4504,2492.2983,1913-05-02
4505,2738.9604,1913-05-03
4506,2944.8376,1913-05-04
4507,3119.233,1913-05-05
4508,3187.8545,1913-05-06
4509,3175.0725,1913-05-07
4510,3124.9246,1913-05-08
4511,3000.5327,1913-05-09
4512,2846.2136,1913-05-10
4513,2727.0693,1913-05-11
4514,2624.6506,1913-05-12
4515,2586.591,1913-05-13
4516,2592.4062,1913-05-14
4517,2607.2505,1913-05-15
4518,2631.8577,1913-05-16
4519,2706.867,1913-05-17
4520,2869.435,1913-05-18
4521,2994.9167,1913-05-19
4522,3035.9858,1913-05-20
4523,3020.0742,1913-05-21
4524,2962.5613,1913-05-22
4525,2861.7278,1913-05-23
4526,2725.7136,1913-05-24
4527,2577.8022,1913-05-25
4528,2445.136,1913-05-26
4529,2366.8354,1913-05-27
4530,2335.105,1913-05-28
4531,2273.6814,1913-05-29
4532,2173.4265,1913-05-30
4533,2042.8002,1913-05-31
4534,1888.3969,1913-06-01
4535,1738.8829,1913-06-02
4536,1615.6193,1913-06-03
4537,1567.2993,1913-06-04
4538,1540.7919,1913-06-05
4539,1481.8921,1913-06-06
4540,1443.6565,1913-06-07
4541,1436.2318,1913-06-08
4542,1450.2686,1913-06-09
4543,1480.0278,1913-06-10
4544,1496.1578,1913-06-11
4545,1495.8589,1913-06-12
4546,1484.3777,1913-06-13
4547,1478.4001,1913-06-14
4548,1469.9569,1913-06-15
4549,1444.3109,1913-06-16
4550,1392.8541,1913-06-17
4551,1321.8107,1913-06-18
4552,1306.6808,1913-06-19
4553,1492.0085,1913-06-20
4554,1796.6896,1913-06-21
4555,2050.328,1913-06-22
4556,2175.7412,1913-06-23
4557,2197.5986,1913-06-24
4558,2226.2063,1913-06-25
4559,2218.1438,1913-06-26
4560,2217.7258,1913-06-27
4561,2195.4312,1913-06-28
4562,2136.561,1913-06-29
4563,2070.7136,1913-06-30
4564,2016.8208,1913-07-01
4565,1952.4886,1913-07-02
4566,1882.4148,1913-07-03
4567,1815.3564,1913-07-04
4568,1761.0194,1913-07-05
4569,1775.4531,1913-07-06
4570,1913.1669,1913-07-07
4571,2026.0906,1913-07-08
4572,2079.34,1913-07-09
4573,2149.1187,1913-07-10
4574,2244.8794,1913-07-11
4575,2284.6475,1913-07-12
4576,2279.9622,1913-07-13
4577,2288.495,1913-07-14
4578,2403.6719,1913-07-15
4579,2552.111,1913-07-16
4580,2548.0383,1913-07-17
4581,2497.0593,1913-07-18
4582,2424.5227,1913-07-19
4583,2335.8926,1913-07-20
4584,2273.8796,1913-07-21
4585,2242.8467,1913-07-22
4586,2225.6782,1913-07-23
4587,2169.2324,1913-07-24
4588,2085.9602,1913-07-25
4589,2001.2399,1913-07-26
4590,1926.0956,1913-07-27
4591,1874.5839,1913-07-28
4592,1838.1935,1913-07-29
4593,1812.3384,1913-07-30
4594,1803.0765,1913-07-31
4595,1799.0236,1913-08-01
4596,1779.2142,1913-08-02
4597,1748.8954,1913-08-03
4598,1732.9,1913-08-04
4599,1738.5159,1913-08-05
4600,1751.2529,1913-08-06
4601,1753.6674,1913-08-07
4602,1749.2013,1913-08-08
4603,1762.5348,1913-08-09
4604,1785.9387,1913-08-10
4605,1782.4333,1913-08-11
4606,1781.2583,1913-08-12
4607,1786.8761,1913-08-13
4608,1828.5483,1913-08-14
4609,1921.5591,1913-08-15
4610,2008.7217,1913-08-16
4611,2058.2402,1913-08-17
4612,2072.0938,1913-08-18
4613,2069.7998,1913-08-19
4614,2076.0344,1913-08-20
4615,2095.507,1913-08-21
4616,2097.6152,1913-08-22
4617,2029.6104,1913-08-23
4618,2027.8396,1913-08-24
4619,1964.2152,1913-08-25
4620,1889.4073,1913-08-26
4621,1816.9263,1913-08-27
4622,1749.2513,1913-08-28
4623,1659.3317,1913-08-29
4624,1653.1781,1913-08-30
4625,1629.388,1913-08-31
4626,1631.9062,1913-09-01
4627,1553.6747,1913-09-02
4628,1476.0615,1913-09-03
4629,1431.4355,1913-09-04
4630,1493.5371,1913-09-05
4631,1690.5588,1913-09-06
4632,1855.6536,1913-09-07
4633,1976.2439,1913-09-08
4634,1978.7844,1913-09-09
4635,1884.6785,1913-09-10
4636,1777.221,1913-09-11
4637,1700.6869,1913-09-12
4638,1652.0991,1913-09-13
4639,1621.318,1913-09-14
4640,1691.0918,1913-09-15
4641,1777.2399,1913-09-16
4642,1886.0302,1913-09-17
4643,2086.245,1913-09-18
4644,2163.7542,1913-09-19
4645,2271.9834,1913-09-20
4646,2307.9756,1913-09-21
4647,2226.0532,1913-09-22
4648,2228.1785,1913-09-23
4649,2207.803,1913-09-24
4650,2139.1553,1913-09-25
4651,2038.245,1913-09-26
4652,1922.6978,1913-09-27
4653,1814.8878,1913-09-28
4654,1725.5719,1913-09-29
4655,1655.6337,1913-09-30
4656,1604.223,1913-10-01
4657,1599.9857,1913-10-02
4658,1639.1559,1913-10-03
4659,1688.3962,1913-10-04
4660,1791.6831,1913-10-05
4661,1871.7537,1913-10-06
4662,1920.1346,1913-10-07
4663,1956.7325,1913-10-08
4664,1933.52,1913-10-09
4665,1884.0948,1913-10-10
4666,1836.876,1913-10-11
4667,1806.856,1913-10-12
4668,1792.673,1913-10-13
4669,1780.5841,1913-10-14
4670,1782.8456,1913-10-15
4671,1770.0785,1913-10-16
4672,1735.5712,1913-10-17
4673,1704.0348,1913-10-18
4674,1667.8062,1913-10-19
4675,1616.0326,1913-10-20
4676,1557.1969,1913-10-21
4677,1517.0851,1913-10-22
4678,1433.0538,1913-10-23
4679,1350.1887,1913-10-24
4680,1296.1182,1913-10-25
4681,1256.1136,1913-10-26
4682,1222.7355,1913-10-27
4683,1208.2932,1913-10-28
4684,1206.4738,1913-10-29
4685,1171.425,1913-10-30
4686,1133.131,1913-10-31
4687,1142.4606,1913-11-01
4688,1188.7136,1913-11-02
4689,1232.4185,1913-11-03
4690,1296.4987,1913-11-04
4691,1375.6476,1913-11-05
4692,1440.3141,1913-11-06
4693,1478.2493,1913-11-07
4694,1498.315,1913-11-08
4695,1502.8792,1913-11-09
4696,1523.0338,1913-11-10
4697,1548.7023,1913-11-11
4698,1568.4985,1913-11-12
4699,1584.7961,1913-11-13
4700,1598.2715,1913-11-14
4701,1614.7006,1913-11-15
4702,1667.0645,1913-11-16
4703,1785.7191,1913-11-17
4704,1985.205,1913-11-18
4705,2195.8354,1913-11-19
4706,2326.1968,1913-11-20
4707,2415.781,1913-11-21
4708,2412.2986,1913-11-22
4709,2319.785,1913-11-23
4710,2268.909,1913-11-24
4711,2267.1504,1913-11-25
4712,2306.4792,1913-11-26
4713,2355.6453,1913-11-27
4714,2374.5474,1913-11-28
4715,2381.3142,1913-11-29
4716,2401.25,1913-11-30
4717,2464.2231,1913-12-01
4718,2505.1616,1913-12-02
4719,2502.0151,1913-12-03
4720,2520.0037,1913-12-04
4721,2511.2922,1913-12-05
4722,2494.2258,1913-12-06
4723,2504.077,1913-12-07
4724,2542.7747,1913-12-08
4725,2634.504,1913-12-09
4726,2705.76,1913-12-10
4727,2709.8438,1913-12-11
4728,2743.274,1913-12-12
4729,2744.8,1913-12-13
4730,2706.7166,1913-12-14
4731,2681.3381,1913-12-15
4732,2682.1309,1913-12-16
4733,2673.6733,1913-12-17
4734,2638.5503,1913-12-18
4735,2614.4053,1913-12-19
4736,2604.5444,1913-12-20
4737,2596.5164,1913-12-21
4738,2581.305,1913-12-22
4739,2566.6929,1913-12-23
4740,2540.9302,1913-12-24
4741,2512.656,1913-12-25
4742,2488.9812,1913-12-26
4743,2558.8586,1913-12-27
4744,2822.7375,1913-12-28
4745,3220.8289,1913-12-29
4746,3356.1875,1913-12-30
4747,3317.1907,1913-12-31
4748,3171.788,1914-01-01
4749,3099.4854,1914-01-02
4750,3044.2847,1914-01-03
4751,3172.4011,1914-01-04
4752,3557.3281,1914-01-05
4753,3864.7893,1914-01-06
4754,3864.611,1914-01-07
4755,3917.0955,1914-01-08
4756,3951.4978,1914-01-09
4757,3903.5894,1914-01-10
